Timestamp,Pack_V,Pack_A,SOC_%,Temp_Max_C,Temp_Min_C,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Cell_13,Cell_14,Cell_15,Cell_16,Cell_17,Cell_18,Cell_19,Cell_20,Cell_21,Cell_22,Cell_23,Cell_24,Chg_ON,Dsg_ON,Bal_ON
16:50:24.268,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:24.488,28.8,0.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:24.708,28.8,0.0,67,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:24.928,28.8,0.0,67,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:25.128,28.8,0.0,67,31,31,2406,2408,2408,2406,2406,2408,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:25.328,28.8,0.0,67,31,31,2406,2408,2408,2406,2406,2408,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:25.548,28.8,0.0,67,31,31,2406,2408,2408,2406,2406,2408,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:25.768,28.8,0.0,67,31,31,2406,2408,2408,2406,2406,2408,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:25.968,28.8,0.0,67,31,31,2406,2408,2408,2406,2406,2408,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:26.168,28.8,0.0,67,31,31,2406,2408,2408,2406,2406,2408,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:26.368,28.8,0.0,67,31,31,2406,2408,2408,2406,2406,2408,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:26.588,28.8,0.0,67,31,31,2406,2408,2408,2406,2406,2408,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:26.788,28.8,0.0,67,31,31,2406,2406,2408,2406,2408,2406,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:26.982,28.8,0.0,67,31,31,2406,2406,2408,2406,2408,2406,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:27.188,28.8,0.0,67,31,31,2406,2406,2408,2406,2408,2406,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:27.390,28.8,0.0,67,31,31,2406,2406,2408,2406,2408,2406,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:27.591,28.8,0.0,67,31,31,2406,2406,2408,2406,2408,2406,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:27.794,28.8,0.0,67,31,31,2406,2406,2408,2406,2408,2406,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:27.994,28.8,0.0,67,31,31,2406,2406,2408,2406,2408,2406,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:28.203,28.8,0.0,67,31,31,2406,2406,2408,2406,2408,2406,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:28.421,28.8,0.0,67,31,31,2406,2408,2408,2406,2408,2408,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:28.628,28.8,0.0,67,31,31,2406,2408,2408,2406,2408,2408,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:28.828,28.8,0.0,67,31,31,2406,2408,2408,2406,2408,2408,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:29.028,28.8,0.0,67,31,31,2406,2408,2408,2406,2408,2408,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:29.228,28.8,0.0,67,31,31,2406,2408,2408,2406,2408,2408,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:29.428,28.8,0.0,67,31,31,2406,2408,2408,2406,2408,2408,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:29.648,28.8,0.0,67,31,31,2406,2408,2408,2406,2408,2408,2406,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:29.868,28.8,0.0,67,31,31,2406,2406,2408,2408,2406,2408,2408,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:30.068,28.8,0.0,67,31,31,2406,2406,2408,2408,2406,2408,2408,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:30.268,28.8,0.0,67,31,31,2406,2406,2408,2408,2406,2408,2408,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:30.488,28.8,0.0,67,31,31,2406,2406,2408,2408,2406,2408,2408,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:30.708,28.8,0.0,67,31,31,2406,2406,2408,2408,2406,2408,2408,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:30.928,28.8,0.0,67,31,31,2406,2406,2408,2408,2406,2408,2408,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:31.128,28.8,0.0,67,31,31,2406,2406,2408,2408,2406,2408,2408,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:31.328,28.8,0.0,67,31,31,2406,2406,2408,2408,2406,2408,2408,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:31.569,28.8,0.0,67,31,31,2406,2408,2408,2408,2408,2406,2408,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:31.773,28.8,0.0,67,31,31,2406,2408,2408,2408,2408,2406,2408,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:50:31.973,28.8,0.0,67,31,31,2406,2408,2408,2408,2408,2406,2408,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
