Timestamp,LTO_Seq,LTO_Mode,LTO_HS_V,LTO_LS_V,LTO_HS_A,LTO_LS_A,LTO_Faults,LA_Seq,LA_Mode,LA_HS_V,LA_LS_V,LA_HS_A,LA_LS_A,LA_Faults,Pack_V,Pack_A,SOC_%,T_Max,T_Min,Cell_Max_mV,Cell_Min_mV,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Cell_13,Cell_14,Cell_15,Cell_16,Cell_17,Cell_18,Cell_19,Cell_20,Cell_21,Cell_22,Cell_23,Cell_24
17:07:40.738,BOOST,1,47.31,28.1,0.0,0.0,None,BOOST,1,47.32,24.93,0.0,0.0,None,28.1,0.0,61,25,24,2348,2346,2346,2348,2348,2347,2348,2347,2348,2350,2350,2348,2348,2346,0,0,0,0,0,0,0,0,0,0,0,0
17:07:40.838,BOOST,1,51.98,25.59,-6.1,-11.6,None,BOOST,1,51.99,24.19,-6.1,-11.9,None,28.1,0.0,61,25,24,2348,2346,2345,2350,2348,2347,2348,2348,2347,2350,2348,2348,2348,2346,0,0,0,0,0,0,0,0,0,0,0,0
17:07:40.942,BOOST,3,51.98,25.57,-6.1,-11.6,None,BOOST,3,51.99,24.04,-6.1,-12.0,None,28.1,0.0,61,25,24,2298,2315,2345,2350,2348,2347,2348,2348,2347,2350,2348,2348,2348,2346,0,0,0,0,0,0,0,0,0,0,0,0
17:07:41.046,BOOST,3,51.98,25.56,-6.3,-11.6,None,BOOST,3,51.99,24.01,-6.1,-12.0,None,28.1,0.0,61,25,24,2014,2315,2345,2350,2348,2347,2348,2348,2347,2350,2348,2348,2348,2346,0,0,0,0,0,0,0,0,0,0,0,0
17:07:41.151,BOOST,3,52.01,25.56,-6.3,-11.6,None,BOOST,3,51.99,24.0,-6.1,-11.9,None,25.7,0.0,61,25,24,2014,2315,2345,2350,2348,2347,2348,2348,2347,2350,2348,2348,2348,2346,0,0,0,0,0,0,0,0,0,0,0,0
17:07:41.256,BOOST,3,51.98,25.54,-6.1,-11.6,None,BOOST,3,51.99,23.97,-6.1,-12.0,None,25.7,0.0,61,25,24,2012,2315,2315,2094,2035,2150,2012,2252,1986,2178,2123,2171,2246,2146,0,0,0,0,0,0,0,0,0,0,0,0
17:07:41.360,BOOST,3,51.98,25.54,-6.3,-11.7,None,BOOST,3,51.99,23.96,-6.1,-11.9,None,25.7,0.0,61,25,24,2012,2313,2315,2094,2035,2150,2012,2252,1986,2178,2123,2171,2246,2146,0,0,0,0,0,0,0,0,0,0,0,0
17:07:41.464,BOOST,3,51.98,25.54,-6.1,-11.7,None,BOOST,3,51.99,23.94,-6.1,-11.9,None,25.7,-12.8,61,25,24,2012,2313,2315,2094,2035,2150,2012,2252,1986,2178,2123,2171,2246,2146,0,0,0,0,0,0,0,0,0,0,0,0
17:07:41.568,BOOST,3,51.98,25.53,-6.3,-11.6,None,BOOST,3,51.99,23.94,-6.0,-12.0,None,25.6,-12.8,61,25,24,2012,2313,2315,2094,2035,2150,2012,2252,1986,2178,2123,2171,2246,2146,0,0,0,0,0,0,0,0,0,0,0,0
17:07:41.672,BOOST,3,51.98,25.53,-6.1,-11.7,None,BOOST,3,51.99,23.93,-6.1,-12.0,None,25.6,-12.8,61,25,24,2010,2313,2315,2094,2035,2150,2012,2252,1986,2178,2123,2171,2246,2146,0,0,0,0,0,0,0,0,0,0,0,0
17:07:41.776,BOOST,3,51.98,25.53,-6.3,-11.8,None,BOOST,3,51.99,23.9,-6.1,-11.9,None,25.6,-12.8,61,25,24,2010,2313,2315,2094,2035,2150,2012,2252,1986,2178,2123,2171,2246,2146,0,0,0,0,0,0,0,0,0,0,0,0
17:07:41.881,BOOST,3,51.98,25.53,-6.3,-11.7,None,BOOST,3,51.99,23.9,-6.0,-12.0,None,25.6,-12.8,61,25,24,2010,2313,2315,2094,2035,2150,2012,2252,1986,2178,2123,2171,2246,2146,0,0,0,0,0,0,0,0,0,0,0,0
17:07:41.985,BOOST,3,51.98,25.53,-6.1,-11.7,None,BOOST,3,51.99,23.88,-6.1,-12.0,None,25.6,-12.8,61,25,24,2009,2313,2315,2094,2035,2150,2012,2252,1986,2178,2123,2171,2246,2146,0,0,0,0,0,0,0,0,0,0,0,0
17:07:42.089,BOOST,3,51.98,25.51,-6.3,-11.7,None,BOOST,3,51.99,23.88,-6.0,-12.0,None,25.6,-12.8,61,25,24,2009,2313,2315,2094,2035,2150,2012,2252,1986,2178,2123,2171,2246,2146,0,0,0,0,0,0,0,0,0,0,0,0
17:07:42.193,BOOST,3,51.98,25.51,-6.3,-11.7,None,BOOST,3,51.99,23.87,-6.1,-11.9,None,25.6,-12.8,61,25,24,2009,2313,2315,2094,2035,2150,2012,2252,1986,2178,2123,2171,2246,2146,0,0,0,0,0,0,0,0,0,0,0,0
17:07:42.297,BOOST,3,51.98,25.51,-6.1,-11.8,None,BOOST,3,51.99,23.85,-6.0,-12.0,None,25.6,-13.0,61,25,24,2009,2311,2315,2094,2035,2150,2012,2252,1986,2178,2123,2171,2246,2146,0,0,0,0,0,0,0,0,0,0,0,0
17:07:42.402,BOOST,3,51.98,25.51,-6.3,-11.7,None,BOOST,3,51.99,23.85,-6.0,-12.0,None,25.6,-13.0,61,25,24,2009,2311,2315,2094,2035,2150,2012,2252,1986,2178,2123,2171,2246,2146,0,0,0,0,0,0,0,0,0,0,0,0
17:07:42.506,BOOST,3,51.98,25.51,-6.1,-11.8,None,BOOST,3,51.99,23.84,-6.1,-11.9,None,25.6,-13.0,61,25,24,2009,2311,2315,2094,2035,2150,2012,2252,1986,2178,2123,2171,2246,2146,0,0,0,0,0,0,0,0,0,0,0,0
17:07:42.610,BOOST,3,51.98,25.5,-6.3,-11.8,None,BOOST,3,51.99,23.84,-6.0,-11.8,None,25.6,-13.0,61,25,24,2008,2311,2315,2094,2035,2150,2012,2252,1986,2178,2123,2171,2246,2146,0,0,0,0,0,0,0,0,0,0,0,0
17:07:42.715,BOOST,3,51.98,25.5,-6.1,-11.8,None,BOOST,3,51.99,23.82,-6.1,-11.9,None,25.6,-13.0,61,25,24,2008,2311,2315,2094,2035,2150,2012,2252,1986,2178,2123,2171,2246,2146,0,0,0,0,0,0,0,0,0,0,0,0
17:07:42.819,BOOST,3,51.98,25.5,-6.3,-11.8,None,BOOST,3,51.99,23.81,-6.0,-12.0,None,25.6,-13.0,61,25,24,2008,2311,2315,2094,2035,2150,2012,2252,1986,2178,2123,2171,2246,2146,0,0,0,0,0,0,0,0,0,0,0,0
17:07:42.924,BOOST,3,51.98,25.5,-6.3,-11.8,None,BOOST,3,51.99,23.81,-6.0,-11.9,None,25.6,-13.0,61,25,24,2007,2311,2311,2088,2031,2147,2008,2248,1977,2173,2118,2167,2242,2141,0,0,0,0,0,0,0,0,0,0,0,0
17:07:43.028,BOOST,3,51.98,25.5,-6.3,-11.8,None,BOOST,3,51.99,23.8,-6.0,-11.9,None,25.6,-13.0,61,25,24,2007,2310,2311,2088,2031,2147,2008,2248,1977,2173,2118,2167,2242,2141,0,0,0,0,0,0,0,0,0,0,0,0
17:07:43.133,BOOST,3,51.98,25.5,-6.3,-11.8,None,BOOST,3,51.99,23.8,-6.0,-12.0,None,25.6,-13.0,61,25,24,2007,2310,2311,2088,2031,2147,2008,2248,1977,2173,2118,2167,2242,2141,0,0,0,0,0,0,0,0,0,0,0,0
17:07:43.237,BOOST,3,51.98,25.48,-6.3,-11.8,None,BOOST,3,51.99,23.78,-6.0,-11.9,None,25.6,-13.0,61,25,24,2007,2310,2311,2088,2031,2147,2008,2248,1977,2173,2118,2167,2242,2141,0,0,0,0,0,0,0,0,0,0,0,0
17:07:43.341,BOOST,3,51.98,25.48,-6.3,-11.7,None,BOOST,3,51.99,23.78,-6.0,-12.0,None,25.6,-13.0,61,25,24,2005,2310,2311,2088,2031,2147,2008,2248,1977,2173,2118,2167,2242,2141,0,0,0,0,0,0,0,0,0,0,0,0
17:07:43.446,BOOST,3,51.98,25.48,-6.3,-11.8,None,BOOST,3,51.99,23.78,-6.1,-12.0,None,25.6,-13.0,61,25,24,2005,2310,2311,2088,2031,2147,2008,2248,1977,2173,2118,2167,2242,2141,0,0,0,0,0,0,0,0,0,0,0,0
17:07:43.550,BOOST,3,51.98,25.47,-6.1,-11.8,None,BOOST,3,51.99,23.77,-6.1,-12.0,None,25.6,-13.0,61,25,24,2005,2310,2311,2088,2031,2147,2008,2248,1977,2173,2118,2167,2242,2141,0,0,0,0,0,0,0,0,0,0,0,0
17:07:43.655,BOOST,3,51.98,25.47,-6.3,-11.8,None,BOOST,3,51.99,23.77,-6.0,-12.0,None,25.6,-13.0,61,25,24,2005,2310,2311,2088,2031,2147,2008,2248,1977,2173,2118,2167,2242,2141,0,0,0,0,0,0,0,0,0,0,0,0
