Timestamp,Sequence,Mode,HS_V,LS_V,HS_A,LS_A,Faults
18:55:57.237,BUCK_CHG,0,0,0,0,0,None
18:55:57.338,BUCK_CHG,5,0.02,28.76,0.0,0.0,None
18:55:57.438,BUCK_CHG,5,0.02,28.76,0.0,0.0,None
18:55:57.538,BUCK_CHG,5,0.02,28.76,0.0,0.0,None
18:55:57.639,BUCK_CHG,5,0.02,28.76,0.0,0.0,None
18:55:57.740,BUCK_CHG,5,0.02,28.76,0.0,0.0,None
18:55:57.840,BUCK_CHG,5,0.02,28.76,0.0,0.0,None
18:55:57.941,BUCK_CHG,5,0.02,28.76,0.0,0.0,None
18:55:58.041,BUCK_CHG,5,0.02,28.76,0.0,0.0,None
18:55:58.142,BUCK_CHG,5,0.02,28.76,0.0,0.0,None
18:55:58.243,BUCK_CHG,5,0.02,28.76,0.0,0.0,None
18:55:58.344,BUCK_CHG,5,0.02,28.75,0.0,0.0,None
18:55:58.444,BUCK_CHG,5,0.02,28.76,0.0,0.0,None
18:55:58.545,BUCK_CHG,5,0.02,28.76,0.0,0.0,None
18:55:58.646,BUCK_CHG,5,0.02,28.76,0.0,0.0,None
18:55:58.746,BUCK_CHG,5,0.02,28.75,0.0,0.0,None
18:55:58.847,BUCK_CHG,5,0.02,28.76,0.0,0.0,None
18:55:58.947,BUCK_CHG,5,0.02,28.76,0.0,0.0,None
18:55:59.048,BUCK_CHG,5,0.02,28.76,0.0,0.0,None
18:55:59.149,BUCK_CHG,5,0.02,28.76,0.0,0.0,None
