Timestamp,Sequence,Mode,HS_V,LS_V,HS_A,LS_A,Faults
16:52:11.114,BUCK,0,0,0,0,0,None
16:52:11.215,BUCK,2,43.5,33.91,22.6,28.6,None
16:52:11.316,BUCK,2,43.48,33.92,22.8,28.5,None
16:52:11.417,BUCK,2,43.43,33.94,22.8,28.5,None
16:52:11.517,BUCK,2,43.45,33.94,22.8,28.6,None
16:52:11.618,BOOST,2,43.45,33.94,22.8,28.6,None
16:52:11.718,BOOST,2,48.71,21.42,-17.0,-38.7,None
16:52:11.819,BOOST,3,48.64,21.38,-17.0,-38.7,None
16:52:11.920,BOOST,3,48.64,21.38,-16.9,-38.7,None
16:52:12.021,BOOST,3,48.64,21.38,-16.9,-38.7,None
16:52:12.121,BUCK,3,48.64,21.37,-16.9,-38.7,None
16:52:12.222,BUCK,3,43.48,33.95,22.8,28.5,None
16:52:12.323,BUCK,2,43.48,33.97,22.6,28.6,None
16:52:12.423,BUCK,2,43.43,33.97,22.8,28.5,None
16:52:12.524,BUCK,2,43.43,33.98,22.8,28.5,None
16:52:12.624,BOOST,2,43.43,34.0,22.8,28.6,None
16:52:12.725,BOOST,3,48.71,21.4,-16.9,-38.7,None
16:52:12.826,BOOST,3,48.66,21.4,-16.9,-38.7,None
16:52:12.926,BOOST,3,48.66,21.38,-16.9,-38.7,None
16:52:13.026,BOOST,3,48.64,21.37,-16.9,-38.7,None
16:52:13.127,BUCK,3,48.66,21.4,-16.8,-38.7,None
16:52:13.228,BUCK,2,43.6,33.95,22.8,28.5,None
16:52:13.328,BUCK,2,43.66,33.97,22.6,28.6,None
16:52:13.428,BUCK,2,43.63,33.97,22.8,28.6,None
16:52:13.529,BUCK,2,43.63,33.98,22.8,28.6,None
16:52:13.629,BOOST,2,43.63,33.98,22.6,28.6,None
16:52:13.729,BOOST,3,48.74,21.41,-16.8,-38.7,None
16:52:13.830,BOOST,3,48.66,21.4,-16.8,-38.7,None
16:52:13.930,BOOST,3,48.66,21.4,-16.9,-38.8,None
16:52:14.031,BOOST,3,48.66,21.37,-16.9,-38.8,None
16:52:14.131,BUCK,3,48.66,21.41,-16.8,-38.5,None
16:52:14.232,BUCK,2,43.6,33.94,22.8,28.5,None
16:52:14.332,BUCK,2,43.58,33.95,22.8,28.6,None
16:52:14.433,BUCK,2,43.55,33.95,22.8,28.6,None
16:52:14.533,BUCK,2,43.55,33.95,22.8,28.6,None
16:52:14.634,BOOST,2,43.55,33.97,22.8,28.6,None
16:52:14.735,BOOST,3,48.74,21.41,-16.9,-38.8,None
16:52:14.835,BOOST,3,48.64,21.37,-16.9,-38.7,None
16:52:14.936,BOOST,3,48.66,21.4,-16.9,-38.8,None
16:52:15.036,BOOST,3,48.69,21.45,-16.9,-38.7,None
16:52:15.137,BUCK,3,48.69,21.47,-16.9,-38.7,None
16:52:15.238,BUCK,2,43.55,33.94,22.8,28.6,None
16:52:15.339,BUCK,2,43.55,33.94,22.8,28.6,None
16:52:15.439,BUCK,2,43.53,33.95,22.6,28.6,None
16:52:15.540,BUCK,2,43.53,33.95,22.8,28.6,None
16:52:15.640,BOOST,2,43.53,33.94,22.8,28.5,None
16:52:15.741,BOOST,3,48.77,21.5,-17.0,-38.7,None
16:52:15.842,BOOST,3,48.69,21.48,-16.9,-38.7,None
16:52:16.428,BOOST,5,46.31,9.06,0.0,0.0,None
16:52:16.528,BOOST,5,46.47,28.78,0.0,0.0,None
16:52:16.629,BOOST,1,48.59,24.23,-11.5,-25.4,None
16:52:16.730,BOOST,3,48.69,21.42,-16.9,-38.7,None
16:52:16.830,BOOST,3,48.69,21.45,-16.9,-38.7,None
16:52:16.931,BUCK,3,48.69,21.45,-16.9,-38.8,None
16:52:17.033,BUCK,2,43.5,34.59,23.2,28.6,None
16:52:17.134,BUCK,2,43.45,34.59,23.2,28.6,None
16:52:17.235,BUCK,2,43.35,34.62,23.2,28.6,None
16:52:17.335,BUCK,2,43.35,34.62,23.2,28.6,None
