Timestamp,Calex_Seq,Calex_Mode,HS_V,LS_V,HS_A,LS_A,Calex_Faults
17:22:38.712,BOOST,5,47.35,0.08,0.0,0.0,2_LS_UVP
17:22:38.812,BOOST,5,47.38,0.08,0.0,0.0,2_LS_UVP
17:22:38.922,BOOST,5,47.38,0.07,0.0,0.0,2_LS_UVP
17:22:39.022,BOOST,5,47.27,0.06,0.0,0.0,2_LS_UVP
17:22:39.122,BOOST,5,47.35,0.07,0.0,0.0,2_LS_UVP
17:22:39.233,BOOST,5,47.35,0.07,0.0,0.0,2_LS_UVP
17:22:39.342,BOOST,5,47.48,0.11,0.0,0.0,2_LS_UVP
17:22:39.452,BOOST,5,47.35,0.07,0.0,0.0,2_LS_UVP
17:22:39.562,BOOST,5,47.38,0.08,0.0,0.0,2_LS_UVP
17:22:39.662,BOOST,5,47.32,0.07,0.0,0.0,2_LS_UVP
17:22:39.772,BOOST,5,47.43,0.08,0.0,0.0,2_LS_UVP
17:22:39.882,BOOST,5,47.32,0.07,0.0,0.0,2_LS_UVP
17:22:39.982,BOOST,5,47.27,0.06,0.0,0.0,2_LS_UVP
17:22:40.092,BOOST,5,47.3,0.07,0.0,0.0,2_LS_UVP
17:22:40.202,BOOST,5,47.32,0.07,0.0,0.0,2_LS_UVP
17:22:40.302,BOOST,5,47.32,0.07,0.0,0.0,2_LS_UVP
17:22:40.412,BOOST,5,47.22,0.04,0.0,0.0,2_LS_UVP
17:22:40.512,BOOST,5,47.25,0.06,0.0,0.0,2_LS_UVP
17:22:40.622,BOOST,5,47.27,0.07,0.0,0.0,2_LS_UVP
17:22:40.722,BOOST,5,47.32,0.07,0.0,0.0,2_LS_UVP
17:22:40.822,BOOST,5,47.38,0.07,0.0,0.0,2_LS_UVP
17:22:40.932,BOOST,5,47.27,0.06,0.0,0.0,2_LS_UVP
17:22:41.032,BOOST,5,47.35,0.07,0.0,0.0,2_LS_UVP
17:22:41.142,BOOST,5,47.43,0.1,0.0,0.0,2_LS_UVP
17:22:41.252,BOOST,5,47.38,0.07,0.0,0.0,2_LS_UVP
17:22:41.362,BOOST,5,47.32,0.07,0.0,0.0,2_LS_UVP
17:22:41.472,BOOST,5,47.32,0.07,0.0,0.0,2_LS_UVP
17:22:41.572,BOOST,5,47.43,0.1,0.0,0.0,2_LS_UVP
17:22:41.672,BOOST,5,47.38,0.08,0.0,0.0,2_LS_UVP
17:22:41.782,BOOST,5,47.35,0.08,0.0,0.0,2_LS_UVP
17:22:41.882,BOOST,5,47.35,0.08,0.0,0.0,2_LS_UVP
17:22:41.992,BOOST,5,47.38,0.08,0.0,0.0,2_LS_UVP
17:22:42.092,BOOST,5,47.43,0.1,0.0,0.0,2_LS_UVP
17:22:42.192,BOOST,5,47.35,0.08,0.0,0.0,2_LS_UVP
17:22:42.302,BOOST,5,47.27,0.06,0.0,0.0,2_LS_UVP
17:22:42.412,BOOST,5,47.32,0.07,0.0,0.0,2_LS_UVP
17:22:42.522,BOOST,5,47.4,0.1,0.0,0.0,2_LS_UVP
17:22:42.622,BOOST,5,47.35,0.07,0.0,0.0,2_LS_UVP
17:22:42.722,BOOST,5,47.38,0.08,0.0,0.0,2_LS_UVP
17:22:42.822,BOOST,5,47.35,0.08,0.0,0.0,2_LS_UVP
17:22:42.922,BOOST,5,47.32,0.07,0.0,0.0,2_LS_UVP
