Timestamp,Sequence,Mode,HS_V,LS_V,HS_A,LS_A,Faults
17:18:43.976,BUCK,0,0,0,0,0,None
17:18:44.076,BUCK,2,43.99,33.62,20.6,26.5,None
17:18:44.176,BUCK,2,43.99,33.61,20.6,26.5,None
17:18:44.278,BUCK,2,43.99,33.61,20.6,26.5,None
17:18:44.378,BUCK,2,43.96,33.61,20.6,26.6,None
17:18:44.479,BUCK,2,43.99,33.61,20.6,26.5,None
17:18:44.580,BUCK,2,43.99,33.61,20.8,26.5,None
17:18:44.680,BUCK,2,43.99,33.61,20.6,26.5,None
17:18:44.780,BUCK,2,44.01,33.62,20.6,26.5,None
17:18:44.881,BUCK,2,43.99,33.62,20.6,26.5,None
17:18:44.981,BUCK,2,43.96,33.62,20.6,26.6,None
17:18:45.082,BUCK,2,43.99,33.65,20.6,26.5,None
17:18:45.182,BUCK,2,43.99,33.66,20.8,26.5,None
17:18:45.283,BUCK,2,43.99,33.66,20.6,26.5,None
17:18:45.383,BUCK,2,44.01,33.63,20.6,26.5,None
17:18:45.483,BUCK,2,43.99,33.63,20.8,26.5,None
17:18:45.584,BUCK,2,43.99,33.63,20.8,26.5,None
17:18:45.685,BUCK,2,43.99,33.65,20.6,26.5,None
17:18:45.785,BUCK,2,43.99,33.65,20.8,26.5,None
17:18:45.886,BUCK,2,44.01,33.65,20.8,26.6,None
17:18:45.987,BUCK,2,44.01,33.65,20.8,26.5,None
17:18:46.087,BUCK,2,44.01,33.65,20.8,26.5,None
17:18:46.188,BUCK,2,44.01,33.65,20.8,26.5,None
17:18:46.288,BUCK,2,44.01,33.66,20.6,26.5,None
17:18:46.389,BUCK,2,43.99,33.66,20.6,26.5,None
17:18:46.489,BOOST,2,43.99,33.66,20.8,26.5,None
17:18:46.590,BOOST,3,48.15,23.71,-13.0,-26.2,None
17:18:46.690,BOOST,3,48.13,23.65,-13.0,-26.3,None
17:18:46.791,BOOST,3,48.13,23.62,-13.0,-26.3,None
17:18:46.892,BOOST,3,48.1,23.61,-13.0,-26.3,None
17:18:46.992,BOOST,3,48.1,23.59,-12.9,-26.2,None
17:18:47.093,BOOST,3,48.05,23.56,-12.9,-26.3,None
17:18:47.194,BOOST,3,48.1,23.53,-12.9,-26.4,None
17:18:47.294,BOOST,3,48.1,23.51,-13.0,-26.4,None
17:18:47.395,BOOST,3,48.08,23.52,-13.0,-26.4,None
17:18:47.495,BOOST,3,48.13,23.52,-13.0,-26.2,None
17:18:47.595,BOOST,3,48.08,23.49,-12.9,-26.3,None
17:18:47.695,BOOST,3,48.1,23.49,-13.0,-26.4,None
17:18:47.795,BOOST,3,48.1,23.49,-12.9,-26.4,None
17:18:47.896,BOOST,3,48.1,23.49,-12.9,-26.3,None
17:18:47.996,BOOST,3,48.1,23.49,-13.0,-26.3,None
17:18:48.097,BOOST,3,48.1,23.49,-12.9,-26.3,None
17:18:48.197,BOOST,3,48.1,23.49,-12.9,-26.3,None
17:18:48.297,BOOST,3,48.13,23.49,-12.9,-26.3,None
17:18:48.397,BOOST,3,48.1,23.49,-12.9,-26.2,None
17:18:48.497,BOOST,3,48.1,23.49,-12.9,-26.3,None
17:18:48.599,BOOST,3,48.1,23.48,-12.9,-26.4,None
17:18:48.699,BOOST,3,48.1,23.49,-12.9,-26.4,None
17:18:48.800,BOOST,3,48.13,23.49,-12.9,-26.3,None
17:18:48.900,BOOST,3,48.1,23.48,-12.9,-26.3,None
17:18:49.001,BUCK,3,48.1,23.48,-12.9,-26.2,None
17:18:49.101,BUCK,2,43.99,33.62,20.8,26.5,None
17:18:49.202,BUCK,2,44.01,33.62,20.8,26.5,None
17:18:49.303,BUCK,2,44.01,33.62,20.6,26.5,None
17:18:49.403,BUCK,2,43.99,33.61,20.8,26.5,None
17:18:49.504,BUCK,2,43.99,33.59,20.6,26.5,None
17:18:49.604,BUCK,2,43.99,33.59,20.8,26.5,None
17:18:49.705,BUCK,2,44.01,33.61,20.6,26.5,None
17:18:49.806,BUCK,2,44.04,33.61,20.8,26.5,None
17:18:49.907,BUCK,2,44.01,33.61,20.6,26.5,None
17:18:50.007,BUCK,2,44.01,33.62,20.8,26.5,None
17:18:50.108,BUCK,2,43.96,33.62,20.6,26.5,None
17:18:50.209,BUCK,2,43.94,33.62,20.6,26.5,None
17:18:50.310,BUCK,2,43.94,33.65,20.6,26.5,None
17:18:50.411,BUCK,2,43.96,33.66,20.6,26.5,None
17:18:50.512,BUCK,2,43.96,33.66,20.6,26.5,None
17:18:50.612,BUCK,2,43.96,33.63,20.6,26.5,None
17:18:50.712,BUCK,2,43.96,33.63,20.6,26.5,None
17:18:50.812,BUCK,2,43.96,33.63,20.6,26.5,None
17:18:50.913,BUCK,2,43.99,33.65,20.8,26.5,None
17:18:51.014,BUCK,2,43.96,33.65,20.6,26.5,None
17:18:51.115,BUCK,2,43.99,33.65,20.8,26.5,None
17:18:51.215,BUCK,2,43.99,33.65,20.6,26.5,None
17:18:51.316,BUCK,2,44.01,33.66,20.8,26.5,None
17:18:51.417,BUCK,2,43.96,33.66,20.8,26.5,None
17:18:51.517,BOOST,2,43.99,33.68,20.8,26.5,None
17:18:51.617,BOOST,3,48.15,23.71,-13.0,-26.2,None
17:18:51.718,BOOST,3,48.13,23.66,-13.0,-26.3,None
17:18:51.820,BOOST,3,48.1,23.61,-13.0,-26.3,None
17:18:51.920,BOOST,3,48.13,23.59,-13.0,-26.2,None
17:18:52.021,BOOST,3,48.1,23.59,-13.0,-26.3,None
17:18:52.121,BOOST,3,48.13,23.56,-12.9,-26.2,None
17:18:52.221,BOOST,3,48.13,23.56,-13.0,-26.4,None
17:18:52.321,BOOST,3,48.1,23.58,-13.0,-26.3,None
17:18:52.422,BOOST,3,48.1,23.58,-12.9,-26.3,None
17:18:52.523,BOOST,3,48.13,23.58,-13.0,-26.2,None
17:18:52.623,BOOST,3,48.1,23.58,-13.0,-26.2,None
17:18:52.724,BOOST,3,48.13,23.58,-13.0,-26.4,None
17:18:52.824,BOOST,3,48.13,23.56,-13.0,-26.3,None
17:18:52.925,BOOST,3,48.13,23.56,-13.0,-26.3,None
17:18:53.025,BOOST,3,48.13,23.56,-13.0,-26.2,None
17:18:53.126,BOOST,3,48.13,23.55,-12.9,-26.3,None
17:18:53.227,BOOST,3,48.08,23.55,-13.0,-26.3,None
17:18:53.328,BOOST,3,48.1,23.55,-12.9,-26.2,None
17:18:53.428,BOOST,3,48.08,23.53,-13.0,-26.3,None
17:18:53.529,BOOST,3,48.1,23.53,-13.0,-26.4,None
17:18:53.630,BOOST,3,48.1,23.55,-13.0,-26.4,None
17:18:53.731,BOOST,3,48.1,23.53,-13.0,-26.3,None
17:18:53.831,BOOST,3,48.08,23.53,-13.0,-26.2,None
17:18:53.932,BOOST,3,48.08,23.52,-13.0,-26.3,None
17:18:54.032,BUCK,3,48.1,23.52,-12.9,-26.3,None
17:18:54.132,BUCK,2,43.91,33.61,20.6,26.5,None
17:18:54.233,BUCK,2,43.96,33.62,20.8,26.5,None
17:18:54.334,BUCK,2,43.96,33.62,20.8,26.5,None
17:18:54.434,BUCK,2,43.96,33.58,20.6,26.5,None
17:18:54.534,BUCK,2,43.96,33.59,20.6,26.5,None
17:18:54.635,BUCK,2,43.96,33.59,20.6,26.5,None
17:18:54.736,BUCK,2,43.94,33.61,20.8,26.5,None
17:18:54.836,BUCK,2,43.94,33.61,20.6,26.5,None
17:18:54.936,BUCK,2,43.94,33.61,20.6,26.5,None
17:18:55.036,BUCK,2,43.96,33.62,20.6,26.5,None
17:18:55.137,BUCK,2,43.94,33.62,20.6,26.5,None
