Timestamp,Calex_Seq,Calex_Mode,HS_V,LS_V,HS_A,LS_A,Calex_Faults
12:13:12.287,BOOST,0,0,0,0,0,None
12:13:12.388,BOOST,0,0,0,0,0,None
12:13:12.489,BOOST,0,0,0,0,0,None
12:13:12.590,BOOST,0,0,0,0,0,None
12:13:12.691,BOOST,0,0,0,0,0,None
12:13:12.793,BOOST,0,0,0,0,0,None
12:13:12.894,BOOST,0,0,0,0,0,None
12:13:12.995,BOOST,0,0,0,0,0,None
12:13:13.096,BOOST,0,0,0,0,0,None
12:13:13.197,BOOST,0,0,0,0,0,None
12:13:13.298,BOOST,0,0,0,0,0,None
12:13:13.399,BOOST,0,0,0,0,0,None
12:13:13.500,BOOST,0,0,0,0,0,None
12:13:13.601,BOOST,0,0,0,0,0,None
12:13:13.702,BOOST,0,0,0,0,0,None
12:13:13.803,BOOST,0,0,0,0,0,None
12:13:13.905,BOOST,0,0,0,0,0,None
12:13:14.006,BOOST,0,0,0,0,0,None
12:13:14.107,BOOST,0,0,0,0,0,None
12:13:14.208,BOOST,0,0,0,0,0,None
12:13:14.309,BOOST,0,0,0,0,0,None
12:13:14.410,BOOST,0,0,0,0,0,None
12:13:14.511,BOOST,0,0,0,0,0,None
12:13:14.612,BOOST,0,0,0,0,0,None
12:13:14.713,BOOST,0,0,0,0,0,None
12:13:14.814,BOOST,0,0,0,0,0,None
12:13:14.915,BOOST,0,0,0,0,0,None
12:13:15.016,BOOST,0,0,0,0,0,None
12:13:15.117,BOOST,0,0,0,0,0,None
12:13:15.218,BOOST,0,0,0,0,0,None
12:13:15.319,BOOST,0,0,0,0,0,None
12:13:15.420,BOOST,0,0,0,0,0,None
12:13:15.521,BOOST,0,0,0,0,0,None
12:13:15.623,BOOST,0,0,0,0,0,None
12:13:15.724,BOOST,0,0,0,0,0,None
12:13:15.825,BOOST,0,0,0,0,0,None
12:13:15.926,BOOST,0,0,0,0,0,None
12:13:16.028,BOOST,0,0,0,0,0,None
12:13:16.129,BOOST,0,0,0,0,0,None
12:13:16.230,BOOST,0,0,0,0,0,None
12:13:16.331,BOOST,0,0,0,0,0,None
12:13:16.432,BOOST,0,0,0,0,0,None
