Timestamp,Pack_V,Pack_A,SOC_%,Temp_Max_C,Temp_Min_C,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Chg_ON,Dsg_ON,Bal_ON
14:45:28.646,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:45:28.766,28.9,0.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:45:28.871,28.9,0.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:45:28.986,28.9,0.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:45:29.086,28.9,0.0,68,0,0,2412,2415,2415,2414,2415,2415,2415,2415,2415,0,0,0,1,1,1
14:45:29.186,28.9,0.0,68,0,0,2412,2415,2415,2414,2415,2415,2415,2415,2415,0,0,0,1,1,1
14:45:29.286,28.9,0.0,68,0,0,2412,2415,2415,2414,2415,2415,2415,2415,2415,0,0,0,1,1,1
14:45:29.378,28.9,0.0,68,0,0,2412,2415,2415,2414,2415,2415,2415,2415,2415,0,0,0,1,1,1
14:45:29.478,28.9,0.0,68,0,0,2412,2415,2415,2414,2415,2415,2415,2415,2415,0,0,0,1,1,1
14:45:29.582,28.9,0.0,68,0,0,2412,2415,2415,2414,2415,2415,2415,2415,2415,0,0,0,1,1,1
14:45:29.681,28.9,0.0,68,31,31,2412,2415,2415,2414,2415,2415,2415,2415,2415,0,0,0,1,1,1
14:45:29.781,28.9,0.0,68,31,31,2412,2415,2415,2414,2415,2415,2415,2415,2415,0,0,0,1,1,1
14:45:29.881,28.9,0.0,68,31,31,2412,2415,2415,2414,2415,2415,2415,2415,2415,0,0,0,1,1,1
14:45:29.981,28.9,0.0,68,31,31,2412,2415,2415,2414,2415,2415,2415,2415,2415,0,0,0,1,1,1
14:45:30.081,28.9,0.0,68,31,31,2412,2415,2415,2414,2415,2415,2415,2415,2415,0,0,0,1,1,1
14:45:30.184,28.9,0.0,68,31,31,2412,2415,2415,2414,2415,2415,2415,2415,2415,0,0,0,1,1,1
14:45:30.284,28.9,0.0,68,31,31,2412,2415,2415,2414,2415,2415,2415,2415,2415,0,0,0,1,1,1
14:45:30.384,28.9,0.0,68,31,31,2412,2415,2415,2414,2415,2415,2415,2415,2415,0,0,0,1,1,1
14:45:30.484,28.9,0.0,68,31,31,2412,2415,2415,2414,2415,2415,2415,2415,2415,0,0,0,1,1,1
14:45:30.586,28.9,0.0,68,31,31,2412,2415,2415,2414,2415,2415,2415,2415,2415,0,0,0,1,1,1
14:45:30.686,28.9,0.0,68,31,31,2414,2415,2415,2415,2414,2414,2415,2415,2415,0,0,0,1,1,1
14:45:30.806,28.9,0.0,68,31,31,2414,2415,2415,2415,2414,2414,2415,2415,2415,0,0,0,1,1,1
14:45:30.926,28.9,0.0,68,31,31,2414,2415,2415,2415,2414,2414,2415,2415,2415,0,0,0,1,1,1
14:45:31.035,28.9,0.0,68,31,31,2414,2415,2415,2415,2414,2414,2415,2415,2415,0,0,0,1,1,1
14:45:31.145,28.9,0.0,68,31,31,2414,2415,2415,2415,2414,2414,2415,2415,2415,0,0,0,1,1,1
14:45:31.257,28.9,0.0,68,31,31,2414,2415,2415,2415,2414,2414,2415,2415,2415,0,0,0,1,1,1
14:45:31.363,28.9,0.0,68,31,31,2414,2415,2415,2415,2414,2414,2415,2415,2415,0,0,0,1,1,1
14:45:31.463,28.9,0.0,68,31,31,2414,2415,2415,2415,2414,2414,2415,2415,2415,0,0,0,1,1,1
14:45:31.566,28.9,0.0,68,31,31,2414,2415,2415,2415,2414,2414,2415,2415,2415,0,0,0,1,1,1
14:45:31.666,28.9,0.0,68,31,31,2414,2415,2415,2415,2414,2414,2415,2415,2415,0,0,0,1,1,1
14:45:31.766,28.9,0.0,68,31,31,2414,2415,2415,2415,2414,2414,2415,2415,2415,0,0,0,1,1,1
14:45:31.867,28.9,0.0,68,31,31,2414,2415,2415,2415,2414,2414,2415,2415,2415,0,0,0,1,1,1
14:45:31.985,33.5,0.0,68,31,31,2414,2415,2415,2415,2414,2414,2415,2415,2415,0,0,0,1,1,1
14:45:32.069,33.5,0.0,68,31,31,2414,2415,2415,2415,2414,2414,2415,2415,2415,0,0,0,1,1,1
14:45:32.169,33.5,0.0,68,31,31,2414,2415,2415,2415,2414,2414,2415,2415,2415,0,0,0,1,1,1
14:45:32.270,33.5,0.0,68,31,31,2482,2886,2997,3012,2620,3002,2868,2727,2638,0,0,0,1,1,1
14:45:32.386,31.4,0.0,68,31,31,2482,2886,2997,3012,2620,3002,2868,2727,2638,0,0,0,1,1,1
14:45:32.475,31.4,0.0,68,31,31,2482,2886,2997,3012,2620,3002,2868,2727,2638,0,0,0,1,1,1
14:45:32.584,31.4,0.0,68,31,31,2482,2886,2997,3012,2620,3002,2868,2727,2638,0,0,0,1,1,1
14:45:32.686,31.4,0.0,68,31,31,2482,2886,2997,3012,2620,3002,2868,2727,2638,0,0,0,1,1,1
14:45:32.789,31.4,29.1,68,31,31,2482,2886,2997,3012,2620,3002,2868,2727,2638,0,0,0,1,1,1
14:45:32.905,31.4,29.1,68,31,31,2482,2886,2997,3012,2620,3002,2868,2727,2638,0,0,0,1,1,1
14:45:33.006,31.4,29.1,68,31,31,2482,2886,2997,3012,2620,3002,2868,2727,2638,0,0,0,1,1,1
14:45:33.105,31.4,29.1,68,31,31,2482,2886,2997,3012,2620,3002,2868,2727,2638,0,0,0,1,1,1
14:45:33.205,31.4,29.1,68,31,31,2482,2886,2997,3012,2620,3002,2868,2727,2638,0,0,0,1,1,1
14:45:33.305,31.4,29.1,68,31,31,2482,2886,2997,3012,2620,3002,2868,2727,2638,0,0,0,1,1,1
14:45:33.405,31.4,29.1,68,31,31,2482,2886,2997,3012,2620,3002,2868,2727,2638,0,0,0,1,1,1
14:45:33.505,31.4,11.5,68,31,31,2482,2886,2997,3012,2620,3002,2868,2727,2638,0,0,0,1,1,1
14:45:33.605,31.4,11.5,68,31,31,2482,2886,2997,3012,2620,3002,2868,2727,2638,0,0,0,1,1,1
14:45:33.705,18.7,11.5,68,31,31,2482,2886,2997,3012,2620,3002,2868,2727,2638,0,0,0,1,1,1
14:45:33.805,18.7,11.5,68,31,31,2273,2507,2408,1721,1984,1205,1412,1680,1941,0,0,0,1,1,1
14:45:33.905,18.7,11.5,68,31,31,2273,2507,2408,1721,1984,1205,1412,1680,1941,0,0,0,1,1,1
14:45:34.005,18.7,11.5,68,31,31,2273,2507,2408,1721,1984,1205,1412,1680,1941,0,0,0,1,1,1
14:45:34.105,33.5,-59.7,68,31,31,2273,2507,2408,1721,1984,1205,1412,1680,1941,0,0,0,1,1,1
14:45:34.205,33.5,-59.7,68,31,31,2273,2507,2408,1721,1984,1205,1412,1680,1941,0,0,0,1,1,1
14:45:34.305,33.5,-59.7,68,31,31,2273,2507,2408,1721,1984,1205,1412,1680,1941,0,0,0,1,1,1
14:45:34.405,33.5,-59.7,68,31,31,2273,2507,2408,1721,1984,1205,1412,1680,1941,0,0,0,1,1,1
14:45:34.505,33.5,-59.7,68,31,31,2273,2507,2408,1721,1984,1205,1412,1680,1941,0,0,0,1,1,1
14:45:34.625,33.5,-59.7,68,31,31,2273,2507,2408,1721,1984,1205,1412,1680,1941,0,0,0,1,1,1
14:45:34.745,33.5,29.1,68,31,31,2273,2507,2408,1721,1984,1205,1412,1680,1941,0,0,0,1,1,1
14:45:34.865,33.5,29.1,68,31,31,2273,2507,2408,1721,1984,1205,1412,1680,1941,0,0,0,1,1,1
14:45:34.965,33.5,29.1,68,31,31,2273,2507,2408,1721,1984,1205,1412,1680,1941,0,0,0,1,1,1
14:45:35.085,33.5,29.1,68,31,31,2273,2507,2408,1721,1984,1205,1412,1680,1941,0,0,0,1,1,1
14:45:35.185,33.5,29.1,68,31,31,2273,2507,2408,1721,1984,1205,1412,1680,1941,0,0,0,1,1,1
14:45:35.285,33.5,29.1,68,31,31,2273,2507,2408,1721,1984,1205,1412,1680,1941,0,0,0,1,1,1
14:45:35.412,31.6,29.1,68,31,31,2477,2881,2993,3012,1987,1151,1415,1688,1945,0,0,0,1,1,1
14:45:35.513,31.6,1.6,68,31,31,2477,2881,2993,3012,1987,1151,1415,1688,1945,0,0,0,1,1,1
14:45:35.625,31.6,1.6,68,31,31,2477,2881,2993,3012,1987,1151,1415,1688,1945,0,0,0,1,1,1
14:45:35.725,31.6,1.6,68,31,31,2477,2881,2993,3012,1987,1151,1415,1688,1945,0,0,0,1,1,1
14:45:35.825,31.6,1.6,68,31,31,2477,2881,2993,3012,1987,1151,1415,1688,1945,0,0,0,1,1,1
14:45:35.925,31.6,1.6,68,31,31,2477,2881,2993,3012,1987,1151,1415,1688,1945,0,0,0,1,1,1
14:45:36.025,31.6,1.6,68,31,31,2477,2881,2993,3012,1987,1151,1415,1688,1945,0,0,0,1,1,1
14:45:36.125,31.6,-59.7,68,31,31,2477,2881,2993,3012,1987,1151,1415,1688,1945,0,0,0,1,1,1
14:45:36.225,31.6,-59.7,68,31,31,2477,2881,2993,3012,1987,1151,1415,1688,1945,0,0,0,1,1,1
14:45:36.325,31.6,-59.7,68,31,31,2477,2881,2993,3012,1987,1151,1415,1688,1945,0,0,0,1,1,1
14:45:36.425,31.6,-59.7,68,31,31,2477,2881,2993,3012,1987,1151,1415,1688,1945,0,0,0,1,1,1
14:45:36.545,31.6,-59.7,68,31,31,2477,2881,2993,3012,1987,1151,1415,1688,1945,0,0,0,1,1,1
14:45:36.645,18.6,-59.7,68,31,31,2477,2881,2993,3012,1987,1151,1415,1688,1945,0,0,0,1,1,1
14:45:36.745,18.6,-59.7,68,31,31,2477,2881,2993,3012,1987,1151,1415,1688,1945,0,0,0,1,1,1
14:45:36.865,18.6,29.1,68,31,31,2477,2881,2993,3012,1987,1151,1415,1688,1945,0,0,0,1,1,1
14:45:36.965,29.2,29.1,68,31,31,2267,1383,1110,2998,2611,2939,2863,2722,2636,0,0,0,1,1,1
14:45:37.085,29.2,29.1,68,31,31,2267,1383,1110,2998,2611,2939,2863,2722,2636,0,0,0,1,1,1
14:45:37.185,29.2,29.1,68,31,31,2267,1383,1110,2998,2611,2939,2863,2722,2636,0,0,0,1,1,1
14:45:37.285,29.2,29.1,68,31,31,2267,1383,1110,2998,2611,2939,2863,2722,2636,0,0,0,1,1,1
14:45:37.385,29.2,29.1,68,31,31,2267,1383,1110,2998,2611,2939,2863,2722,2636,0,0,0,1,1,1
14:45:37.525,29.2,0.0,68,31,31,2267,1383,1110,2998,2611,2939,2863,2722,2636,0,0,0,1,1,1
14:45:37.627,29.2,0.0,68,31,31,2267,1383,1110,2998,2611,2939,2863,2722,2636,0,0,0,1,1,1
14:45:37.727,29.2,0.0,68,31,31,2267,1383,1110,2998,2611,2939,2863,2722,2636,0,0,0,1,1,1
