Timestamp,Calex_Seq,Calex_Mode,HS_V,LS_V,HS_A,LS_A,Calex_Faults
17:27:26.898,BOOST,3,47.99,24.03,-4.1,-6.7,None
17:27:27.008,BOOST,3,47.99,24.03,-4.1,-6.7,None
17:27:27.108,BOOST,3,48.02,24.01,-4.1,-6.7,None
17:27:27.227,BOOST,3,47.99,24.01,-4.1,-6.7,None
17:27:27.338,BOOST,3,47.99,24.01,-4.1,-6.7,None
17:27:27.438,BOOST,3,47.97,24.01,-4.1,-6.8,None
17:27:27.538,BOOST,3,47.99,24.01,-4.1,-6.7,None
17:27:27.638,BUCK,3,47.99,24.0,-4.1,-6.8,None
17:27:27.747,BUCK,2,46.68,25.09,4.5,8.0,None
17:27:27.858,BUCK,2,46.68,25.2,4.5,7.9,None
17:27:27.968,BUCK,2,46.68,25.29,4.5,8.0,None
17:27:28.078,BUCK,2,46.68,25.35,4.5,8.0,None
17:27:28.187,BUCK,2,46.71,25.41,4.5,7.9,None
17:27:28.287,BUCK,2,46.68,25.45,4.5,8.0,None
17:27:28.388,BUCK,2,46.71,25.48,4.7,8.0,None
17:27:28.498,BUCK,2,46.71,25.52,4.7,7.9,None
17:27:28.598,BUCK,2,46.68,25.55,4.5,7.9,None
17:27:28.698,BUCK,2,46.73,25.58,4.7,7.9,None
17:27:28.798,BUCK,2,46.71,25.62,4.7,8.0,None
17:27:28.908,BUCK,2,46.68,25.64,4.5,8.0,None
17:27:29.008,BUCK,2,46.68,25.68,4.4,7.9,None
17:27:29.108,BUCK,2,46.68,25.7,4.5,7.9,None
17:27:29.208,BUCK,2,46.68,25.71,4.5,8.0,None
17:27:29.308,BUCK,2,46.66,25.74,4.5,7.9,None
17:27:29.418,BUCK,2,46.68,25.77,4.5,7.9,None
17:27:29.518,BUCK,2,46.68,25.8,4.7,7.9,None
17:27:29.627,BUCK,2,46.61,25.81,4.5,7.9,None
17:27:29.738,BUCK,2,46.61,25.84,4.5,7.9,None
17:27:29.848,BUCK,2,46.66,25.87,4.7,7.9,None
17:27:29.948,BUCK,2,46.66,25.9,4.7,8.0,None
17:27:30.058,BUCK,2,46.63,25.92,4.5,7.9,None
17:27:30.158,BUCK,2,46.66,25.94,4.7,7.9,None
17:27:30.258,BUCK,2,46.66,25.97,4.7,7.9,None
17:27:30.367,BUCK,2,46.66,26.0,4.7,8.0,None
17:27:30.478,BUCK,2,46.66,26.02,4.7,7.9,None
17:27:30.578,BUCK,2,46.68,26.05,4.7,8.0,None
17:27:30.678,BUCK,2,46.68,26.07,4.7,8.0,None
17:27:30.778,BUCK,2,46.66,26.1,4.7,7.9,None
17:27:30.888,BUCK,2,46.68,26.13,4.7,7.9,None
17:27:30.998,BUCK,2,46.66,26.15,4.7,8.0,None
17:27:31.098,BUCK,2,46.63,26.18,4.7,7.9,None
17:27:31.198,BUCK,2,46.66,26.21,4.7,7.9,None
17:27:31.298,BUCK,2,46.66,26.23,4.7,7.8,None
17:27:31.408,BUCK,2,46.63,26.25,4.7,7.9,None
17:27:31.508,BUCK,2,46.63,26.29,4.7,8.0,None
17:27:31.618,BUCK,2,46.61,26.32,4.7,7.9,None
17:27:31.718,BUCK,2,46.61,26.34,4.5,7.9,None
17:27:31.827,BUCK,2,46.61,26.38,4.7,7.9,None
17:27:31.928,BUCK,2,46.63,26.41,4.9,7.9,None
17:27:32.038,BUCK,2,46.61,26.44,4.7,8.0,None
17:27:32.147,BUCK,2,46.66,26.47,4.8,7.9,None
17:27:32.258,BUCK,2,46.68,26.5,4.8,7.9,None
17:27:32.358,BUCK,2,46.66,26.54,4.8,8.0,None
17:27:32.467,BUCK,2,46.63,26.57,4.8,8.0,None
17:27:32.567,BUCK,2,46.61,26.6,4.8,7.9,None
17:27:32.667,BOOST,2,47.45,26.22,0.0,0.0,None
17:27:32.778,BOOST,3,47.99,24.74,-4.2,-6.8,None
17:27:32.878,BOOST,3,47.97,24.45,-4.1,-6.7,None
17:27:32.978,BOOST,3,47.97,24.42,-4.1,-6.7,None
17:27:33.087,BOOST,3,47.94,24.39,-4.1,-6.7,None
17:27:33.188,BOOST,3,47.94,24.36,-4.1,-6.7,None
17:27:33.298,BOOST,3,47.94,24.35,-4.1,-6.7,None
17:27:33.398,BOOST,3,47.94,24.33,-4.1,-6.7,None
17:27:33.498,BOOST,3,47.94,24.32,-4.1,-6.7,None
17:27:33.607,BOOST,3,47.94,24.32,-4.1,-6.7,None
17:27:33.707,BOOST,3,47.97,24.29,-4.1,-6.8,None
17:27:33.807,BOOST,3,47.91,24.27,-4.1,-6.7,None
17:27:33.908,BOOST,3,47.91,24.27,-4.1,-6.8,None
17:27:34.018,BOOST,3,47.94,24.25,-4.1,-6.7,None
17:27:34.127,BOOST,3,47.99,24.25,-4.2,-6.8,None
17:27:34.238,BOOST,3,47.99,24.23,-4.1,-6.7,None
17:27:34.338,BOOST,3,47.99,24.23,-4.1,-6.7,None
17:27:34.438,BOOST,3,47.99,24.22,-4.1,-6.7,None
17:27:34.547,BOOST,3,47.97,24.22,-4.2,-6.7,None
17:27:34.647,BOOST,3,47.97,24.2,-4.1,-6.7,None
17:27:34.758,BOOST,3,47.97,24.19,-4.1,-6.7,None
17:27:34.867,BOOST,3,47.94,24.17,-4.1,-6.8,None
17:27:34.967,BOOST,3,47.94,24.17,-4.1,-6.7,None
17:27:35.067,BOOST,3,47.91,24.16,-4.1,-6.7,None
17:27:35.178,BOOST,3,47.94,24.16,-4.1,-6.7,None
17:27:35.287,BOOST,3,47.94,24.16,-4.2,-6.7,None
17:27:35.388,BOOST,3,47.94,24.14,-4.1,-6.7,None
17:27:35.498,BOOST,3,47.91,24.14,-4.1,-6.7,None
17:27:35.598,BOOST,3,47.94,24.13,-4.1,-6.8,None
17:27:35.707,BOOST,3,47.94,24.13,-4.1,-6.7,None
17:27:35.808,BOOST,3,47.94,24.13,-4.2,-6.7,None
17:27:35.908,BOOST,3,47.97,24.11,-4.1,-6.7,None
17:27:36.018,BOOST,3,47.99,24.11,-4.1,-6.7,None
17:27:36.118,BOOST,3,47.97,24.1,-3.9,-6.7,None
17:27:36.218,BOOST,3,47.97,24.1,-4.1,-6.7,None
17:27:36.327,BOOST,3,47.97,24.09,-4.1,-6.8,None
17:27:36.438,BOOST,3,47.97,24.09,-4.2,-6.7,None
17:27:36.538,BOOST,3,47.97,24.09,-4.1,-6.7,None
17:27:36.638,BOOST,3,47.97,24.07,-4.1,-6.7,None
17:27:36.738,BOOST,3,47.97,24.07,-4.1,-6.7,None
17:27:36.847,BOOST,3,47.91,24.07,-4.1,-6.7,None
17:27:36.958,BOOST,3,47.91,24.06,-4.1,-6.7,None
17:27:37.058,BOOST,3,47.94,24.06,-4.1,-6.8,None
17:27:37.158,BOOST,3,47.91,24.06,-4.1,-6.7,None
17:27:37.267,BOOST,3,47.94,24.04,-4.1,-6.7,None
17:27:37.367,BOOST,3,47.94,24.06,-4.1,-6.7,None
17:27:37.468,BOOST,3,47.91,24.04,-4.1,-6.7,None
17:27:37.578,BOOST,3,47.94,24.04,-4.1,-6.7,None
17:27:37.687,BUCK,3,47.27,24.45,0.0,0.0,None
17:27:37.798,BUCK,3,46.63,25.1,4.5,7.9,None
17:27:37.898,BUCK,2,46.63,25.23,4.5,7.8,None
17:27:38.007,BUCK,2,46.63,25.31,4.5,7.9,None
17:27:38.107,BUCK,2,46.66,25.36,4.5,8.0,None
17:27:38.208,BUCK,2,46.61,25.44,4.5,7.9,None
17:27:38.318,BUCK,2,46.58,25.48,4.5,7.9,None
17:27:38.418,BUCK,2,46.58,25.52,4.5,7.9,None
17:27:38.508,BUCK,2,46.61,25.55,4.7,7.9,None
17:27:38.618,BUCK,2,46.58,25.57,4.5,7.9,None
17:27:38.727,BUCK,2,46.58,25.62,4.7,8.0,None
17:27:38.827,BUCK,2,46.58,25.65,4.5,8.0,None
17:27:38.938,BUCK,2,46.58,25.68,4.5,7.9,None
17:27:39.048,BUCK,2,46.56,25.71,4.5,7.9,None
17:27:39.147,BUCK,2,46.58,25.74,4.7,8.0,None
17:27:39.258,BUCK,2,46.56,25.77,4.7,7.9,None
17:27:39.367,BUCK,2,46.61,25.8,4.7,8.0,None
17:27:39.478,BUCK,2,46.61,25.81,4.7,7.9,None
17:27:39.578,BUCK,2,46.61,25.84,4.7,8.0,None
17:27:39.687,BUCK,2,46.61,25.87,4.7,8.0,None
