Timestamp,Calex_Seq,Calex_Mode,HS_V,LS_V,HS_A,LS_A,Calex_Faults
18:55:05.298,BOOST,0,0,0,0,0,None
18:55:05.399,BOOST,0,0,0,0,0,None
18:55:05.500,BOOST,0,0,0,0,0,None
18:55:05.601,BOOST,0,0,0,0,0,None
18:55:05.702,BOOST,0,0,0,0,0,None
18:55:05.803,BOOST,0,0,0,0,0,None
18:55:05.904,BOOST,0,0,0,0,0,None
18:55:06.005,BOOST,0,0,0,0,0,None
18:55:06.106,BOOST,0,0,0,0,0,None
18:55:06.207,BOOST,0,0,0,0,0,None
18:55:06.308,BOOST,0,0,0,0,0,None
18:55:06.409,BOOST,0,0,0,0,0,None
18:55:06.510,BOOST,0,0,0,0,0,None
18:55:06.611,BOOST,0,0,0,0,0,None
18:55:06.712,BOOST,0,0,0,0,0,None
18:55:06.813,BOOST,0,0,0,0,0,None
18:55:06.914,BOOST,0,0,0,0,0,None
18:55:07.015,BOOST,0,0,0,0,0,None
18:55:07.116,BOOST,0,0,0,0,0,None
18:55:07.217,BOOST,0,0,0,0,0,None
18:55:07.318,BOOST,0,0,0,0,0,None
18:55:07.419,BOOST,0,0,0,0,0,None
18:55:07.520,BOOST,0,0,0,0,0,None
18:55:07.621,BOOST,0,0,0,0,0,None
18:55:07.722,BOOST,0,0,0,0,0,None
18:55:07.823,BOOST,0,0,0,0,0,None
18:55:07.924,BOOST,0,0,0,0,0,None
18:55:08.025,BOOST,0,0,0,0,0,None
18:55:08.126,BOOST,0,0,0,0,0,None
18:55:08.227,BOOST,0,0,0,0,0,None
18:55:08.328,BOOST,0,0,0,0,0,None
18:55:08.429,BOOST,0,0,0,0,0,None
18:55:08.530,BOOST,0,0,0,0,0,None
18:55:08.631,BOOST,0,0,0,0,0,None
18:55:08.732,BOOST,0,0,0,0,0,None
18:55:08.833,BOOST,0,0,0,0,0,None
18:55:08.934,BOOST,0,0,0,0,0,None
18:55:09.035,BOOST,0,0,0,0,0,None
18:55:09.136,BOOST,0,0,0,0,0,None
18:55:09.237,BOOST,0,0,0,0,0,None
18:55:09.338,BOOST,0,0,0,0,0,None
18:55:09.439,BOOST,0,0,0,0,0,None
18:55:09.540,BOOST,0,0,0,0,0,None
18:55:09.641,BOOST,0,0,0,0,0,None
18:55:09.742,BOOST,0,0,0,0,0,None
18:55:09.843,BOOST,0,0,0,0,0,None
18:55:09.944,BOOST,0,0,0,0,0,None
18:55:10.045,BOOST,0,0,0,0,0,None
18:55:10.146,BOOST,0,0,0,0,0,None
18:55:10.248,BUCK,0,0,0,0,0,None
18:55:10.349,BUCK,0,0,0,0,0,None
18:55:10.450,BUCK,0,0,0,0,0,None
18:55:10.551,BUCK,0,0,0,0,0,None
18:55:10.652,BUCK,0,0,0,0,0,None
18:55:10.753,BUCK,0,0,0,0,0,None
18:55:10.854,BUCK,0,0,0,0,0,None
18:55:10.955,BUCK,0,0,0,0,0,None
18:55:11.056,BUCK,0,0,0,0,0,None
18:55:11.157,BUCK,0,0,0,0,0,None
18:55:11.258,BUCK,0,0,0,0,0,None
