Timestamp,Sequence,Mode,HS_V,LS_V,HS_A,LS_A,Faults
13:05:38.288,BUCK_CHG,0,0,0,0,0,None
13:05:38.389,BUCK_CHG,0,0,0,0,0,None
13:05:38.489,BUCK_CHG,0,0,0,0,0,None
13:05:38.590,BUCK_CHG,0,0,0,0,0,None
13:05:38.690,BUCK_CHG,0,0,0,0,0,None
13:05:38.791,BUCK_CHG,0,0,0,0,0,None
13:05:38.891,BUCK_CHG,0,0,0,0,0,None
13:05:38.991,BUCK_CHG,0,0,0,0,0,None
13:05:39.092,BUCK_CHG,0,0,0,0,0,None
13:05:39.192,BUCK_CHG,0,0,0,0,0,None
13:05:39.292,BUCK_CHG,0,0,0,0,0,None
13:05:39.393,BUCK_CHG,0,0,0,0,0,None
13:05:39.493,BUCK_CHG,0,0,0,0,0,None
13:05:39.594,BUCK_CHG,0,0,0,0,0,None
13:05:39.694,BUCK_CHG,0,0,0,0,0,None
13:05:39.794,BUCK_CHG,0,0,0,0,0,None
13:05:39.895,BUCK_CHG,0,0,0,0,0,None
