Timestamp,Pack_V,Pack_A,SOC_%,Temp_Max_C,Temp_Min_C,Cell_Max_mV,Cell_Min_mV,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Cell_13,Cell_14,Cell_15,Cell_16,Cell_17,Cell_18,Cell_19,Cell_20,Cell_21,Cell_22,Cell_23,Cell_24,Chg_ON,Dsg_ON,Bal_ON
17:18:44.929,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:44.935,28.7,25.4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:44.969,28.7,25.4,68,0,0,2784,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:44.981,28.7,25.4,68,0,0,2784,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:44.982,28.7,25.4,68,0,0,2784,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.029,28.7,25.4,68,0,0,2784,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.035,28.7,25.4,68,0,0,2784,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.069,28.7,25.4,68,0,0,2784,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.082,28.7,25.4,68,0,0,2784,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.082,28.7,25.4,68,0,0,2784,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.129,28.7,25.4,68,0,0,2784,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.135,28.7,25.4,68,0,0,2784,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.169,28.7,25.4,68,0,0,2884,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.182,28.7,25.4,68,0,0,2884,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.183,28.7,25.4,68,0,0,2884,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.229,28.7,25.4,68,0,0,2884,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.235,33.5,25.4,68,0,0,2884,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.269,33.5,25.4,68,0,0,2884,2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.283,33.5,25.4,68,0,0,2884,2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.283,33.5,25.4,68,0,0,2884,2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.329,33.5,25.4,68,0,0,2884,2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.339,33.5,26.9,68,0,0,2884,2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.340,33.5,26.9,68,0,0,2884,2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.383,33.5,26.9,68,0,0,2884,2763,2457,2884,3034,2792,3022,2589,3037,2737,2839,2795,2610,2763,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.383,33.5,26.9,68,0,0,2884,2763,2457,2884,3034,2792,3022,2589,3037,2737,2839,2795,2610,2763,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.429,33.5,26.9,68,0,0,2884,2763,2457,2884,3034,2792,3022,2589,3037,2737,2839,2795,2610,2763,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.439,33.5,26.9,68,0,0,2884,2763,2457,2884,3034,2792,3022,2589,3037,2737,2839,2795,2610,2763,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.440,33.5,26.9,68,0,0,2884,2763,2457,2884,3034,2792,3022,2589,3037,2737,2839,2795,2610,2763,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.483,33.5,26.9,68,0,0,2884,2763,2457,2884,3034,2792,3022,2589,3037,2737,2839,2795,2610,2763,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.484,33.5,26.9,68,0,0,2884,2763,2457,2884,3034,2792,3022,2589,3037,2737,2839,2795,2610,2763,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.529,33.5,26.9,68,0,0,2884,2763,2457,2884,3034,2792,3022,2589,3037,2737,2839,2795,2610,2763,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.539,33.5,26.9,68,0,0,2884,2763,2457,2884,3034,2792,3022,2589,3037,2737,2839,2795,2610,2763,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.540,33.5,26.9,68,0,0,2884,2763,2457,2884,3034,2792,3022,2589,3037,2737,2839,2795,2610,2763,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.584,33.5,26.9,68,0,0,2884,2763,2457,2884,3034,2792,3022,2589,3037,2737,2839,2795,2610,2763,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:18:45.585,33.5,26.9,68,0,0,2884,2763,2457,2884,3034,2792,3022,2589,3037,2737,2839,2795,2610,2763,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
