Timestamp,Pack_V,Pack_A,SOC_%,Temp_Max_C,Temp_Min_C,Cell_Max_mV,Cell_Min_mV,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Cell_13,Cell_14,Cell_15,Cell_16,Cell_17,Cell_18,Cell_19,Cell_20,Cell_21,Cell_22,Cell_23,Cell_24,Chg_ON,Dsg_ON,Bal_ON
14:37:22.802,28.8,0.0,68,0,0,2409,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:23.011,28.8,0.0,68,0,0,2408,2401,2408,2409,2409,2409,2408,2409,2408,2409,2409,2409,2409,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:23.210,28.8,0.0,68,0,0,2409,2401,2408,2409,2409,2409,2408,2409,2408,2409,2409,2409,2409,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:23.411,28.8,0.0,68,21,21,2408,2401,2408,2409,2409,2409,2408,2409,2408,2409,2409,2409,2409,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:23.610,28.8,0.0,68,21,21,2409,2401,2408,2409,2409,2409,2408,2409,2408,2409,2409,2409,2409,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:23.811,28.8,0.0,68,21,21,2409,2401,2408,2409,2409,2409,2408,2409,2408,2409,2409,2409,2409,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:24.011,28.8,0.0,68,21,21,2409,2401,2408,2409,2409,2409,2408,2409,2408,2409,2409,2409,2409,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:24.244,28.8,0.0,68,21,21,2409,2401,2408,2409,2409,2409,2408,2409,2408,2409,2409,2409,2409,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:24.461,28.8,0.0,68,21,21,2408,2401,2408,2409,2408,2408,2408,2408,2408,2409,2408,2409,2409,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:24.670,28.8,0.0,68,21,21,2408,2401,2408,2409,2408,2408,2408,2408,2408,2409,2408,2409,2409,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:24.871,28.8,0.0,68,21,21,2409,2401,2408,2409,2408,2408,2408,2408,2408,2409,2408,2409,2409,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:25.090,28.8,0.0,68,21,21,2409,2401,2408,2409,2408,2408,2408,2408,2408,2409,2408,2409,2409,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:25.311,28.8,0.0,68,21,21,2408,2401,2408,2409,2408,2408,2408,2408,2408,2409,2408,2409,2409,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:25.511,28.8,0.0,68,21,21,2409,2401,2408,2409,2408,2408,2408,2408,2408,2409,2408,2409,2409,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:25.715,28.8,0.0,68,21,21,2409,2401,2408,2409,2408,2408,2408,2408,2408,2409,2408,2409,2409,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:25.911,28.8,0.0,68,21,21,2613,2401,2408,2409,2408,2408,2408,2408,2408,2409,2408,2409,2409,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:26.124,33.6,0.0,68,21,21,2615,2779,2475,2864,2985,2794,3013,2613,2997,2770,2866,2834,2634,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:26.343,33.6,0.0,68,21,21,2616,2779,2475,2864,2985,2794,3013,2613,2997,2770,2866,2834,2634,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:26.566,33.6,0.0,68,21,21,2616,2781,2475,2864,2985,2794,3013,2613,2997,2770,2866,2834,2634,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:26.770,33.6,29.1,68,21,21,2617,2781,2475,2864,2985,2794,3013,2613,2997,2770,2866,2834,2634,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:26.990,33.6,29.1,68,21,21,2618,2782,2475,2864,2985,2794,3013,2613,2997,2770,2866,2834,2634,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:27.190,33.6,29.1,68,21,21,2618,2782,2475,2864,2985,2794,3013,2613,2997,2770,2866,2834,2634,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:27.390,33.7,29.1,68,21,21,2620,2785,2475,2864,2985,2794,3013,2613,2997,2770,2866,2834,2634,2401,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:37:27.590,33.7,29.1,68,21,21,2620,2785,2483,2871,2992,2800,3022,2620,3003,2776,2872,2856,2639,2785,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
