Timestamp,Pack_V,Pack_A,SOC_%,Temp_Max_C,Temp_Min_C,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Cell_13,Cell_14,Cell_15,Cell_16,Cell_17,Cell_18,Cell_19,Cell_20,Cell_21,Cell_22,Cell_23,Cell_24,Chg_ON,Dsg_ON,Bal_ON
15:02:08.159,28.9,-3.2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:02:08.261,28.9,-3.2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:02:08.362,28.9,-3.2,68,0,0,2408,2410,2409,2409,2409,2410,2409,2409,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:02:08.513,28.9,-3.2,68,0,0,2408,2410,2409,2409,2409,2410,2409,2409,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:02:08.614,28.9,-3.2,68,0,0,2408,2410,2409,2409,2409,2410,2409,2409,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:02:08.664,28.9,-3.2,68,0,0,2408,2410,2409,2409,2409,2410,2409,2409,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:02:08.774,28.9,-3.2,68,0,0,2408,2410,2409,2409,2409,2410,2409,2409,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:02:08.883,28.9,-3.2,68,32,31,2408,2410,2409,2409,2409,2410,2409,2409,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:02:08.994,28.9,-3.2,68,32,31,2408,2410,2409,2409,2409,2410,2409,2409,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:02:09.104,28.9,-3.2,68,32,31,2408,2410,2409,2409,2409,2410,2409,2409,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:02:09.213,28.9,-3.2,68,32,31,2408,2410,2409,2409,2409,2410,2409,2409,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:02:09.325,28.9,-3.2,68,32,31,2408,2410,2409,2409,2409,2410,2409,2409,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:02:09.434,28.9,-3.2,68,32,31,2408,2410,2409,2409,2409,2410,2409,2409,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:02:09.539,28.9,-3.2,68,32,31,2408,2410,2409,2409,2409,2410,2409,2409,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:02:09.640,28.9,-3.2,68,32,31,2408,2410,2409,2409,2409,2410,2409,2409,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
