Timestamp,Pack_V,Pack_A,SOC_%,Cell_Max_mV,Cell_Min_mV,Temp_Max_C,Temp_Min_C,Alarms
16:04:49.986,0.0,0.0,0,0,0,0,0,N/A
16:04:50.186,0.0,0.0,0,0,0,0,0,N/A
16:04:50.386,0.0,0.0,0,0,0,0,0,N/A
16:04:50.586,0.0,0.0,0,0,0,0,0,N/A
16:04:50.787,0.0,0.0,0,0,0,0,0,N/A
16:04:50.987,0.0,0.0,0,0,0,0,0,N/A
