Timestamp,Sequence,Mode,HS_V,LS_V,HS_A,LS_A,Faults
19:00:51.324,BOOST_DIS,0,46.25,28.78,0.0,0.0,None
19:00:51.425,BOOST_DIS,1,46.25,28.76,0.0,0.0,None
19:00:51.526,BOOST_DIS,1,46.27,28.78,0.0,0.0,None
19:00:51.626,BOOST_DIS,1,46.27,28.78,0.0,0.0,None
19:00:51.727,BOOST_DIS,1,46.27,28.76,0.0,0.0,None
19:00:51.827,BOOST_DIS,1,46.27,28.76,0.0,0.0,None
19:00:51.927,BOOST_DIS,1,46.3,28.78,0.0,0.0,None
19:00:52.028,BOOST_DIS,1,46.22,28.76,0.0,0.0,None
19:00:52.128,BOOST_DIS,1,46.3,28.78,0.0,0.0,None
19:00:52.228,BOOST_DIS,1,46.3,28.76,0.0,0.0,None
19:00:52.328,BOOST_DIS,1,46.25,28.76,0.0,0.0,None
19:00:52.428,BOOST_DIS,1,46.38,28.78,0.0,0.0,None
19:00:52.529,BOOST_DIS,1,46.27,28.76,0.0,0.0,None
19:00:52.629,BOOST_DIS,1,46.3,28.76,0.0,0.0,None
19:00:52.729,BOOST_DIS,1,46.38,28.78,0.0,0.0,None
19:00:52.829,BOOST_DIS,1,46.32,28.76,0.0,0.0,None
19:00:52.930,BOOST_DIS,1,46.3,28.78,0.0,0.0,None
19:00:53.030,BOOST_DIS,1,46.3,28.76,0.0,0.0,None
19:00:53.131,BOOST_DIS,1,46.3,28.78,0.0,0.0,None
19:00:53.231,BOOST_DIS,1,46.3,28.78,0.0,0.0,None
19:00:53.332,BOOST_DIS,1,46.27,28.76,0.0,0.0,None
19:00:53.432,BOOST_DIS,1,46.3,28.78,0.0,0.0,None
19:00:53.533,BOOST_DIS,1,46.27,28.76,0.0,0.0,None
