Timestamp,Pack_V,Pack_A,SOC_%,Temp_Max_C,Temp_Min_C,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Cell_13,Cell_14,Cell_15,Cell_16,Cell_17,Cell_18,Cell_19,Cell_20,Cell_21,Cell_22,Cell_23,Cell_24,Chg_ON,Dsg_ON,Bal_ON
17:58:10.479,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:10.702,28.8,0.0,67,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:10.922,28.8,0.0,67,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:11.145,28.8,0.0,67,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:11.365,28.8,0.0,67,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:11.569,28.8,0.0,67,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:11.770,28.8,0.0,67,31,31,2404,2405,2405,2406,2405,2406,2406,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:12.020,28.8,0.0,67,31,31,2404,2405,2405,2406,2405,2406,2406,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:12.173,28.8,0.0,67,31,31,2404,2405,2405,2406,2405,2406,2406,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:12.423,28.8,0.0,67,31,31,2404,2405,2405,2406,2405,2406,2406,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:12.587,28.8,0.0,67,31,31,2404,2405,2405,2406,2405,2406,2406,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:12.808,28.8,0.0,67,31,31,2404,2405,2405,2406,2405,2406,2406,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:13.026,28.8,0.0,67,31,31,2404,2405,2405,2406,2405,2406,2406,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:13.247,28.8,0.0,67,31,31,2404,2405,2405,2406,2405,2406,2406,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:13.451,28.8,0.0,67,31,31,2405,2406,2406,2406,2405,2405,2405,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:13.654,28.8,0.0,67,31,31,2405,2406,2406,2406,2405,2405,2405,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:13.904,28.8,0.0,67,31,31,2405,2406,2406,2406,2405,2405,2405,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:14.057,28.8,0.0,67,31,31,2405,2406,2406,2406,2405,2405,2405,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:14.257,28.8,0.0,67,31,31,2405,2406,2406,2406,2405,2405,2405,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:14.465,28.8,0.0,67,31,31,2405,2406,2406,2406,2405,2405,2405,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:14.686,28.8,0.0,67,31,31,2405,2406,2406,2406,2405,2405,2405,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:14.905,28.8,0.0,67,31,31,2405,2405,2405,2405,2405,2405,2405,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:15.125,28.8,0.0,67,31,31,2405,2405,2405,2405,2405,2405,2405,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:15.335,28.8,0.0,67,31,31,2405,2405,2405,2405,2405,2405,2405,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:15.538,28.8,0.0,67,31,31,2405,2405,2405,2405,2405,2405,2405,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17:58:15.788,28.8,0.0,67,31,31,2405,2405,2405,2405,2405,2405,2405,2406,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
