Timestamp,Sequence,Mode,HS_V,LS_V,HS_A,LS_A,Faults
15:55:15.332,BUCK_CHG,0,49.73,29.63,0.0,0.0,None
15:55:15.433,BUCK_CHG,2,47.84,32.01,10.6,15.5,None
15:55:15.534,BUCK_CHG,2,47.86,32.01,10.7,15.3,None
15:55:15.635,BUCK_CHG,2,47.86,32.01,10.6,15.3,None
15:55:15.735,BUCK_CHG,2,47.86,32.01,10.6,15.3,None
15:55:15.836,BUCK_CHG,2,47.91,32.01,10.6,15.2,None
15:55:15.936,BUCK_CHG,2,47.91,32.01,10.8,15.3,None
15:55:16.036,BUCK_CHG,2,47.91,32.01,10.7,15.4,None
15:55:16.136,BUCK_CHG,2,47.91,32.01,10.6,15.5,None
15:55:16.236,BUCK_CHG,2,47.94,32.01,10.6,15.3,None
15:55:16.337,BUCK_CHG,2,47.91,32.01,10.7,15.1,None
15:55:16.438,BUCK_CHG,2,47.94,32.03,10.7,15.2,None
15:55:16.538,BUCK_CHG,2,47.94,32.01,10.6,15.3,None
15:55:16.639,BUCK_CHG,2,47.94,32.03,10.6,15.4,None
15:55:16.740,BUCK_CHG,2,47.94,32.01,10.7,15.3,None
15:55:16.841,BUCK_CHG,2,47.94,32.01,10.6,15.2,None
15:55:16.941,BUCK_CHG,2,47.94,32.01,10.6,15.0,None
15:55:17.042,BUCK_CHG,2,47.94,32.01,10.6,15.2,None
15:55:17.144,BUCK_CHG,2,47.91,32.01,10.7,15.5,None
15:55:17.244,BUCK_CHG,2,47.91,32.03,10.7,15.4,None
15:55:17.344,BUCK_CHG,2,47.94,32.01,10.6,15.0,None
15:55:17.445,BUCK_CHG,2,47.91,32.01,10.6,15.0,None
15:55:17.545,BUCK_CHG,2,47.94,32.01,10.6,15.0,None
15:55:17.645,BUCK_CHG,2,47.94,32.01,10.4,15.3,None
15:55:17.746,BUCK_CHG,2,47.94,32.01,10.4,15.2,None
15:55:17.846,BUCK_CHG,2,47.97,32.01,10.4,15.0,None
15:55:17.946,BUCK_CHG,2,47.94,32.01,10.4,15.0,None
15:55:18.047,BUCK_CHG,2,47.97,32.01,10.4,15.0,None
15:55:18.147,BUCK_CHG,2,47.94,32.01,10.4,15.1,None
15:55:18.248,BUCK_CHG,2,47.94,32.01,10.4,15.1,None
15:55:18.348,BUCK_CHG,2,47.91,32.01,10.6,15.2,None
15:55:18.448,BUCK_CHG,2,47.91,32.01,10.7,15.0,None
15:55:18.549,BUCK_CHG,2,47.94,32.01,10.6,15.0,None
15:55:18.650,BUCK_CHG,2,47.97,32.03,10.4,15.1,None
15:55:18.750,BUCK_CHG,2,47.94,32.01,10.6,15.2,None
15:55:18.850,BUCK_CHG,2,47.94,32.01,10.4,15.0,None
15:55:18.951,BUCK_CHG,2,47.91,32.01,10.4,14.9,None
15:55:19.052,BUCK_CHG,2,47.91,32.01,10.4,14.9,None
15:55:19.152,BUCK_CHG,2,47.94,32.01,10.4,15.0,None
15:55:19.253,BUCK_CHG,2,47.97,32.01,10.3,15.1,None
15:55:19.354,BUCK_CHG,2,47.97,32.01,10.4,15.0,None
15:55:19.454,BUCK_CHG,2,47.97,32.01,10.4,15.0,None
15:55:19.554,BUCK_CHG,2,47.97,32.01,10.4,15.2,None
15:55:19.655,BUCK_CHG,2,47.97,32.01,10.4,15.1,None
15:55:19.756,BUCK_CHG,2,47.97,32.01,10.4,14.8,None
15:55:19.856,BUCK_CHG,2,47.94,32.01,10.3,14.8,None
15:55:19.956,BUCK_CHG,2,51.2,34.47,0.0,0.0,None
15:55:20.057,BUCK_CHG,2,49.66,33.25,0.0,0.0,None
15:55:20.157,BUCK_CHG,2,49.66,32.09,0.0,0.0,None
15:55:20.258,BUCK_CHG,2,49.63,32.0,0.0,0.0,None
15:55:20.359,BUCK_CHG,2,49.63,32.0,0.1,0.0,None
15:55:20.459,BUCK_CHG,2,49.63,31.98,0.0,0.0,None
15:55:20.559,BUCK_CHG,2,49.66,31.98,0.1,0.0,None
15:55:20.660,BUCK_CHG,2,49.63,31.96,0.0,0.0,None
15:55:20.760,BUCK_CHG,2,49.66,31.94,0.0,0.0,None
15:55:20.861,BUCK_CHG,2,49.63,31.91,0.1,0.1,None
15:55:20.961,BUCK_CHG,2,49.53,31.93,0.1,0.4,None
15:55:21.061,BUCK_CHG,2,49.22,32.14,0.2,0.1,None
15:55:21.162,BUCK_CHG,2,49.38,32.14,0.2,0.0,None
15:55:21.262,BUCK_CHG,2,49.25,32.16,0.2,0.0,None
15:55:21.362,BUCK_CHG,2,49.76,32.09,0.0,0.0,None
15:55:21.462,BUCK_CHG,2,49.79,32.09,0.1,0.0,None
15:55:21.563,BUCK_CHG,2,49.76,32.09,0.1,0.0,None
15:55:21.663,BUCK_CHG,2,49.68,32.06,0.0,0.0,None
15:55:21.764,BUCK_CHG,2,49.66,32.04,0.0,0.0,None
15:55:21.864,BUCK_CHG,2,49.66,32.03,0.0,0.0,None
15:55:21.965,BUCK_CHG,2,49.63,32.01,0.0,0.0,None
15:55:22.065,BUCK_CHG,2,49.63,32.01,0.0,0.0,None
15:55:22.165,BUCK_CHG,2,49.63,32.01,0.0,0.0,None
15:55:22.266,BUCK_CHG,2,49.63,32.0,0.0,0.0,None
15:55:22.366,BUCK_CHG,2,49.66,31.97,0.0,0.0,None
15:55:22.467,BUCK_CHG,2,49.63,31.97,0.0,0.0,None
15:55:22.568,BUCK_CHG,2,49.63,31.94,0.1,0.0,None
15:55:22.668,BUCK_CHG,2,49.58,31.91,0.0,0.2,None
15:55:22.769,BUCK_CHG,2,49.63,31.91,0.0,0.0,None
15:55:22.869,BUCK_CHG,2,49.25,32.12,0.0,0.2,None
15:55:22.970,BUCK_CHG,2,47.86,32.01,10.6,15.1,None
15:55:23.070,BUCK_CHG,2,47.94,32.01,10.6,15.3,None
15:55:23.171,BUCK_CHG,2,47.94,32.01,10.6,15.3,None
15:55:23.272,BUCK_CHG,2,47.97,32.01,10.4,15.3,None
15:55:23.372,BUCK_CHG,2,47.97,32.01,10.6,15.1,None
15:55:23.473,BUCK_CHG,2,47.94,32.01,10.6,15.0,None
15:55:23.573,BUCK_CHG,2,47.94,32.01,10.4,15.1,None
15:55:23.674,BUCK_CHG,2,47.94,32.01,10.4,15.3,None
15:55:23.774,BUCK_CHG,2,47.97,32.01,10.4,15.3,None
15:55:23.875,BUCK_CHG,2,47.91,32.01,10.4,15.1,None
15:55:23.975,BUCK_CHG,2,47.91,32.01,10.4,15.3,None
15:55:24.076,BUCK_CHG,2,47.91,32.01,10.4,15.2,None
15:55:24.177,BUCK_CHG,2,47.91,32.01,10.4,15.0,None
15:55:24.277,BUCK_CHG,2,47.91,32.01,10.3,14.9,None
15:55:24.377,BUCK_CHG,2,47.91,32.01,10.4,15.0,None
15:55:24.477,BUCK_CHG,2,47.91,32.01,10.4,15.2,None
15:55:24.578,BUCK_CHG,2,47.91,32.01,10.4,15.1,None
15:55:24.679,BUCK_CHG,2,47.91,32.01,10.4,15.0,None
15:55:24.780,BUCK_CHG,2,47.91,32.01,10.4,15.0,None
15:55:24.880,BUCK_CHG,2,47.94,32.01,10.4,15.0,None
15:55:24.981,BUCK_CHG,2,47.94,32.01,10.4,15.0,None
15:55:25.082,BUCK_CHG,2,47.94,32.01,10.3,15.1,None
15:55:25.182,BUCK_CHG,2,47.91,32.01,10.4,15.0,None
15:55:25.283,BUCK_CHG,2,47.94,32.01,10.4,14.8,None
15:55:25.383,BUCK_CHG,2,47.91,32.03,10.4,15.0,None
15:55:25.484,BUCK_CHG,2,47.91,32.01,10.4,15.1,None
15:55:25.585,BUCK_CHG,2,47.94,32.01,10.4,15.1,None
15:55:25.685,BUCK_CHG,2,47.91,32.01,10.3,15.0,None
