Timestamp,Sequence,Mode,HS_V,LS_V,HS_A,LS_A,Faults
15:58:55.395,BUCK_CHG,0,45.04,29.66,0.0,0.0,None
15:58:55.496,BUCK_CHG,2,44.97,29.65,0.0,0.0,None
15:58:55.596,BUCK_CHG,5,44.99,29.66,0.0,0.0,None
15:58:55.697,BUCK_CHG,5,44.91,29.66,0.0,0.0,None
15:58:55.798,BUCK_CHG,5,44.91,29.65,0.0,0.0,4_HS_UVP
15:58:55.898,BUCK_CHG,5,44.94,29.66,0.0,0.0,4_HS_UVP
15:58:55.998,BUCK_CHG,5,44.94,29.63,0.0,0.0,4_HS_UVP
15:58:56.099,BUCK_CHG,5,44.89,29.66,0.0,0.0,4_HS_UVP
15:58:56.199,BUCK_CHG,5,44.91,29.65,0.0,0.0,None
15:58:56.299,BUCK_CHG,5,44.94,29.68,0.0,0.0,None
15:58:56.399,BUCK_CHG,5,44.91,29.66,0.0,0.0,None
15:58:56.499,BUCK_CHG,5,44.97,29.66,0.0,0.0,None
15:58:56.600,BUCK_CHG,5,44.89,29.65,0.0,0.0,None
15:58:56.701,BUCK_CHG,5,44.91,29.66,0.0,0.0,None
15:58:56.801,BUCK_CHG,5,44.97,29.65,0.0,0.0,None
15:58:56.902,BUCK_CHG,5,44.94,29.65,0.0,0.0,None
15:58:57.002,BUCK_CHG,5,44.94,29.65,0.0,0.0,None
15:58:57.103,BUCK_CHG,5,44.89,29.66,0.0,0.0,None
15:58:57.204,BUCK_CHG,5,44.91,29.66,0.0,0.0,None
15:58:57.304,BUCK_CHG,5,44.91,29.68,0.0,0.0,None
15:58:57.404,BUCK_CHG,5,44.94,29.68,0.0,0.0,None
15:58:57.505,BUCK_CHG,5,44.94,29.66,0.0,0.0,None
15:58:57.605,BUCK_CHG,5,44.91,29.65,0.0,0.0,None
15:58:57.706,BUCK_CHG,5,44.91,29.65,0.0,0.0,None
15:58:57.806,BUCK_CHG,5,44.99,29.65,0.0,0.0,None
15:58:57.907,BUCK_CHG,5,44.94,29.65,0.0,0.0,None
15:58:58.007,BUCK_CHG,5,44.94,29.66,0.0,0.0,None
15:58:58.107,BUCK_CHG,5,44.97,29.65,0.0,0.0,None
15:58:58.208,BUCK_CHG,5,44.91,29.66,0.0,0.0,None
15:58:58.309,BUCK_CHG,5,44.86,29.63,0.0,0.0,None
15:58:58.410,BUCK_CHG,5,44.91,29.66,0.0,0.0,None
15:58:58.511,BUCK_CHG,5,44.89,29.65,0.0,0.0,None
15:58:58.612,BUCK_CHG,5,44.94,29.65,0.0,0.0,None
15:58:58.713,BUCK_CHG,5,44.91,29.66,0.0,0.0,None
15:58:58.813,BUCK_CHG,5,44.89,29.66,0.0,0.0,None
15:58:58.913,BUCK_CHG,5,44.91,29.65,0.0,0.0,None
15:58:59.013,BUCK_CHG,5,44.89,29.65,0.0,0.0,None
15:58:59.114,BUCK_CHG,5,44.94,29.66,0.0,0.0,None
15:58:59.214,BUCK_CHG,5,44.89,29.65,0.0,0.0,None
15:58:59.315,BUCK_CHG,5,44.91,29.66,0.0,0.0,None
15:58:59.415,BUCK_CHG,5,44.86,29.66,0.0,0.0,None
15:58:59.516,BUCK_CHG,5,44.91,29.68,0.0,0.0,None
15:58:59.616,BUCK_CHG,5,44.89,29.65,0.0,0.0,None
15:58:59.717,BUCK_CHG,5,44.89,29.66,0.0,0.0,None
15:58:59.817,BUCK_CHG,5,44.89,29.65,0.0,0.0,None
15:58:59.917,BUCK_CHG,5,44.91,29.65,0.0,0.0,None
15:59:00.018,BUCK_CHG,5,44.86,29.66,0.0,0.0,None
15:59:00.118,BUCK_CHG,5,44.84,29.66,0.0,0.0,None
15:59:00.218,BUCK_CHG,5,44.81,29.65,0.0,0.0,None
15:59:00.319,BUCK_CHG,5,44.86,29.65,0.0,0.0,None
15:59:00.419,BUCK_CHG,5,44.81,29.66,0.0,0.0,None
15:59:00.519,BUCK_CHG,5,44.81,29.65,0.0,0.0,None
15:59:00.621,BUCK_CHG,5,44.81,29.66,0.0,0.0,None
15:59:00.721,BUCK_CHG,5,44.89,29.68,0.0,0.0,None
15:59:00.822,BUCK_CHG,5,44.86,29.65,0.0,0.0,None
15:59:00.922,BUCK_CHG,5,44.84,29.68,0.0,0.0,None
15:59:01.023,BUCK_CHG,5,44.86,29.66,0.0,0.0,None
15:59:01.123,BUCK_CHG,5,44.84,29.66,0.0,0.0,None
15:59:01.224,BUCK_CHG,5,44.79,29.65,0.0,0.0,None
15:59:01.325,BUCK_CHG,5,44.84,29.65,0.0,0.0,None
15:59:01.425,BUCK_CHG,5,44.84,29.66,0.0,0.0,None
15:59:01.526,BUCK_CHG,5,44.84,29.69,0.0,0.0,None
15:59:01.626,BUCK_CHG,5,44.81,29.69,0.0,0.0,None
15:59:01.727,BUCK_CHG,5,44.79,29.65,0.0,0.0,None
15:59:01.827,BUCK_CHG,5,44.76,29.65,0.0,0.0,None
15:59:01.927,BUCK_CHG,5,44.81,29.66,0.0,0.0,None
15:59:02.027,BUCK_CHG,5,44.81,29.65,0.0,0.0,None
15:59:02.128,BUCK_CHG,5,44.84,29.66,0.0,0.0,None
15:59:02.228,BUCK_CHG,5,44.79,29.65,0.0,0.0,None
15:59:02.328,BUCK_CHG,5,44.79,29.66,0.0,0.0,None
15:59:02.428,BUCK_CHG,5,44.81,29.65,0.0,0.0,None
15:59:02.529,BUCK_CHG,5,44.79,29.66,0.0,0.0,None
15:59:02.629,BUCK_CHG,5,44.79,29.66,0.0,0.0,None
