Timestamp,Sequence,Mode,HS_V,LS_V,HS_A,LS_A,Faults
17:08:49.634,BUCK,0,0,0,0,0,None
17:08:49.734,BUCK,2,44.19,33.53,20.6,26.5,None
17:08:49.835,BUCK,2,44.19,33.55,20.6,26.5,None
17:08:49.936,BUCK,2,44.22,33.55,20.5,26.5,None
17:08:50.037,BUCK,2,44.19,33.55,20.6,26.5,None
17:08:50.137,BOOST,2,44.17,33.56,20.6,26.5,None
17:08:50.237,BOOST,2,48.23,23.71,-13.0,-26.2,None
17:08:50.338,BOOST,3,48.18,23.65,-13.0,-26.2,None
17:08:50.438,BOOST,3,48.18,23.59,-13.0,-26.3,None
17:08:50.539,BOOST,3,48.18,23.55,-12.9,-26.3,None
17:08:50.640,BUCK,3,48.18,23.53,-12.9,-26.3,None
17:08:50.740,BUCK,3,44.06,33.63,20.6,26.5,None
17:08:50.841,BUCK,2,44.17,33.62,20.8,26.5,None
17:08:50.942,BUCK,2,44.19,33.61,20.6,26.5,None
17:08:51.042,BUCK,2,44.14,33.61,20.6,26.5,None
17:08:51.142,BOOST,2,44.17,33.61,20.6,26.5,None
17:08:51.243,BOOST,2,48.23,23.61,-13.0,-26.4,None
17:08:51.343,BOOST,3,48.15,23.52,-12.9,-26.2,None
17:08:51.443,BOOST,3,48.15,23.51,-12.9,-26.3,None
17:08:51.544,BOOST,3,48.18,23.51,-13.0,-26.2,None
17:08:51.644,BUCK,3,48.15,23.49,-13.0,-26.4,None
17:08:51.744,BUCK,2,44.06,33.63,20.6,26.5,None
17:08:51.845,BUCK,2,44.17,33.62,20.8,26.5,None
17:08:51.945,BUCK,2,44.14,33.61,20.6,26.5,None
17:08:52.045,BUCK,2,44.12,33.62,20.6,26.5,None
17:08:52.146,BOOST,2,44.17,33.62,20.6,26.5,None
17:08:52.246,BOOST,3,48.2,23.52,-12.9,-26.3,None
17:08:52.347,BOOST,3,48.18,23.51,-12.9,-26.3,None
17:08:52.447,BOOST,3,48.18,23.49,-12.9,-26.3,None
17:08:52.548,BOOST,3,48.18,23.48,-12.9,-26.4,None
17:08:52.648,BUCK,3,48.15,23.48,-13.0,-26.4,None
17:08:52.749,BUCK,2,44.09,33.62,20.6,26.5,None
17:08:52.850,BUCK,2,44.14,33.62,20.6,26.5,None
17:08:52.950,BUCK,2,44.14,33.62,20.6,26.5,None
17:08:53.051,BUCK,2,44.17,33.63,20.6,26.5,None
17:08:53.151,BOOST,2,44.14,33.63,20.8,26.6,None
17:08:53.252,BOOST,3,48.2,23.51,-12.9,-26.3,None
17:08:53.353,BOOST,3,48.18,23.49,-12.9,-26.2,None
17:08:53.454,BOOST,3,48.15,23.48,-12.9,-26.3,None
17:08:53.554,BOOST,3,48.15,23.49,-13.0,-26.4,None
17:08:53.655,BUCK,3,48.18,23.48,-13.0,-26.3,None
17:08:53.756,BUCK,2,44.06,33.63,20.6,26.5,None
17:08:53.856,BUCK,2,44.14,33.63,20.8,26.5,None
17:08:53.957,BUCK,2,44.14,33.63,20.6,26.5,None
17:08:54.058,BUCK,2,44.12,33.63,20.6,26.5,None
17:08:54.158,BOOST,2,44.12,33.65,20.6,26.5,None
17:08:54.258,BOOST,3,48.23,23.53,-12.9,-26.3,None
17:08:54.359,BOOST,3,48.15,23.48,-13.0,-26.3,None
17:08:54.460,BOOST,3,48.15,23.48,-12.9,-26.3,None
17:08:54.561,BOOST,3,48.18,23.48,-12.9,-26.4,None
17:08:54.661,BUCK,3,48.15,23.46,-12.9,-26.3,None
17:08:54.761,BUCK,2,44.04,33.59,20.6,26.5,None
17:08:54.862,BUCK,2,44.12,33.59,20.5,26.5,None
17:08:54.962,BUCK,2,44.12,33.61,20.6,26.5,None
17:08:55.062,BUCK,2,44.12,33.62,20.8,26.5,None
17:08:55.163,BOOST,2,44.12,33.62,20.6,26.5,None
17:08:55.263,BOOST,3,48.2,23.56,-13.0,-26.4,None
17:08:55.364,BOOST,3,48.15,23.51,-13.0,-26.3,None
17:08:55.465,BOOST,3,48.13,23.46,-12.9,-26.4,None
17:08:55.566,BOOST,3,48.13,23.46,-13.0,-26.3,None
17:08:55.667,BUCK,3,48.13,23.45,-12.9,-26.2,None
17:08:55.768,BUCK,2,44.01,33.65,20.6,26.5,None
17:08:55.869,BUCK,2,44.06,33.65,20.6,26.5,None
17:08:55.969,BUCK,2,44.06,33.63,20.6,26.5,None
17:08:56.069,BUCK,2,44.06,33.62,20.6,26.5,None
17:08:56.169,BOOST,2,44.06,33.62,20.6,26.5,None
17:08:56.270,BOOST,3,48.18,23.53,-12.9,-26.2,None
17:08:56.371,BOOST,3,48.13,23.48,-12.9,-26.3,None
17:08:56.472,BOOST,3,48.13,23.46,-12.9,-26.3,None
17:08:56.573,BOOST,3,48.13,23.46,-12.9,-26.3,None
17:08:56.674,BUCK,3,48.13,23.45,-12.9,-26.3,None
17:08:56.774,BUCK,2,43.96,33.65,20.6,26.5,None
17:08:56.874,BUCK,2,44.04,33.65,20.6,26.5,None
17:08:56.975,BUCK,2,44.04,33.65,20.6,26.5,None
17:08:57.075,BUCK,2,44.04,33.66,20.6,26.5,None
