Timestamp,Sequence,Mode,HS_V,LS_V,HS_A,LS_A,Faults
16:19:07.017,BOOST_DIS,0,0,0,0,0,None
16:19:07.117,BOOST_DIS,0,46.44,29.18,0.1,0.1,None
16:19:07.218,BOOST_DIS,0,46.39,29.18,0.1,0.0,None
16:19:07.319,BOOST_DIS,0,46.41,29.18,0.1,0.0,None
16:19:07.420,BOOST_DIS,0,46.39,29.18,0.1,0.0,None
16:19:07.521,BOOST_DIS,0,46.39,29.2,0.0,0.0,None
16:19:07.622,BOOST_DIS,0,46.39,29.17,0.0,0.0,None
16:19:07.723,BOOST_DIS,0,46.41,29.17,0.0,0.0,None
16:19:07.823,BOOST_DIS,0,46.41,29.18,0.0,0.0,None
16:19:07.923,BOOST_DIS,0,46.39,29.17,0.0,0.0,None
16:19:08.023,BOOST_DIS,0,46.44,29.17,0.0,0.0,None
16:19:08.123,BOOST_DIS,0,46.39,29.17,0.0,0.0,None
16:19:08.224,BOOST_DIS,0,46.41,29.16,0.0,0.0,None
16:19:08.324,BOOST_DIS,0,46.44,29.17,0.0,0.0,None
16:19:08.425,BOOST_DIS,0,46.39,29.18,0.0,0.0,None
16:19:08.527,BOOST_DIS,0,46.41,29.2,0.0,0.0,None
16:19:08.628,BOOST_DIS,0,46.39,29.18,0.0,0.0,None
16:19:08.728,BOOST_DIS,0,46.41,29.18,0.0,0.0,None
16:19:08.829,BOOST_DIS,0,46.44,29.16,0.0,0.0,None
16:19:08.929,BOOST_DIS,0,46.34,29.16,0.0,0.0,None
16:19:09.029,BOOST_DIS,0,46.34,29.2,0.0,0.0,None
16:19:09.130,BOOST_DIS,0,46.41,29.17,0.0,0.0,None
