Timestamp,LTO_Seq,LTO_Mode,LTO_HS_V,LTO_LS_V,LTO_HS_A,LTO_LS_A,LTO_Faults,LA_Seq,LA_Mode,LA_HS_V,LA_LS_V,LA_HS_A,LA_LS_A,LA_Faults,Pack_V,Pack_A,SOC_%,T_Max,T_Min,Cell_Max_mV,Cell_Min_mV,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Cell_13,Cell_14,Cell_15,Cell_16,Cell_17,Cell_18,Cell_19,Cell_20,Cell_21,Cell_22,Cell_23,Cell_24
11:22:34.391,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:34.493,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:34.595,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:34.697,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:34.799,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:34.901,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:35.003,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:35.106,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:35.208,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:35.310,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:35.412,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:35.514,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:35.616,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:35.718,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:35.820,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:35.922,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:36.024,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:36.127,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:36.229,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:36.331,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:36.433,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:36.535,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:36.637,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:36.739,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:36.841,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:36.943,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:37.045,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:37.147,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:37.249,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:37.352,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:37.454,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:37.556,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:37.658,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:37.760,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:37.862,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:37.964,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:38.066,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:38.168,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:38.270,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:38.373,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:38.475,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:38.577,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:38.679,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:38.781,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:38.883,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:38.985,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:39.087,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11:22:39.189,BOOST,0,0,0,0,0,None,BOOST,0,0,0,0,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
