Timestamp,LTO_Seq,LTO_Mode,LTO_HS_V,LTO_LS_V,LTO_HS_A,LTO_LS_A,LTO_Faults,LA_Seq,LA_Mode,LA_HS_V,LA_LS_V,LA_HS_A,LA_LS_A,LA_Faults,Pack_V,Pack_A,SOC_%,T_Max,T_Min,Cell_Max_mV,Cell_Min_mV,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Cell_13,Cell_14,Cell_15,Cell_16,Cell_17,Cell_18,Cell_19,Cell_20,Cell_21,Cell_22,Cell_23,Cell_24
16:35:34.594,BUCK,1,47.56,28.2,0.0,0.0,None,BUCK,1,47.45,24.84,0.0,0.0,None,28.2,0.0,63,24,23,2358,2352,2353,2357,2357,2357,2356,2357,2356,2357,2357,2357,2357,2353,0,0,0,0,0,0,0,0,0,0,0,0
16:35:34.693,BUCK,2,44.58,32.31,14.9,20.4,None,BUCK,2,44.76,25.62,5.1,8.0,None,28.2,0.0,63,24,23,2356,2401,2353,2357,2357,2357,2356,2357,2356,2357,2357,2357,2357,2353,0,0,0,0,0,0,0,0,0,0,0,0
16:35:34.798,BUCK,2,44.52,32.32,14.8,20.3,None,BUCK,2,44.73,25.81,5.1,7.9,None,28.2,0.0,63,24,23,2761,2401,2401,2761,2852,2668,2890,2506,2914,2627,2357,2357,2357,2353,0,0,0,0,0,0,0,0,0,0,0,0
16:35:34.902,BUCK,2,44.5,32.32,14.9,20.4,None,BUCK,2,44.73,25.94,4.9,8.0,None,32.2,0.0,63,24,23,2761,2401,2401,2761,2852,2668,2890,2506,2914,2627,2357,2357,2357,2353,0,0,0,0,0,0,0,0,0,0,0,0
16:35:35.006,BUCK,2,44.47,32.32,15.2,20.3,None,BUCK,2,44.73,26.06,5.1,8.0,None,32.2,0.0,63,24,23,2763,2401,2401,2761,2852,2668,2890,2506,2914,2627,2357,2357,2357,2353,0,0,0,0,0,0,0,0,0,0,0,0
16:35:35.110,BUCK,2,44.5,32.32,15.2,20.3,None,BUCK,2,44.76,26.16,5.1,7.9,None,32.2,0.0,63,24,23,2763,2403,2401,2761,2852,2668,2890,2506,2914,2627,2357,2357,2357,2353,0,0,0,0,0,0,0,0,0,0,0,0
16:35:35.215,BUCK,2,44.47,32.33,15.2,20.3,None,BUCK,2,44.53,26.26,4.7,8.0,None,32.2,0.0,63,24,23,2763,2403,2401,2761,2852,2668,2890,2506,2914,2627,2357,2357,2357,2353,0,0,0,0,0,0,0,0,0,0,0,0
16:35:35.320,BUCK,2,44.52,32.33,15.2,20.3,None,BUCK,2,44.53,26.34,4.7,7.9,None,32.2,0.0,63,24,23,2763,2403,2401,2761,2852,2668,2890,2506,2914,2627,2357,2357,2357,2353,0,0,0,0,0,0,0,0,0,0,0,0
16:35:35.425,BUCK,2,44.52,32.33,15.2,20.4,None,BUCK,2,44.53,26.39,4.7,8.0,None,32.2,0.0,63,24,23,2764,2403,2401,2761,2852,2668,2890,2506,2914,2627,2357,2357,2357,2353,0,0,0,0,0,0,0,0,0,0,0,0
16:35:35.525,BUCK,2,44.5,32.33,15.2,20.3,None,BUCK,2,44.5,26.45,4.7,7.9,None,32.2,0.0,63,24,23,2764,2404,2401,2761,2852,2668,2890,2506,2914,2627,2357,2357,2357,2353,0,0,0,0,0,0,0,0,0,0,0,0
16:35:35.630,BUCK,2,44.91,32.33,14.8,20.4,None,BUCK,2,44.45,26.5,4.7,8.0,None,32.2,20.7,63,24,23,2764,2404,2401,2761,2852,2668,2890,2506,2914,2627,2357,2357,2357,2353,0,0,0,0,0,0,0,0,0,0,0,0
16:35:35.734,BUCK,2,44.88,32.35,14.9,20.4,None,BUCK,2,44.4,26.55,5.1,7.9,None,32.2,20.7,63,24,23,2764,2404,2401,2761,2852,2668,2890,2506,2914,2627,2357,2357,2357,2353,0,0,0,0,0,0,0,0,0,0,0,0
16:35:35.839,BUCK,2,44.91,32.35,14.9,20.4,None,BUCK,2,44.4,26.6,5.1,7.9,None,32.2,20.7,63,24,23,2765,2404,2401,2761,2852,2668,2890,2506,2914,2627,2357,2357,2357,2353,0,0,0,0,0,0,0,0,0,0,0,0
16:35:35.943,BUCK,2,44.88,32.36,14.9,20.3,None,BUCK,2,44.38,26.63,5.1,7.9,None,32.2,20.7,63,24,23,2765,2405,2401,2761,2852,2668,2890,2506,2914,2627,2357,2357,2357,2353,0,0,0,0,0,0,0,0,0,0,0,0
16:35:36.048,BUCK,2,44.47,32.35,15.2,20.4,None,BUCK,2,44.4,26.67,5.1,8.0,None,32.2,20.7,63,24,23,2765,2405,2401,2761,2852,2668,2890,2506,2914,2627,2357,2357,2357,2353,0,0,0,0,0,0,0,0,0,0,0,0
16:35:36.152,BUCK,2,44.45,32.36,15.1,20.4,None,BUCK,2,45.09,26.7,5.1,8.0,None,32.3,20.7,63,24,23,2765,2405,2401,2761,2852,2668,2890,2506,2914,2627,2357,2357,2357,2353,0,0,0,0,0,0,0,0,0,0,0,0
16:35:36.256,BUCK,2,44.45,32.36,15.2,20.3,None,BUCK,2,45.09,26.73,4.9,7.9,None,32.3,20.7,63,24,23,2765,2405,2401,2761,2852,2668,2890,2506,2914,2627,2357,2357,2357,2353,0,0,0,0,0,0,0,0,0,0,0,0
16:35:36.360,BUCK,2,44.45,32.36,15.2,20.3,None,BUCK,2,45.09,26.74,5.1,7.9,None,32.3,20.7,63,24,23,2766,2406,2406,2766,2856,2671,2895,2510,2919,2631,2718,2743,2521,2673,0,0,0,0,0,0,0,0,0,0,0,0
16:35:36.465,BUCK,2,44.45,32.36,15.2,20.4,None,BUCK,2,45.07,26.77,4.9,7.9,None,32.3,20.7,63,24,23,2766,2406,2406,2766,2856,2671,2895,2510,2919,2631,2718,2743,2521,2673,0,0,0,0,0,0,0,0,0,0,0,0
16:35:36.569,BUCK,2,45.19,32.36,15.3,20.3,None,BUCK,2,45.04,26.8,5.1,7.9,None,32.3,20.7,63,24,23,2766,2406,2406,2766,2856,2671,2895,2510,2919,2631,2718,2743,2521,2673,0,0,0,0,0,0,0,0,0,0,0,0
16:35:36.673,BUCK,2,45.21,32.38,15.3,20.3,None,BUCK,2,44.38,26.82,5.1,8.0,None,32.3,20.7,63,24,23,2766,2406,2406,2766,2856,2671,2895,2510,2919,2631,2718,2743,2521,2673,0,0,0,0,0,0,0,0,0,0,0,0
16:35:36.777,BUCK,2,45.19,32.38,15.2,20.3,None,BUCK,2,44.38,26.84,5.2,7.9,None,32.3,20.7,63,24,23,2766,2405,2406,2766,2856,2671,2895,2510,2919,2631,2718,2743,2521,2673,0,0,0,0,0,0,0,0,0,0,0,0
16:35:36.882,BUCK,2,45.21,32.38,15.3,20.4,None,BUCK,2,44.4,26.86,5.1,7.9,None,32.3,20.7,63,24,23,2766,2405,2406,2766,2856,2671,2895,2510,2919,2631,2718,2743,2521,2673,0,0,0,0,0,0,0,0,0,0,0,0
16:35:36.986,BUCK,2,44.42,32.38,15.2,20.3,None,BUCK,2,44.4,26.87,5.1,7.9,None,32.3,20.7,63,24,23,2766,2405,2406,2766,2856,2671,2895,2510,2919,2631,2718,2743,2521,2673,0,0,0,0,0,0,0,0,0,0,0,0
