Timestamp,Calex_Seq,Calex_Mode,HS_V,LS_V,HS_A,LS_A,Calex_Faults,Pack_V,Pack_A,SOC_%,T_Max,T_Min,Cell_Max_mV,Cell_Min_mV,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Cell_13,Cell_14,Cell_15,Cell_16,Cell_17,Cell_18,Cell_19,Cell_20,Cell_21,Cell_22,Cell_23,Cell_24
19:06:55.281,BOOST,1,47.31,28.59,0.0,0.0,None,28.6,0.0,67,27,26,2390,2383,2388,2389,2390,2390,2389,2390,2390,2389,2389,2390,2390,2384,0,0,0,0,0,0,0,0,0,0,0,0
19:06:55.381,BOOST,3,49.23,25.01,-9.6,-18.1,None,28.6,0.0,67,27,26,2390,2383,2388,2389,2390,2390,2389,2390,2390,2389,2389,2390,2390,2384,0,0,0,0,0,0,0,0,0,0,0,0
19:06:55.481,BOOST,3,48.87,25.01,-9.5,-18.1,None,28.3,0.0,67,27,26,2390,2121,2388,2389,2390,2390,2389,2390,2390,2389,2389,2390,2390,2384,0,0,0,0,0,0,0,0,0,0,0,0
19:06:55.581,BOOST,3,48.87,24.99,-9.6,-18.0,None,28.3,0.0,67,27,26,2257,2121,2388,2389,2390,2390,2389,2390,2390,2389,2389,2390,2390,2384,0,0,0,0,0,0,0,0,0,0,0,0
19:06:55.680,BOOST,3,48.87,24.98,-9.5,-18.1,None,28.3,0.0,67,27,26,2257,2121,2388,2389,2390,2390,2389,2390,2390,2389,2389,2390,2390,2384,0,0,0,0,0,0,0,0,0,0,0,0
19:06:55.782,BOOST,3,48.89,24.99,-9.6,-18.1,None,28.3,0.0,67,27,26,2257,2121,2343,2046,1945,2109,1949,2257,1865,2151,2078,2103,2243,2121,0,0,0,0,0,0,0,0,0,0,0,0
19:06:55.882,BOOST,3,48.89,24.98,-9.5,-18.0,None,28.3,0.0,67,27,26,2257,2121,2343,2046,1945,2109,1949,2257,1865,2151,2078,2103,2243,2121,0,0,0,0,0,0,0,0,0,0,0,0
19:06:55.991,BOOST,3,48.89,24.98,-9.6,-18.0,None,25.1,0.0,67,27,26,2257,2119,2343,2046,1945,2109,1949,2257,1865,2151,2078,2103,2243,2121,0,0,0,0,0,0,0,0,0,0,0,0
19:06:56.094,BOOST,3,48.87,24.98,-9.6,-18.1,None,25.1,0.0,67,27,26,2256,2119,2343,2046,1945,2109,1949,2257,1865,2151,2078,2103,2243,2121,0,0,0,0,0,0,0,0,0,0,0,0
19:06:56.194,BOOST,3,48.87,24.98,-9.5,-18.1,None,25.1,-19.3,67,27,26,2256,2119,2343,2046,1945,2109,1949,2257,1865,2151,2078,2103,2243,2121,0,0,0,0,0,0,0,0,0,0,0,0
19:06:56.295,BOOST,3,48.87,24.96,-9.6,-18.0,None,25.1,-19.3,67,27,26,2256,2119,2343,2046,1945,2109,1949,2257,1865,2151,2078,2103,2243,2121,0,0,0,0,0,0,0,0,0,0,0,0
19:06:56.401,BOOST,3,48.87,24.96,-9.6,-18.1,None,25.1,-19.3,67,27,26,2255,2119,2343,2046,1945,2109,1949,2257,1865,2151,2078,2103,2243,2121,0,0,0,0,0,0,0,0,0,0,0,0
19:06:56.501,BOOST,3,48.87,24.96,-9.5,-18.1,None,25.1,-19.3,67,27,26,2255,2119,2343,2046,1945,2109,1949,2257,1865,2151,2078,2103,2243,2121,0,0,0,0,0,0,0,0,0,0,0,0
