Timestamp,LTO_Seq,LTO_Mode,LTO_HS_V,LTO_LS_V,LTO_HS_A,LTO_LS_A,LTO_Faults,LA_Seq,LA_Mode,LA_HS_V,LA_LS_V,LA_HS_A,LA_LS_A,LA_Faults,Pack_V,Pack_A,SOC_%,T_Max,T_Min,Cell_Max_mV,Cell_Min_mV,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Cell_13,Cell_14,Cell_15,Cell_16,Cell_17,Cell_18,Cell_19,Cell_20,Cell_21,Cell_22,Cell_23,Cell_24
16:00:49.971,BOOST,1,47.21,28.42,0.0,0.0,None,BUCK,1,47.38,24.88,0.0,0.0,None,28.4,0.0,66,21,21,2374,2369,2371,2374,2375,2375,2373,2375,2374,2375,2375,2375,2375,2369,0,0,0,0,0,0,0,0,0,0,0,0
16:00:50.075,BOOST,1,48.2,24.7,-9.6,-18.0,None,BUCK,1,48.22,25.31,4.4,7.9,None,28.4,0.0,66,21,21,2374,2369,2371,2374,2375,2375,2373,2375,2374,2375,2375,2375,2375,2369,0,0,0,0,0,0,0,0,0,0,0,0
16:00:50.180,BOOST,3,48.15,24.69,-9.6,-18.1,None,BUCK,2,48.12,25.7,4.5,7.9,None,28.1,0.0,66,21,21,2374,2072,2371,2374,2375,2375,2373,2375,2374,2375,2375,2375,2375,2369,0,0,0,0,0,0,0,0,0,0,0,0
16:00:50.285,BOOST,3,48.18,24.68,-9.6,-18.0,None,BUCK,2,48.12,25.92,4.5,7.9,None,28.1,0.0,66,21,21,1988,2072,2371,2374,2375,2375,2373,2375,2374,2375,2375,2375,2375,2369,0,0,0,0,0,0,0,0,0,0,0,0
16:00:50.389,BOOST,3,48.18,24.68,-9.5,-18.1,None,BUCK,2,48.12,26.12,4.5,8.0,None,28.1,0.0,66,21,21,1988,2072,2371,2374,2375,2375,2373,2375,2374,2375,2375,2375,2375,2369,0,0,0,0,0,0,0,0,0,0,0,0
16:00:50.494,BOOST,3,48.18,24.69,-9.5,-18.1,None,BUCK,2,48.12,26.28,4.5,7.8,None,28.1,0.0,66,21,21,1988,2072,2371,2374,2375,2375,2373,2375,2374,2375,2375,2375,2375,2369,0,0,0,0,0,0,0,0,0,0,0,0
16:00:50.598,BOOST,3,48.18,24.68,-9.5,-18.0,None,BUCK,2,48.12,26.42,4.5,7.9,None,28.1,0.0,66,21,21,1988,2072,2371,2374,2375,2375,2373,2375,2374,2375,2375,2375,2375,2369,0,0,0,0,0,0,0,0,0,0,0,0
16:00:50.703,BOOST,3,48.13,24.66,-9.6,-18.1,None,BUCK,2,48.09,26.54,4.5,8.0,None,24.8,0.0,66,21,21,1988,2070,2371,2374,2375,2375,2373,2375,2374,2375,2375,2375,2375,2369,0,0,0,0,0,0,0,0,0,0,0,0
16:00:50.807,BOOST,3,48.13,24.66,-9.6,-18.1,None,BUCK,2,48.07,26.67,4.7,7.9,None,24.8,-19.1,66,21,21,1988,2070,2371,2374,2375,2375,2373,2375,2374,2375,2375,2375,2375,2369,0,0,0,0,0,0,0,0,0,0,0,0
16:00:50.912,BOOST,3,48.13,24.66,-9.6,-18.1,None,BUCK,2,48.04,26.79,4.7,7.9,None,24.8,-19.1,66,21,21,1987,2070,2371,2374,2375,2375,2373,2375,2374,2375,2375,2375,2375,2369,0,0,0,0,0,0,0,0,0,0,0,0
16:00:51.016,BOOST,3,48.13,24.66,-9.6,-18.1,None,BUCK,2,48.04,26.87,4.7,8.0,None,24.8,-19.1,66,21,21,1987,2068,2371,2374,2375,2375,2373,2375,2374,2375,2375,2375,2375,2369,0,0,0,0,0,0,0,0,0,0,0,0
16:00:51.120,BOOST,3,48.1,24.65,-9.6,-18.0,None,BUCK,2,48.04,26.96,4.7,8.0,None,24.8,-19.1,66,21,21,1987,2068,2371,2374,2375,2375,2373,2375,2374,2375,2375,2375,2375,2369,0,0,0,0,0,0,0,0,0,0,0,0
16:00:51.225,BOOST,3,48.1,24.65,-9.6,-18.1,None,BUCK,2,48.04,27.05,4.7,7.9,None,24.8,-19.1,66,21,21,1987,2068,2371,2374,2375,2375,2373,2375,2374,2375,2375,2375,2375,2369,0,0,0,0,0,0,0,0,0,0,0,0
16:00:51.329,BOOST,3,48.1,24.65,-9.6,-18.0,None,BUCK,2,48.2,27.13,4.7,7.9,None,24.8,-19.1,66,21,21,1986,2068,2371,2374,2375,2375,2373,2375,2374,2375,2375,2375,2375,2369,0,0,0,0,0,0,0,0,0,0,0,0
16:00:51.434,BOOST,3,48.08,24.65,-9.6,-18.1,None,BUCK,2,48.2,27.21,4.8,7.9,None,24.8,-19.1,66,21,21,1986,2067,2321,1986,1910,2079,1896,2230,1855,2118,2034,2105,2221,2067,0,0,0,0,0,0,0,0,0,0,0,0
16:00:51.538,BOOST,3,48.08,24.65,-9.6,-18.1,None,BUCK,2,48.17,27.27,4.7,8.0,None,24.8,-19.1,66,21,21,1986,2067,2321,1986,1910,2079,1896,2230,1855,2118,2034,2105,2221,2067,0,0,0,0,0,0,0,0,0,0,0,0
