Timestamp,Sequence,Mode,HS_V,LS_V,HS_A,LS_A,Faults
15:21:19.637,BOOST_DIS,0,0,0,0,0,None
15:21:19.738,BOOST_DIS,2,46.18,28.97,0.1,0.1,None
15:21:19.838,BOOST_DIS,2,46.18,28.97,0.2,0.0,None
15:21:19.938,BOOST_DIS,2,46.21,28.97,0.2,0.0,None
15:21:20.038,BOOST_DIS,2,46.26,28.97,0.0,0.0,None
15:21:20.138,BOOST_DIS,1,46.21,28.95,0.0,0.0,None
15:21:20.238,BOOST_DIS,1,46.21,28.95,0.0,0.0,None
15:21:20.339,BOOST_DIS,1,46.18,28.97,0.0,0.0,None
15:21:20.439,BOOST_DIS,1,46.18,28.95,0.0,0.0,None
15:21:20.539,BOOST_DIS,1,46.24,28.95,0.0,0.0,None
15:21:20.640,BOOST_DIS,1,46.21,28.95,0.0,0.0,None
15:21:20.741,BOOST_DIS,1,46.24,28.97,0.0,0.0,None
15:21:20.842,BOOST_DIS,1,46.13,28.97,0.0,0.0,None
15:21:20.943,BOOST_DIS,1,46.16,28.97,0.0,0.0,None
15:21:21.043,BOOST_DIS,1,46.16,28.95,0.0,0.0,None
15:21:21.144,BOOST_DIS,1,46.21,28.95,0.0,0.0,None
15:21:21.244,BOOST_DIS,1,46.21,28.95,0.0,0.0,None
15:21:21.344,BOOST_DIS,1,46.18,28.95,0.0,0.0,None
15:21:21.445,BOOST_DIS,1,46.18,28.97,0.0,0.0,None
15:21:21.545,BOOST_DIS,1,46.24,28.97,0.0,0.0,None
15:21:21.646,BOOST_DIS,1,46.16,28.95,0.0,0.0,None
15:21:21.746,BOOST_DIS,1,46.11,28.95,0.0,0.0,None
15:21:21.847,BOOST_DIS,1,46.21,28.95,0.0,0.0,None
15:21:21.948,BOOST_DIS,1,46.13,28.95,0.0,0.0,None
15:21:22.048,BOOST_DIS,1,46.21,28.95,0.0,0.0,None
15:21:22.149,BOOST_DIS,1,46.16,28.97,0.0,0.0,None
15:21:22.249,BOOST_DIS,1,46.13,28.95,0.0,0.0,None
15:21:22.350,BOOST_DIS,1,46.21,28.95,0.0,0.0,None
15:21:22.451,BOOST_DIS,1,46.16,28.97,0.0,0.0,None
15:21:22.552,BOOST_DIS,1,46.16,28.95,0.0,0.0,None
15:21:22.653,BOOST_DIS,1,46.18,28.95,0.0,0.0,None
15:21:22.754,BOOST_DIS,1,46.16,28.95,0.0,0.0,None
15:21:22.854,BOOST_DIS,1,46.16,28.97,0.0,0.0,None
15:21:22.954,BOOST_DIS,1,46.21,28.95,0.0,0.0,None
15:21:23.054,BOOST_DIS,1,46.13,28.95,0.0,0.0,None
15:21:23.155,BOOST_DIS,1,46.21,28.95,0.0,0.0,None
15:21:23.255,BOOST_DIS,1,46.11,28.95,0.0,0.0,None
15:21:23.356,BOOST_DIS,1,46.18,28.95,0.0,0.0,None
15:21:23.456,BOOST_DIS,1,46.21,28.97,0.0,0.0,None
15:21:23.557,BOOST_DIS,1,46.13,28.95,0.0,0.0,None
15:21:23.657,BOOST_DIS,1,46.24,28.97,0.0,0.0,None
15:21:23.758,BOOST_DIS,1,46.21,28.97,0.0,0.0,None
15:21:23.858,BOOST_DIS,1,46.18,28.97,0.0,0.0,None
15:21:23.958,BOOST_DIS,1,46.21,28.95,0.0,0.0,None
15:21:24.059,BOOST_DIS,1,46.18,28.95,0.0,0.0,None
15:21:24.159,BOOST_DIS,1,46.24,28.95,0.0,0.0,None
15:21:24.259,BOOST_DIS,1,46.24,28.97,0.0,0.0,None
15:21:24.360,BOOST_DIS,1,46.18,28.95,0.0,0.0,None
15:21:24.461,BOOST_DIS,1,46.18,28.95,0.0,0.0,None
15:21:24.562,BOOST_DIS,1,46.21,28.95,0.0,0.0,None
15:21:24.662,BOOST_DIS,1,46.18,28.95,0.0,0.0,None
15:21:24.762,BOOST_DIS,1,46.26,28.97,0.0,0.0,None
15:21:24.864,BOOST_DIS,1,46.24,28.97,0.0,0.0,None
15:21:24.964,BOOST_DIS,1,46.24,28.95,0.0,0.0,None
15:21:25.064,BOOST_DIS,1,46.18,28.95,0.0,0.0,None
15:21:25.165,BOOST_DIS,1,46.13,28.97,0.0,0.0,None
15:21:25.265,BOOST_DIS,1,46.21,28.95,0.0,0.0,None
15:21:25.366,BOOST_DIS,1,46.21,28.95,0.0,0.0,None
15:21:25.467,BOOST_DIS,1,46.21,28.97,0.0,0.0,None
15:21:25.568,BOOST_DIS,1,46.21,28.97,0.0,0.0,None
15:21:25.668,BOOST_DIS,1,46.16,28.97,0.0,0.0,None
