Timestamp,Sequence,Mode,HS_V,LS_V,HS_A,LS_A,Faults
15:28:30.278,BOOST_DIS,0,0,0,0,0,None
15:28:30.379,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:30.479,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:30.580,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:30.680,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:30.780,BOOST_DIS,5,0.02,28.97,0.0,0.0,4_HS_UVP
15:28:30.880,BOOST_DIS,5,0.02,28.97,0.0,0.0,4_HS_UVP
15:28:30.981,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:31.081,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:31.181,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:31.283,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:31.383,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:31.484,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:31.585,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:31.685,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:31.786,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:31.886,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:31.986,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:32.086,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:32.187,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:32.288,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:32.388,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:32.489,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:32.589,BOOST_DIS,5,0.02,28.95,0.0,0.0,None
15:28:32.690,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:32.790,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:32.890,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:32.991,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:33.091,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:33.192,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:33.293,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:33.393,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:33.494,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:33.595,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:33.695,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:33.796,BOOST_DIS,5,0.02,28.97,0.0,0.0,None
15:28:33.896,BOOST_DIS,5,0.02,28.95,0.0,0.0,None
