Timestamp,Sequence,Mode,HS_V,LS_V,HS_A,LS_A,Faults
16:57:14.761,BUCK,0,0,0,0,0,None
16:57:14.862,BUCK,2,43.53,34.01,22.8,28.6,None
16:57:14.963,BUCK,2,43.5,34.01,22.8,28.6,None
16:57:15.063,BUCK,2,43.48,34.01,22.9,28.6,None
16:57:15.163,BUCK,2,43.5,34.01,22.8,28.5,None
16:57:15.264,BOOST,2,43.48,34.01,22.8,28.6,None
16:57:15.364,BOOST,2,48.64,21.18,-16.6,-38.7,None
16:57:15.465,BOOST,3,48.59,21.19,-16.8,-38.7,None
16:57:15.565,BOOST,3,48.59,21.18,-16.8,-38.7,None
16:57:15.666,BOOST,3,48.59,21.18,-16.8,-38.7,None
16:57:15.767,BUCK,3,48.59,21.18,-16.8,-38.7,None
16:57:15.868,BUCK,3,43.53,33.92,22.8,28.6,None
16:57:15.969,BUCK,2,43.55,33.92,22.8,28.6,None
16:57:16.069,BUCK,2,43.53,33.91,22.8,28.6,None
16:57:16.169,BUCK,2,43.53,33.91,22.8,28.6,None
16:57:16.270,BOOST,2,43.55,33.91,22.8,28.6,None
16:57:16.371,BOOST,3,48.69,21.32,-16.9,-38.7,None
16:57:16.472,BOOST,3,48.59,21.18,-16.8,-38.7,None
16:57:16.573,BOOST,3,48.61,21.18,-16.8,-38.7,None
16:57:16.673,BOOST,3,48.59,21.22,-16.8,-38.7,None
16:57:16.773,BUCK,3,48.61,21.24,-16.8,-38.7,None
16:57:16.873,BUCK,2,43.58,33.89,22.6,28.6,None
16:57:16.973,BUCK,2,43.55,33.97,22.8,28.5,None
16:57:17.074,BUCK,2,43.53,33.97,22.8,28.6,None
16:57:17.175,BUCK,2,43.53,33.91,22.8,28.6,None
16:57:17.275,BOOST,2,43.55,33.91,22.8,28.6,None
16:57:17.375,BOOST,3,48.66,21.29,-16.9,-38.7,None
16:57:17.476,BOOST,3,48.61,21.27,-16.8,-38.7,None
16:57:17.577,BOOST,3,48.64,21.27,-16.8,-38.7,None
16:57:17.678,BOOST,3,48.61,21.25,-16.8,-38.8,None
16:57:17.778,BUCK,3,48.61,21.25,-16.8,-38.8,None
16:57:17.879,BUCK,2,43.55,33.95,22.6,28.6,None
16:57:17.980,BUCK,2,43.58,33.95,22.8,28.6,None
16:57:18.080,BUCK,2,43.55,33.95,22.6,28.5,None
16:57:18.180,BUCK,2,43.53,33.95,22.6,28.6,None
16:57:18.281,BOOST,2,43.58,33.94,22.6,28.6,None
16:57:18.381,BOOST,3,48.69,21.28,-16.8,-38.8,None
16:57:18.482,BOOST,3,48.59,21.27,-16.8,-38.7,None
16:57:18.583,BOOST,3,48.64,21.25,-16.8,-38.7,None
16:57:18.683,BOOST,3,48.59,21.25,-16.8,-38.8,None
16:57:18.784,BUCK,3,48.59,21.24,-16.9,-38.8,None
16:57:18.884,BUCK,2,43.53,33.89,22.6,28.6,None
16:57:18.984,BUCK,2,43.55,33.89,22.8,28.6,None
16:57:19.085,BUCK,2,43.53,33.91,22.6,28.6,None
16:57:19.186,BUCK,2,46.49,37.98,0.1,0.0,None
16:57:19.286,BOOST,2,46.44,36.68,0.1,0.0,None
16:57:19.386,BOOST,3,48.56,20.54,-16.4,-38.7,None
16:57:19.487,BOOST,3,48.54,20.54,-16.2,-38.7,None
16:57:19.587,BOOST,3,48.54,20.54,-16.2,-38.7,None
