Timestamp,Pack_V,Pack_A,SOC_%,Temp_Max_C,Temp_Min_C,Cell_Max_mV,Cell_Min_mV,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Cell_13,Cell_14,Cell_15,Cell_16,Cell_17,Cell_18,Cell_19,Cell_20,Cell_21,Cell_22,Cell_23,Cell_24,Chg_ON,Dsg_ON,Bal_ON
14:45:41.180,28.9,0.0,68,0,0,2865,2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:45:41.383,33.6,0.0,68,0,0,2865,2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:45:41.583,33.6,0.0,68,0,0,2868,2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:45:41.783,33.6,0.0,68,21,21,2868,2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:45:41.985,33.6,29.1,68,21,21,2870,2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:45:42.186,33.6,29.1,68,21,21,2869,2784,2480,2869,2991,2798,3020,2618,3003,2775,2871,2843,2638,2784,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:45:42.401,33.6,29.1,68,21,21,2871,2784,2480,2869,2991,2798,3020,2618,3003,2775,2871,2843,2638,2784,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:45:42.621,33.7,29.1,68,21,21,2871,2785,2480,2869,2991,2798,3020,2618,3003,2775,2871,2843,2638,2784,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:45:42.823,33.7,29.1,68,21,21,2872,2785,2480,2869,2991,2798,3020,2618,3003,2775,2871,2843,2638,2784,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
14:45:43.023,33.7,29.1,68,21,21,2872,2786,2480,2869,2991,2798,3020,2618,3003,2775,2871,2843,2638,2784,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
