Timestamp,Pack_V,Pack_A,SOC_%,Temp_Max_C,Temp_Min_C,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Cell_13,Cell_14,Cell_15,Cell_16,Cell_17,Cell_18,Cell_19,Cell_20,Cell_21,Cell_22,Cell_23,Cell_24,Chg_ON,Dsg_ON,Bal_ON
16:52:24.746,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:52:24.966,28.8,0.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:52:25.166,28.8,0.0,67,0,0,2406,2408,2408,2408,2408,2408,2406,2406,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:52:25.386,28.8,0.0,67,0,0,2406,2408,2408,2408,2408,2408,2406,2406,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:52:25.585,28.8,0.0,67,0,0,2406,2408,2408,2408,2408,2408,2406,2406,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:52:25.806,28.8,0.0,67,31,31,2406,2408,2408,2408,2408,2408,2406,2406,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:52:26.006,28.8,0.0,67,31,31,2406,2408,2408,2408,2408,2408,2406,2406,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:52:26.206,28.8,0.0,67,31,31,2406,2408,2408,2408,2408,2408,2406,2406,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:52:26.426,28.8,0.0,67,31,31,2406,2408,2408,2408,2408,2408,2406,2406,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:52:26.646,28.8,0.0,67,31,31,2406,2408,2408,2408,2408,2408,2406,2406,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:52:26.866,28.8,0.0,67,31,31,2406,2408,2408,2408,2408,2408,2408,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
16:52:27.086,28.8,0.0,67,31,31,2406,2408,2408,2408,2408,2408,2408,2408,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
