Timestamp,Calex_Seq,Calex_Mode,HS_V,LS_V,HS_A,LS_A,Calex_Faults
18:47:09.330,BOOST,0,0,0,0,0,None
18:47:09.431,BOOST,0,0,0,0,0,None
18:47:09.532,BOOST,0,0,0,0,0,None
18:47:09.633,BOOST,0,0,0,0,0,None
18:47:09.734,BOOST,0,0,0,0,0,None
18:47:09.835,BOOST,0,0,0,0,0,None
18:47:09.936,BOOST,0,0,0,0,0,None
18:47:10.037,BOOST,0,0,0,0,0,None
18:47:10.138,BOOST,0,0,0,0,0,None
18:47:10.240,BOOST,0,0,0,0,0,None
18:47:10.341,BOOST,0,0,0,0,0,None
18:47:10.442,BOOST,0,0,0,0,0,None
18:47:10.543,BOOST,0,0,0,0,0,None
18:47:10.644,BOOST,0,0,0,0,0,None
18:47:10.745,BOOST,0,0,0,0,0,None
18:47:10.846,BOOST,0,0,0,0,0,None
18:47:10.947,BOOST,0,0,0,0,0,None
18:47:11.048,BOOST,0,0,0,0,0,None
18:47:11.149,BOOST,0,0,0,0,0,None
18:47:11.251,BOOST,0,0,0,0,0,None
18:47:11.352,BOOST,0,0,0,0,0,None
18:47:11.453,BOOST,0,0,0,0,0,None
18:47:11.554,BOOST,0,0,0,0,0,None
18:47:11.655,BOOST,0,0,0,0,0,None
18:47:11.756,BOOST,0,0,0,0,0,None
