Timestamp,Sequence,Mode,HS_V,LS_V,HS_A,LS_A,Faults
16:30:13.219,BUCK,0,0,0,0,0,None
16:30:13.320,BUCK,2,46.89,28.98,0.0,0.0,None
16:30:13.420,BUCK,5,46.89,28.98,0.0,0.0,None
16:30:13.520,BUCK,5,46.94,29.02,0.0,0.0,None
16:30:13.620,BUCK,5,46.86,28.99,0.0,0.0,1_LS_OVP
16:30:13.721,DEAD_TIME,5,46.91,28.99,0.0,0.0,1_LS_OVP
16:30:13.821,BOOST,5,46.97,28.99,0.0,0.0,None
16:30:13.921,BOOST,5,46.91,28.98,0.0,0.0,None
16:30:14.021,BOOST,5,46.94,28.98,0.0,0.0,None
16:30:14.123,BOOST,5,46.91,29.01,0.0,0.0,None
16:30:14.223,DEAD_TIME,5,46.91,28.98,0.0,0.0,None
16:30:14.323,BUCK,5,46.94,28.99,0.0,0.0,None
16:30:14.423,BUCK,5,46.91,28.99,0.0,0.0,None
16:30:14.524,BUCK,5,46.94,29.01,0.0,0.0,None
16:30:14.624,BUCK,5,46.94,29.01,0.0,0.0,None
16:30:14.724,DEAD_TIME,5,46.84,28.99,0.0,0.0,None
16:30:14.825,BOOST,5,46.94,28.99,0.0,0.0,None
16:30:14.926,BOOST,5,46.91,28.98,0.0,0.0,None
16:30:15.026,BOOST,5,46.94,28.99,0.0,0.0,None
16:30:15.127,BOOST,5,46.99,28.99,0.0,0.0,None
16:30:15.227,BUCK,5,46.91,28.99,0.0,0.0,None
16:30:15.328,BUCK,5,46.89,28.99,0.0,0.0,None
16:30:15.429,BUCK,5,46.99,28.99,0.0,0.0,None
16:30:15.529,BUCK,5,46.99,28.99,0.0,0.0,None
16:30:15.630,BUCK,5,46.99,29.02,0.0,0.0,None
16:30:15.730,BOOST,5,46.89,28.99,0.0,0.0,None
16:30:15.831,BOOST,5,46.89,28.99,0.0,0.0,None
16:30:15.931,BOOST,5,46.89,28.99,0.0,0.0,None
16:30:16.032,BOOST,5,46.86,28.99,0.0,0.0,None
16:30:16.133,BOOST,5,46.91,29.01,0.0,0.0,None
16:30:16.233,BUCK,5,46.94,28.99,0.0,0.0,None
16:30:16.335,BUCK,5,46.89,29.01,0.0,0.0,None
16:30:16.435,BUCK,5,46.86,28.99,0.0,0.0,None
16:30:16.535,BUCK,5,46.86,28.99,0.0,0.0,None
16:30:16.636,BUCK,5,46.86,29.01,0.0,0.0,None
16:30:16.736,BOOST,5,46.91,29.02,0.0,0.0,None
16:30:16.836,BOOST,5,46.94,28.98,0.0,0.0,None
16:30:16.937,BOOST,5,46.89,29.01,0.0,0.0,None
16:30:17.038,BOOST,5,46.89,29.01,0.0,0.0,None
16:30:17.139,BOOST,5,46.94,29.01,0.0,0.0,None
16:30:17.239,BUCK,5,46.91,29.01,0.0,0.0,None
16:30:17.340,BUCK,5,46.89,29.01,0.0,0.0,None
16:30:17.441,BUCK,5,46.97,28.99,0.0,0.0,None
16:30:17.541,BUCK,5,46.91,28.99,0.0,0.0,None
16:30:17.641,BUCK,5,46.91,29.01,0.0,0.0,None
16:30:17.741,BOOST,5,46.91,29.01,0.0,0.0,None
16:30:17.841,BOOST,5,46.94,28.99,0.0,0.0,None
16:30:17.942,BOOST,5,46.84,28.99,0.0,0.0,None
16:30:18.043,BOOST,5,46.89,28.99,0.0,0.0,None
16:30:18.143,BOOST,5,46.91,29.01,0.0,0.0,None
16:30:18.245,BUCK,5,46.86,28.99,0.0,0.0,None
