Timestamp,Sequence,Mode,HS_V,LS_V,HS_A,LS_A,Faults
17:21:53.877,BUCK,0,0,0,0,0,None
17:21:53.978,BUCK,2,43.99,33.61,20.8,26.5,None
17:21:54.079,BUCK,2,44.01,33.61,20.8,26.5,None
17:21:54.179,BUCK,2,44.01,33.62,20.8,26.5,None
17:21:54.279,BUCK,2,44.01,33.62,20.8,26.5,None
17:21:54.379,BUCK,2,44.01,33.62,20.8,26.5,None
17:21:54.480,BUCK,2,44.01,33.62,20.6,26.5,None
17:21:54.581,BUCK,2,43.99,33.63,20.8,26.5,None
17:21:54.681,BUCK,2,43.99,33.63,20.6,26.5,None
17:21:54.781,BUCK,2,44.01,33.63,20.8,26.5,None
17:21:54.882,BUCK,2,43.99,33.63,20.8,26.5,None
17:21:54.983,BUCK,2,44.01,33.65,20.8,26.5,None
17:21:55.084,BUCK,2,43.99,33.65,20.8,26.5,None
17:21:55.184,BUCK,2,44.01,33.65,20.8,26.5,None
17:21:55.284,BUCK,2,44.01,33.65,20.8,26.5,None
17:21:55.385,BUCK,2,44.01,33.66,20.8,26.5,None
17:21:55.485,BUCK,2,44.04,33.66,20.9,26.5,None
17:21:55.586,BUCK,2,43.99,33.66,20.8,26.5,None
17:21:55.686,BUCK,2,44.01,33.66,20.8,26.5,None
17:21:55.786,BUCK,2,43.99,33.68,20.8,26.5,None
17:21:55.887,BUCK,2,44.01,33.68,20.8,26.5,None
17:21:55.988,BUCK,2,43.96,33.68,20.8,26.5,None
17:21:56.088,BUCK,2,43.94,33.68,20.6,26.5,None
17:21:56.188,BUCK,2,43.96,33.68,20.8,26.5,None
17:21:56.289,BUCK,2,43.96,33.68,20.8,26.5,None
17:21:56.390,BUCK,2,43.94,33.68,20.8,26.5,None
17:21:56.491,BUCK,2,43.96,33.69,20.8,26.5,None
17:21:56.591,BUCK,2,43.96,33.68,20.8,26.5,None
17:21:56.693,BUCK,2,43.94,33.69,20.8,26.5,None
17:21:56.794,BUCK,2,43.96,33.69,20.8,26.5,None
17:21:56.895,BUCK,2,43.94,33.69,20.8,26.5,None
17:21:56.995,BUCK,2,43.91,33.71,20.8,26.5,None
17:21:57.095,BUCK,2,43.94,33.71,20.8,26.5,None
17:21:57.196,BUCK,2,43.94,33.71,20.9,26.5,None
17:21:57.296,BUCK,2,43.96,33.71,20.9,26.5,None
17:21:57.396,BUCK,2,43.94,33.71,20.8,26.5,None
17:21:57.497,BUCK,2,43.94,33.71,20.8,26.5,None
17:21:57.597,BUCK,2,43.94,33.71,20.8,26.5,None
17:21:57.698,BUCK,2,43.94,33.72,20.9,26.6,None
17:21:57.798,BUCK,2,43.94,33.72,20.9,26.5,None
17:21:57.898,BUCK,2,43.94,33.72,20.8,26.5,None
17:21:57.998,BUCK,2,43.94,33.72,20.8,26.5,None
17:21:58.098,BUCK,2,43.94,33.72,20.8,26.5,None
17:21:58.199,BUCK,2,43.91,33.72,20.9,26.5,None
17:21:58.300,BUCK,2,46.49,37.67,0.1,0.0,None
17:21:58.400,BUCK,2,46.47,36.41,0.1,0.0,None
17:21:58.501,BUCK,2,46.49,35.21,0.0,0.0,None
17:21:58.601,BUCK,2,46.47,35.02,0.2,0.0,None
17:21:58.702,BUCK,2,46.44,35.02,0.2,0.0,None
17:21:58.803,BUCK,2,46.47,35.01,0.2,0.0,None
17:21:58.903,BOOST,2,46.44,35.02,0.2,0.0,None
17:21:59.003,BOOST,3,48.13,23.01,-12.8,-26.2,None
17:21:59.103,BOOST,3,48.08,22.96,-12.8,-26.4,None
17:21:59.205,BOOST,3,48.05,22.88,-12.6,-26.4,None
17:21:59.305,BOOST,3,48.05,22.87,-12.6,-26.2,None
17:21:59.406,BOOST,3,48.02,22.84,-12.6,-26.3,None
17:21:59.507,BOOST,3,48.05,22.81,-12.6,-26.4,None
17:21:59.607,BOOST,3,48.05,22.8,-12.6,-26.3,None
17:21:59.708,BOOST,3,48.02,22.78,-12.6,-26.3,None
17:21:59.808,BOOST,3,48.05,22.78,-12.6,-26.3,None
17:21:59.908,BOOST,3,48.02,22.78,-12.6,-26.4,None
17:22:00.008,BOOST,3,48.02,22.78,-12.6,-26.4,None
17:22:00.109,BOOST,3,48.02,22.77,-12.6,-26.3,None
17:22:00.209,BOOST,3,48.02,22.77,-12.6,-26.2,None
