Timestamp,LTO_Seq,LTO_Mode,LTO_HS_V,LTO_LS_V,LTO_HS_A,LTO_LS_A,LTO_Faults,LA_Seq,LA_Mode,LA_HS_V,LA_LS_V,LA_HS_A,LA_LS_A,LA_Faults,Pack_V,Pack_A,SOC_%,T_Max,T_Min,Cell_Max_mV,Cell_Min_mV,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Cell_13,Cell_14,Cell_15,Cell_16,Cell_17,Cell_18,Cell_19,Cell_20,Cell_21,Cell_22,Cell_23,Cell_24
16:18:18.649,BOOST,1,47.62,28.39,0.0,0.0,None,BUCK,1,47.5,24.86,0.0,0.0,None,28.4,0.0,66,22,22,2372,2367,2367,2371,2371,2371,2369,2371,2372,2372,2372,2372,2372,2366,0,0,0,0,0,0,0,0,0,0,0,0
16:18:18.748,BOOST,1,48.43,24.46,-9.3,-18.1,None,BUCK,1,48.22,25.31,4.4,8.0,None,28.4,0.0,66,22,22,2372,2366,2367,2371,2372,2371,2371,2372,2371,2372,2372,2372,2372,2366,0,0,0,0,0,0,0,0,0,0,0,0
16:18:18.852,BOOST,3,48.33,24.39,-9.3,-18.1,None,BUCK,2,48.17,25.65,4.4,7.9,None,28.4,0.0,66,22,22,2277,2366,2367,2371,2372,2371,2371,2372,2371,2372,2372,2372,2372,2366,0,0,0,0,0,0,0,0,0,0,0,0
16:18:18.956,BOOST,3,48.31,24.37,-9.5,-18.1,None,BUCK,2,48.17,25.84,4.5,8.0,None,28.4,0.0,66,22,22,1909,2366,2367,2371,2372,2371,2371,2372,2371,2372,2372,2372,2372,2366,0,0,0,0,0,0,0,0,0,0,0,0
16:18:19.060,BOOST,3,48.33,24.37,-9.5,-18.1,None,BUCK,2,48.12,25.99,4.5,8.0,None,24.9,0.0,66,22,22,1909,2067,2367,2371,2372,2371,2371,2372,2371,2372,2372,2372,2372,2366,0,0,0,0,0,0,0,0,0,0,0,0
16:18:19.164,BOOST,3,48.18,24.36,-9.5,-18.1,None,BUCK,2,48.14,26.12,4.5,8.0,None,24.9,0.0,66,22,22,1909,2067,2367,2371,2372,2371,2371,2372,2371,2372,2372,2372,2372,2366,0,0,0,0,0,0,0,0,0,0,0,0
16:18:19.268,BOOST,3,48.2,24.36,-9.5,-18.1,None,BUCK,2,48.2,26.25,4.7,8.0,None,24.9,0.0,66,22,22,1907,2067,2367,2371,2372,2371,2371,2372,2371,2372,2372,2372,2372,2366,0,0,0,0,0,0,0,0,0,0,0,0
16:18:19.372,BOOST,3,48.18,24.34,-9.3,-18.1,None,BUCK,2,48.2,26.34,4.7,8.0,None,24.9,0.0,66,22,22,1907,2067,2320,1986,1907,2077,1886,2229,1691,2116,2033,1996,2219,2067,0,0,0,0,0,0,0,0,0,0,0,0
16:18:19.476,BOOST,3,48.18,24.33,-9.3,-18.1,None,BUCK,2,48.2,26.41,4.7,8.0,None,24.5,0.0,66,22,22,1907,2066,2320,1986,1907,2077,1886,2229,1691,2116,2033,1996,2219,2067,0,0,0,0,0,0,0,0,0,0,0,0
16:18:19.580,BOOST,3,48.18,24.33,-9.5,-18.1,None,BUCK,2,48.22,26.48,4.7,7.9,None,24.5,0.0,66,22,22,1906,2066,2320,1986,1907,2077,1886,2229,1691,2116,2033,1996,2219,2067,0,0,0,0,0,0,0,0,0,0,0,0
16:18:19.685,BOOST,3,48.28,24.31,-9.3,-18.0,None,BUCK,2,48.22,26.55,4.7,8.0,None,24.5,-19.1,66,22,22,1906,2066,2320,1986,1907,2077,1886,2229,1691,2116,2033,1996,2219,2067,0,0,0,0,0,0,0,0,0,0,0,0
16:18:19.788,BOOST,3,48.31,24.31,-9.3,-18.0,None,BUCK,2,48.14,26.61,4.5,7.9,None,24.5,-19.1,66,22,22,1906,2066,2320,1986,1907,2077,1886,2229,1691,2116,2033,1996,2219,2067,0,0,0,0,0,0,0,0,0,0,0,0
16:18:19.893,BOOST,3,48.28,24.31,-9.3,-18.1,None,BUCK,2,48.12,26.66,4.5,7.8,None,24.4,-19.1,66,22,22,1906,2065,2320,1986,1907,2077,1886,2229,1691,2116,2033,1996,2219,2067,0,0,0,0,0,0,0,0,0,0,0,0
16:18:19.996,BOOST,3,48.28,24.31,-9.3,-18.0,None,BUCK,2,48.12,26.68,4.7,8.0,None,24.4,-19.1,66,22,22,1906,2065,2320,1986,1907,2077,1886,2229,1691,2116,2033,1996,2219,2067,0,0,0,0,0,0,0,0,0,0,0,0
16:18:20.100,BOOST,3,48.28,24.33,-9.3,-18.0,None,BUCK,2,48.14,26.73,4.5,8.0,None,24.4,-19.1,66,22,22,1904,2065,2320,1986,1907,2077,1886,2229,1691,2116,2033,1996,2219,2067,0,0,0,0,0,0,0,0,0,0,0,0
16:18:20.204,BOOST,3,48.15,24.3,-9.5,-18.1,None,BUCK,2,48.12,26.76,4.5,8.0,None,24.4,-19.1,66,22,22,1904,2063,2320,1986,1907,2077,1886,2229,1691,2116,2033,1996,2219,2067,0,0,0,0,0,0,0,0,0,0,0,0
16:18:20.308,BOOST,3,48.18,24.3,-9.5,-18.0,None,BUCK,2,48.12,26.79,4.7,8.0,None,24.4,-19.1,66,22,22,1904,2063,2320,1986,1907,2077,1886,2229,1691,2116,2033,1996,2219,2067,0,0,0,0,0,0,0,0,0,0,0,0
16:18:20.412,BOOST,3,48.15,24.3,-9.5,-18.1,None,BUCK,2,48.12,26.8,4.7,8.0,None,24.4,-19.1,66,22,22,1903,2063,2320,1986,1907,2077,1886,2229,1691,2116,2033,1996,2219,2067,0,0,0,0,0,0,0,0,0,0,0,0
16:18:20.516,BOOST,3,48.15,24.3,-9.3,-18.1,None,BUCK,2,48.09,26.84,4.5,8.0,None,24.4,-19.1,66,22,22,1904,2063,2320,1986,1907,2077,1886,2229,1691,2116,2033,1996,2219,2067,0,0,0,0,0,0,0,0,0,0,0,0
16:18:20.621,BOOST,3,48.15,24.29,-9.5,-18.1,None,BUCK,2,48.12,26.86,4.7,7.9,None,24.4,-19.1,66,22,22,1904,2063,2320,1986,1907,2077,1886,2229,1691,2116,2033,1996,2219,2067,0,0,0,0,0,0,0,0,0,0,0,0
16:18:20.725,BOOST,3,48.18,24.29,-9.5,-18.0,None,BUCK,2,48.09,26.87,4.7,7.9,None,24.4,-19.1,66,22,22,1904,2063,2320,1986,1907,2077,1886,2229,1691,2116,2033,1996,2219,2067,0,0,0,0,0,0,0,0,0,0,0,0
16:18:20.829,BOOST,3,48.15,24.29,-9.5,-18.1,None,BUCK,2,48.22,26.9,4.7,8.0,None,24.4,-19.1,66,22,22,1903,2063,2320,1986,1907,2077,1886,2229,1691,2116,2033,1996,2219,2067,0,0,0,0,0,0,0,0,0,0,0,0
16:18:20.933,BOOST,3,48.15,24.27,-9.3,-18.1,None,BUCK,2,48.25,26.92,4.5,7.9,None,24.4,-19.1,66,22,22,1903,2063,2316,1982,1903,2073,1881,2225,1638,2113,2029,2007,2216,2063,0,0,0,0,0,0,0,0,0,0,0,0
16:18:21.037,BOOST,3,48.15,24.29,-9.5,-18.1,None,BUCK,2,48.25,26.93,4.5,7.8,None,24.4,-19.1,66,22,22,1903,2062,2316,1982,1903,2073,1881,2225,1638,2113,2029,2007,2216,2063,0,0,0,0,0,0,0,0,0,0,0,0
16:18:21.141,BOOST,3,48.15,24.29,-9.3,-18.0,None,BUCK,2,48.22,26.96,4.7,7.9,None,24.4,-19.1,66,22,22,1903,2062,2316,1982,1903,2073,1881,2225,1638,2113,2029,2007,2216,2063,0,0,0,0,0,0,0,0,0,0,0,0
16:18:21.245,BOOST,3,48.25,24.27,-9.3,-18.1,None,BUCK,2,48.22,26.98,4.7,8.0,None,24.4,-19.1,66,22,22,1902,2062,2316,1982,1903,2073,1881,2225,1638,2113,2029,2007,2216,2063,0,0,0,0,0,0,0,0,0,0,0,0
