Timestamp,Calex_Seq,Calex_Mode,HS_V,LS_V,HS_A,LS_A,Calex_Faults
18:52:44.196,BOOST,0,0,0,0,0,None
18:52:44.298,BOOST,0,0,0,0,0,None
18:52:44.399,BOOST,0,0,0,0,0,None
18:52:44.500,BOOST,0,0,0,0,0,None
18:52:44.601,BOOST,0,0,0,0,0,None
18:52:44.702,BOOST,0,0,0,0,0,None
18:52:44.803,BOOST,0,0,0,0,0,None
18:52:44.904,BOOST,0,0,0,0,0,None
18:52:45.005,BOOST,0,0,0,0,0,None
18:52:45.106,BOOST,0,0,0,0,0,None
18:52:45.207,BOOST,0,0,0,0,0,None
18:52:45.308,BOOST,0,0,0,0,0,None
18:52:45.409,BOOST,0,0,0,0,0,None
18:52:45.510,BOOST,0,0,0,0,0,None
18:52:45.611,BOOST,0,0,0,0,0,None
18:52:45.712,BOOST,0,0,0,0,0,None
18:52:45.813,BOOST,0,0,0,0,0,None
18:52:45.914,BOOST,0,0,0,0,0,None
18:52:46.015,BOOST,0,0,0,0,0,None
18:52:46.117,BOOST,0,0,0,0,0,None
18:52:46.218,BOOST,0,0,0,0,0,None
18:52:46.319,BOOST,0,0,0,0,0,None
18:52:46.420,BOOST,0,0,0,0,0,None
18:52:46.521,BOOST,0,0,0,0,0,None
18:52:46.622,BOOST,0,0,0,0,0,None
18:52:46.723,BOOST,0,0,0,0,0,None
18:52:46.824,BOOST,0,0,0,0,0,None
18:52:46.924,BOOST,0,0,0,0,0,None
18:52:47.025,BOOST,0,0,0,0,0,None
18:52:47.126,BOOST,0,0,0,0,0,None
18:52:47.227,BOOST,0,0,0,0,0,None
18:52:47.328,BOOST,0,0,0,0,0,None
18:52:47.429,BOOST,0,0,0,0,0,None
18:52:47.530,BOOST,0,0,0,0,0,None
18:52:47.631,BOOST,0,0,0,0,0,None
18:52:47.732,BOOST,0,0,0,0,0,None
18:52:47.833,BOOST,0,0,0,0,0,None
18:52:47.934,BOOST,0,0,0,0,0,None
18:52:48.035,BOOST,0,0,0,0,0,None
18:52:48.136,BOOST,0,0,0,0,0,None
