Timestamp,Sequence,Mode,HS_V,LS_V,HS_A,LS_A,Faults
16:22:21.685,BOOST_DIS,0,0,0,0,0,None
16:22:21.785,BOOST_DIS,0,48.92,21.01,-18.6,-43.8,None
16:22:21.886,BOOST_DIS,0,48.87,20.98,-18.6,-43.9,None
16:22:21.986,BOOST_DIS,0,48.87,20.95,-18.6,-43.9,None
16:22:22.087,BOOST_DIS,0,48.84,20.93,-18.6,-43.9,None
16:22:22.187,BOOST_DIS,0,48.84,20.92,-18.5,-43.8,None
16:22:22.288,BOOST_DIS,0,48.84,20.92,-18.6,-43.8,None
16:22:22.389,BOOST_DIS,0,48.84,20.9,-18.5,-43.9,None
16:22:22.490,BOOST_DIS,0,48.84,20.89,-18.6,-44.0,None
16:22:22.590,BOOST_DIS,0,48.84,20.89,-18.6,-43.8,None
16:22:22.691,BOOST_DIS,0,48.84,20.88,-18.5,-43.8,None
16:22:22.792,BOOST_DIS,0,48.82,20.83,-18.5,-43.9,None
16:22:22.893,BOOST_DIS,0,48.84,20.82,-18.5,-43.9,None
16:22:22.994,BOOST_DIS,0,48.82,20.79,-18.5,-43.9,None
16:22:23.094,BOOST_DIS,0,48.82,20.76,-18.3,-43.9,None
16:22:23.195,BOOST_DIS,0,48.82,20.72,-18.5,-43.8,None
16:22:23.295,BOOST_DIS,0,48.82,20.7,-18.5,-43.9,None
16:22:23.396,BOOST_DIS,0,48.82,20.69,-18.5,-43.8,None
16:22:23.497,BOOST_DIS,0,48.82,20.67,-18.3,-43.9,None
16:22:23.597,BOOST_DIS,0,48.82,20.69,-18.5,-43.8,None
16:22:23.698,BOOST_DIS,0,48.82,20.69,-18.3,-43.8,None
16:22:23.798,BOOST_DIS,0,48.82,20.69,-18.3,-43.9,None
16:22:23.898,BOOST_DIS,0,48.82,20.72,-18.5,-43.8,None
16:22:23.998,BOOST_DIS,0,48.82,20.69,-18.5,-43.8,None
16:22:24.099,BOOST_DIS,0,48.82,20.7,-18.3,-43.8,None
16:22:24.200,BOOST_DIS,0,48.82,20.7,-18.3,-43.9,None
16:22:24.300,BOOST_DIS,0,48.82,20.7,-18.3,-43.9,None
16:22:24.401,BOOST_DIS,0,48.82,20.7,-18.3,-43.9,None
16:22:24.501,BOOST_DIS,0,48.82,20.7,-18.3,-43.8,None
16:22:24.602,BOOST_DIS,0,48.84,20.7,-18.3,-43.8,None
16:22:24.702,BOOST_DIS,0,48.82,20.7,-18.2,-43.8,None
16:22:24.803,BOOST_DIS,0,48.82,20.69,-18.5,-43.9,None
16:22:24.904,BOOST_DIS,0,48.84,20.7,-18.3,-43.9,None
16:22:25.004,BOOST_DIS,0,48.82,20.7,-18.3,-43.8,None
16:22:25.105,BOOST_DIS,0,48.82,20.69,-18.3,-43.8,None
16:22:25.205,BOOST_DIS,0,48.82,20.7,-18.2,-43.9,None
16:22:25.306,BOOST_DIS,0,48.82,20.69,-18.3,-43.9,None
16:22:25.407,BOOST_DIS,0,48.82,20.69,-18.3,-43.9,None
16:22:25.508,BOOST_DIS,0,48.82,20.69,-18.3,-43.9,None
16:22:25.609,BOOST_DIS,0,48.82,20.69,-18.3,-43.8,None
16:22:25.709,BOOST_DIS,0,48.82,20.69,-18.3,-43.8,None
16:22:25.809,BOOST_DIS,0,48.82,20.69,-18.3,-43.9,None
16:22:25.909,BOOST_DIS,0,48.79,20.67,-18.3,-43.9,None
16:22:26.010,BOOST_DIS,0,48.82,20.69,-18.5,-43.8,None
16:22:26.110,BOOST_DIS,0,48.82,20.69,-18.3,-43.8,None
16:22:26.210,BOOST_DIS,0,48.82,20.69,-18.3,-43.8,None
16:22:26.311,BOOST_DIS,0,48.82,20.69,-18.3,-43.9,None
16:22:26.412,BOOST_DIS,0,48.82,20.67,-18.3,-43.9,None
16:22:26.512,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:26.612,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:26.712,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:26.813,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:26.914,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:27.015,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:27.116,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:27.216,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:27.317,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:27.418,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:27.518,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:27.619,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:27.719,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:27.820,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:27.921,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:28.021,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:28.121,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:28.222,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:28.322,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:28.422,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:28.523,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:28.623,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:28.724,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:28.824,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:28.924,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:29.024,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:29.125,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:29.226,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:29.326,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:29.427,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:29.528,BOOST_DIS,0,46.18,8.1,0.0,0.0,None
16:22:29.628,BOOST_DIS,0,46.47,28.78,0.0,0.0,None
16:22:29.729,BOOST_DIS,0,49.38,20.92,-18.1,-43.8,None
16:22:29.829,BOOST_DIS,0,48.87,20.86,-18.6,-43.9,None
16:22:29.929,BOOST_DIS,0,48.87,20.86,-18.5,-43.9,None
16:22:30.029,BOOST_DIS,0,48.87,20.85,-18.6,-43.8,None
16:22:30.130,BOOST_DIS,0,48.87,20.86,-18.6,-43.8,None
16:22:30.230,BOOST_DIS,0,48.87,20.86,-18.5,-43.9,None
16:22:30.331,BOOST_DIS,0,48.87,20.86,-18.6,-43.9,None
16:22:30.432,BOOST_DIS,0,48.87,20.85,-18.5,-43.9,None
16:22:30.532,BOOST_DIS,0,48.84,20.85,-18.5,-43.8,None
16:22:30.632,BOOST_DIS,0,48.87,20.83,-18.6,-43.9,None
16:22:30.733,BOOST_DIS,0,48.87,20.83,-18.5,-43.9,None
16:22:30.833,BOOST_DIS,0,48.84,20.82,-18.5,-44.0,None
16:22:30.933,BOOST_DIS,0,48.87,20.8,-18.5,-43.9,None
16:22:31.034,BOOST_DIS,0,48.84,20.8,-18.5,-43.8,None
16:22:31.134,BOOST_DIS,0,48.84,20.79,-18.5,-43.8,None
16:22:31.235,BOOST_DIS,0,48.87,20.77,-18.3,-43.8,None
16:22:31.335,BOOST_DIS,0,48.84,20.75,-18.5,-43.9,None
16:22:31.435,BOOST_DIS,0,48.84,20.73,-18.3,-43.9,None
16:22:31.535,BOOST_DIS,0,48.84,20.72,-18.5,-43.8,None
16:22:31.636,BOOST_DIS,0,48.84,20.7,-18.3,-43.8,None
16:22:31.737,BOOST_DIS,0,48.84,20.66,-18.3,-43.8,None
16:22:31.838,BOOST_DIS,0,48.82,20.63,-18.3,-43.9,None
16:22:31.938,BOOST_DIS,0,48.84,20.64,-18.3,-44.0,None
16:22:32.038,BOOST_DIS,0,48.82,20.66,-18.3,-43.8,None
16:22:32.139,BOOST_DIS,0,48.82,20.66,-18.3,-43.8,None
16:22:32.239,BOOST_DIS,0,48.82,20.66,-18.3,-43.8,None
16:22:32.339,BOOST_DIS,0,48.84,20.66,-18.3,-43.9,None
16:22:32.440,BOOST_DIS,0,48.82,20.66,-18.3,-43.9,None
16:22:32.541,BOOST_DIS,0,48.82,20.66,-18.5,-43.8,None
16:22:32.641,BOOST_DIS,0,48.84,20.66,-18.3,-43.9,None
16:22:32.741,BOOST_DIS,0,48.82,20.66,-18.3,-43.8,None
16:22:32.842,BOOST_DIS,0,48.84,20.66,-18.3,-43.8,None
16:22:32.942,BOOST_DIS,0,48.82,20.66,-18.3,-43.9,None
16:22:33.043,BOOST_DIS,0,48.79,20.66,-18.3,-43.9,None
16:22:33.143,BOOST_DIS,0,48.84,20.66,-18.3,-43.9,None
16:22:33.245,BOOST_DIS,0,48.82,20.66,-18.3,-43.9,None
16:22:33.346,BOOST_DIS,0,48.82,20.66,-18.3,-43.8,None
16:22:33.446,BOOST_DIS,0,48.82,20.66,-18.3,-43.8,None
16:22:33.547,BOOST_DIS,0,48.82,20.66,-18.3,-43.9,None
16:22:33.648,BOOST_DIS,0,48.82,20.66,-18.2,-43.9,None
16:22:33.748,BOOST_DIS,0,48.84,20.66,-18.3,-43.9,None
16:22:33.848,BOOST_DIS,0,48.84,20.66,-18.3,-43.8,None
16:22:33.949,BOOST_DIS,0,48.82,20.66,-18.3,-43.8,None
16:22:34.050,BOOST_DIS,0,48.82,20.66,-18.5,-43.8,None
16:22:34.150,BOOST_DIS,0,48.84,20.66,-18.3,-43.9,None
16:22:34.251,BOOST_DIS,0,48.84,20.66,-18.3,-43.9,None
16:22:34.351,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:34.452,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:34.552,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:34.653,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:34.753,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:34.854,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:34.955,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:35.055,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:35.156,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:35.256,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:35.358,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:35.458,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:35.558,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:35.659,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:35.760,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:35.860,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:35.960,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:36.061,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:36.161,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:36.261,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:36.362,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:36.463,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:36.564,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:36.665,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:36.766,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:36.867,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:36.967,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:37.067,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:37.168,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:37.269,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:37.369,BOOST_DIS,0,46.31,10.79,0.0,0.0,None
16:22:37.470,BOOST_DIS,0,46.31,28.74,0.0,0.0,None
16:22:37.571,BOOST_DIS,0,49.05,20.72,-18.2,-43.9,None
16:22:37.671,BOOST_DIS,0,48.84,20.7,-18.3,-43.9,None
16:22:37.772,BOOST_DIS,0,48.82,20.72,-18.3,-43.9,None
16:22:37.872,BOOST_DIS,0,48.82,20.72,-18.3,-43.9,None
16:22:37.972,BOOST_DIS,0,48.82,20.7,-18.3,-43.9,None
16:22:38.073,BOOST_DIS,0,48.82,20.7,-18.3,-43.9,None
16:22:38.173,BOOST_DIS,0,48.82,20.7,-18.5,-43.8,None
16:22:38.273,BOOST_DIS,0,48.82,20.69,-18.3,-43.9,None
16:22:38.374,BOOST_DIS,0,48.82,20.67,-18.3,-43.8,None
16:22:38.474,BOOST_DIS,0,48.79,20.67,-18.3,-43.9,None
16:22:38.575,BOOST_DIS,0,48.84,20.66,-18.3,-43.9,None
16:22:38.676,BOOST_DIS,0,48.82,20.63,-18.2,-43.9,None
16:22:38.776,BOOST_DIS,0,48.82,20.62,-18.3,-43.8,None
16:22:38.877,BOOST_DIS,0,48.82,20.64,-18.2,-43.8,None
16:22:38.978,BOOST_DIS,0,48.84,20.67,-18.3,-43.9,None
16:22:39.078,BOOST_DIS,0,48.82,20.66,-18.2,-43.9,None
16:22:39.179,BOOST_DIS,0,48.84,20.66,-18.3,-43.9,None
16:22:39.279,BOOST_DIS,0,48.82,20.66,-18.3,-43.9,None
16:22:39.380,BOOST_DIS,0,48.82,20.66,-18.3,-43.8,None
16:22:39.481,BOOST_DIS,0,48.84,20.66,-18.3,-43.9,None
16:22:39.582,BOOST_DIS,0,48.82,20.66,-18.3,-43.9,None
16:22:39.682,BOOST_DIS,0,48.84,20.66,-18.3,-43.9,None
16:22:39.783,BOOST_DIS,0,48.82,20.66,-18.3,-43.9,None
16:22:39.883,BOOST_DIS,0,48.84,20.66,-18.3,-43.8,None
16:22:39.983,BOOST_DIS,0,48.84,20.66,-18.3,-43.9,None
16:22:40.084,BOOST_DIS,0,48.82,20.66,-18.3,-43.9,None
16:22:40.184,BOOST_DIS,0,48.82,20.66,-18.3,-43.9,None
16:22:40.285,BOOST_DIS,0,48.82,20.67,-18.3,-43.9,None
16:22:40.385,BOOST_DIS,0,48.84,20.67,-18.5,-43.8,None
16:22:40.486,BOOST_DIS,0,48.84,20.67,-18.3,-43.8,None
16:22:40.586,BOOST_DIS,0,48.82,20.69,-18.3,-43.8,None
16:22:40.687,BOOST_DIS,0,48.84,20.67,-18.2,-43.9,None
16:22:40.788,BOOST_DIS,0,48.84,20.67,-18.3,-43.8,None
16:22:40.888,BOOST_DIS,0,48.84,20.69,-18.3,-43.9,None
16:22:40.989,BOOST_DIS,0,48.84,20.69,-18.3,-43.8,None
16:22:41.090,BOOST_DIS,0,48.84,20.69,-18.3,-43.9,None
16:22:41.190,BOOST_DIS,0,48.84,20.7,-18.3,-43.8,None
16:22:41.291,BOOST_DIS,0,48.84,20.7,-18.5,-43.9,None
16:22:41.392,BOOST_DIS,0,48.84,20.7,-18.3,-44.0,None
16:22:41.492,BOOST_DIS,0,48.87,20.7,-18.3,-43.9,None
16:22:41.593,BOOST_DIS,0,48.84,20.7,-18.3,-43.8,None
16:22:41.693,BOOST_DIS,0,48.84,20.7,-18.5,-43.8,None
16:22:41.793,BOOST_DIS,0,48.87,20.72,-18.3,-43.8,None
16:22:41.893,BOOST_DIS,0,48.84,20.72,-18.3,-43.9,None
16:22:41.994,BOOST_DIS,0,48.84,20.72,-18.3,-43.9,None
