Timestamp,Pack_V,Pack_A,SOC_%,Temp_Max_C,Temp_Min_C,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Cell_13,Cell_14,Cell_15,Cell_16,Cell_17,Cell_18,Cell_19,Cell_20,Cell_21,Cell_22,Cell_23,Cell_24,Chg_ON,Dsg_ON,Bal_ON
15:27:13.293,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:13.345,28.8,0.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:13.455,28.8,0.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:13.564,28.8,0.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:13.673,28.8,0.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:13.786,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2408,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:13.893,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2408,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:14.003,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2408,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:14.104,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2408,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:14.206,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2408,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:14.307,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2408,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:14.457,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2408,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:14.558,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2408,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:14.708,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2408,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:14.809,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2408,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:14.910,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2408,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:15.010,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2408,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:15.112,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2408,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:15.224,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2408,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:15.333,28.8,0.0,68,31,31,2408,2408,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:15.442,28.8,0.0,68,31,31,2408,2408,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:15.551,28.8,0.0,68,31,31,2408,2408,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:15.663,28.8,0.0,68,31,31,2408,2408,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:15.772,28.8,0.0,68,31,31,2408,2408,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:15.881,28.8,0.0,68,31,31,2408,2408,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:15.987,28.8,0.0,68,31,31,2408,2408,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:16.088,28.8,0.0,68,31,31,2408,2408,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:16.190,28.8,0.0,68,31,31,2408,2408,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:16.291,28.8,0.0,68,31,31,2408,2408,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:16.390,28.8,0.0,68,31,31,2408,2408,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:16.490,28.8,0.0,68,31,31,2408,2408,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:16.592,28.8,0.0,68,31,31,2408,2408,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:16.693,28.8,0.0,68,31,31,2408,2408,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:16.793,28.8,0.0,68,31,31,2408,2408,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:16.943,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:16.994,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:17.103,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:17.213,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:17.322,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:17.435,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
15:27:17.546,28.8,0.0,68,31,31,2408,2409,2409,2408,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
