Timestamp,Calex_Seq,Calex_Mode,HS_V,LS_V,HS_A,LS_A,Calex_Faults
19:03:50.807,BOOST,0,0,0,0,0,None
19:03:50.908,BOOST,0,0,0,0,0,None
19:03:51.009,BOOST,0,0,0,0,0,None
19:03:51.110,BOOST,0,0,0,0,0,None
19:03:51.211,BOOST,0,0,0,0,0,None
19:03:51.312,BOOST,0,0,0,0,0,None
19:03:51.413,BOOST,0,0,0,0,0,None
19:03:51.514,BOOST,0,0,0,0,0,None
19:03:51.615,BOOST,0,0,0,0,0,None
19:03:51.716,BOOST,0,0,0,0,0,None
19:03:51.817,BOOST,0,0,0,0,0,None
19:03:51.918,BOOST,0,0,0,0,0,None
19:03:52.019,BOOST,0,0,0,0,0,None
19:03:52.120,BOOST,0,0,0,0,0,None
19:03:52.221,BOOST,0,0,0,0,0,None
19:03:52.322,BOOST,0,0,0,0,0,None
19:03:52.423,BOOST,0,0,0,0,0,None
19:03:52.525,BOOST,0,0,0,0,0,None
19:03:52.626,BOOST,0,0,0,0,0,None
19:03:52.727,BOOST,0,0,0,0,0,None
19:03:52.828,BOOST,0,0,0,0,0,None
19:03:52.929,BOOST,0,0,0,0,0,None
19:03:53.030,BOOST,0,0,0,0,0,None
19:03:53.131,BOOST,0,0,0,0,0,None
19:03:53.232,BOOST,0,0,0,0,0,None
19:03:53.333,BOOST,0,0,0,0,0,None
19:03:53.434,BOOST,0,0,0,0,0,None
19:03:53.535,BOOST,0,0,0,0,0,None
19:03:53.636,BOOST,0,0,0,0,0,None
19:03:53.737,BOOST,0,0,0,0,0,None
19:03:53.838,BOOST,0,0,0,0,0,None
19:03:53.939,BOOST,0,0,0,0,0,None
19:03:54.041,BOOST,0,0,0,0,0,None
19:03:54.142,BOOST,0,0,0,0,0,None
19:03:54.243,BOOST,0,0,0,0,0,None
19:03:54.344,BOOST,0,0,0,0,0,None
19:03:54.445,BOOST,0,0,0,0,0,None
19:03:54.546,BOOST,0,0,0,0,0,None
19:03:54.647,BOOST,0,0,0,0,0,None
19:03:54.748,BOOST,0,0,0,0,0,None
19:03:54.849,BOOST,0,0,0,0,0,None
19:03:54.950,BOOST,0,0,0,0,0,None
19:03:55.051,BOOST,0,0,0,0,0,None
19:03:55.152,BOOST,0,0,0,0,0,None
19:03:55.253,BOOST,0,0,0,0,0,None
19:03:55.354,BOOST,0,0,0,0,0,None
19:03:55.455,BOOST,0,0,0,0,0,None
19:03:55.557,BOOST,0,0,0,0,0,None
19:03:55.658,BOOST,0,0,0,0,0,None
19:03:55.759,BUCK,0,0,0,0,0,None
19:03:55.860,BUCK,0,0,0,0,0,None
19:03:55.961,BUCK,0,0,0,0,0,None
19:03:56.062,BUCK,0,0,0,0,0,None
19:03:56.163,BUCK,0,0,0,0,0,None
19:03:56.264,BUCK,0,0,0,0,0,None
19:03:56.365,BUCK,0,0,0,0,0,None
19:03:56.466,BUCK,0,0,0,0,0,None
19:03:56.567,BUCK,0,0,0,0,0,None
19:03:56.669,BUCK,0,0,0,0,0,None
19:03:56.770,BUCK,0,0,0,0,0,None
19:03:56.871,BUCK,0,0,0,0,0,None
19:03:56.972,BUCK,0,0,0,0,0,None
19:03:57.073,BUCK,0,0,0,0,0,None
19:03:57.174,BUCK,0,0,0,0,0,None
19:03:57.275,BUCK,0,0,0,0,0,None
19:03:57.376,BUCK,0,0,0,0,0,None
19:03:57.477,BUCK,0,0,0,0,0,None
19:03:57.578,BUCK,0,0,0,0,0,None
19:03:57.679,BUCK,0,0,0,0,0,None
19:03:57.781,BUCK,0,0,0,0,0,None
19:03:57.882,BUCK,0,0,0,0,0,None
19:03:57.983,BUCK,0,0,0,0,0,None
19:03:58.084,BUCK,0,0,0,0,0,None
19:03:58.185,BUCK,0,0,0,0,0,None
19:03:58.286,BUCK,0,0,0,0,0,None
19:03:58.387,BUCK,0,0,0,0,0,None
19:03:58.488,BUCK,0,0,0,0,0,None
19:03:58.589,BUCK,0,0,0,0,0,None
19:03:58.690,BUCK,0,0,0,0,0,None
19:03:58.791,BUCK,0,0,0,0,0,None
19:03:58.892,BUCK,0,0,0,0,0,None
19:03:58.993,BUCK,0,0,0,0,0,None
19:03:59.094,BUCK,0,0,0,0,0,None
19:03:59.195,BUCK,0,0,0,0,0,None
19:03:59.296,BUCK,0,0,0,0,0,None
19:03:59.397,BUCK,0,0,0,0,0,None
19:03:59.498,BUCK,0,0,0,0,0,None
19:03:59.599,BUCK,0,0,0,0,0,None
19:03:59.700,BUCK,0,0,0,0,0,None
19:03:59.801,BUCK,0,0,0,0,0,None
19:03:59.902,BUCK,0,0,0,0,0,None
19:04:00.003,BUCK,0,0,0,0,0,None
19:04:00.104,BUCK,0,0,0,0,0,None
19:04:00.206,BUCK,0,0,0,0,0,None
19:04:00.307,BUCK,0,0,0,0,0,None
19:04:00.408,BUCK,0,0,0,0,0,None
19:04:00.509,BUCK,0,0,0,0,0,None
19:04:00.610,BUCK,0,0,0,0,0,None
19:04:00.711,BUCK,0,0,0,0,0,None
19:04:00.812,BOOST,0,0,0,0,0,None
19:04:00.913,BOOST,0,0,0,0,0,None
19:04:01.014,BOOST,0,0,0,0,0,None
19:04:01.115,BOOST,0,0,0,0,0,None
19:04:01.216,BOOST,0,0,0,0,0,None
19:04:01.317,BOOST,0,0,0,0,0,None
19:04:01.418,BOOST,0,0,0,0,0,None
19:04:01.519,BOOST,0,0,0,0,0,None
19:04:01.620,BOOST,0,0,0,0,0,None
19:04:01.721,BOOST,0,0,0,0,0,None
19:04:01.822,BOOST,0,0,0,0,0,None
19:04:01.923,BOOST,0,0,0,0,0,None
19:04:02.024,BOOST,0,0,0,0,0,None
19:04:02.125,BOOST,0,0,0,0,0,None
19:04:02.226,BOOST,0,0,0,0,0,None
19:04:02.328,BOOST,0,0,0,0,0,None
19:04:02.429,BOOST,0,0,0,0,0,None
19:04:02.530,BOOST,0,0,0,0,0,None
19:04:02.631,BOOST,0,0,0,0,0,None
19:04:02.732,BOOST,0,0,0,0,0,None
19:04:02.833,BOOST,0,0,0,0,0,None
19:04:02.934,BOOST,0,0,0,0,0,None
19:04:03.035,BOOST,0,0,0,0,0,None
19:04:03.136,BOOST,0,0,0,0,0,None
19:04:03.237,BOOST,0,0,0,0,0,None
19:04:03.338,BOOST,0,0,0,0,0,None
19:04:03.439,BOOST,0,0,0,0,0,None
19:04:03.540,BOOST,0,0,0,0,0,None
19:04:03.641,BOOST,0,0,0,0,0,None
19:04:03.742,BOOST,0,0,0,0,0,None
19:04:03.843,BOOST,0,0,0,0,0,None
19:04:03.944,BOOST,0,0,0,0,0,None
19:04:04.046,BOOST,0,0,0,0,0,None
19:04:04.147,BOOST,0,0,0,0,0,None
19:04:04.248,BOOST,0,0,0,0,0,None
19:04:04.349,BOOST,0,0,0,0,0,None
19:04:04.450,BOOST,0,0,0,0,0,None
19:04:04.551,BOOST,0,0,0,0,0,None
19:04:04.652,BOOST,0,0,0,0,0,None
