Timestamp,Calex_Seq,Calex_Mode,HS_V,LS_V,HS_A,LS_A,Calex_Faults
12:09:25.704,BOOST,0,0,0,0,0,None
12:09:25.805,BOOST,0,0,0,0,0,None
12:09:25.906,BOOST,0,0,0,0,0,None
12:09:26.007,BOOST,0,0,0,0,0,None
12:09:26.108,BOOST,0,0,0,0,0,None
12:09:26.209,BOOST,0,0,0,0,0,None
12:09:26.310,BOOST,0,0,0,0,0,None
12:09:26.411,BOOST,0,0,0,0,0,None
12:09:26.512,BOOST,0,0,0,0,0,None
12:09:26.613,BOOST,0,0,0,0,0,None
12:09:26.714,BOOST,0,0,0,0,0,None
12:09:26.815,BOOST,0,0,0,0,0,None
12:09:26.916,BOOST,0,0,0,0,0,None
12:09:27.017,BOOST,0,0,0,0,0,None
12:09:27.118,BOOST,0,0,0,0,0,None
12:09:27.219,BOOST,0,0,0,0,0,None
12:09:27.320,BOOST,0,0,0,0,0,None
12:09:27.421,BOOST,0,0,0,0,0,None
12:09:27.522,BOOST,0,0,0,0,0,None
12:09:27.624,BOOST,0,0,0,0,0,None
12:09:27.725,BOOST,0,0,0,0,0,None
12:09:27.826,BOOST,0,0,0,0,0,None
12:09:27.927,BOOST,0,0,0,0,0,None
12:09:28.028,BOOST,0,0,0,0,0,None
12:09:28.129,BOOST,0,0,0,0,0,None
12:09:28.230,BOOST,0,0,0,0,0,None
12:09:28.331,BOOST,0,0,0,0,0,None
12:09:28.432,BOOST,0,0,0,0,0,None
12:09:28.533,BOOST,0,0,0,0,0,None
12:09:28.634,BOOST,0,0,0,0,0,None
12:09:28.735,BOOST,0,0,0,0,0,None
12:09:28.836,BOOST,0,0,0,0,0,None
12:09:28.937,BOOST,0,0,0,0,0,None
12:09:29.038,BOOST,0,0,0,0,0,None
12:09:29.139,BOOST,0,0,0,0,0,None
12:09:29.240,BOOST,0,0,0,0,0,None
12:09:29.341,BOOST,0,0,0,0,0,None
12:09:29.442,BOOST,0,0,0,0,0,None
12:09:29.543,BOOST,0,0,0,0,0,None
12:09:29.644,BOOST,0,0,0,0,0,None
12:09:29.745,BOOST,0,0,0,0,0,None
12:09:29.847,BOOST,0,0,0,0,0,None
12:09:29.948,BOOST,0,0,0,0,0,None
12:09:30.049,BOOST,0,0,0,0,0,None
12:09:30.150,BOOST,0,0,0,0,0,None
12:09:30.251,BOOST,0,0,0,0,0,None
12:09:30.352,BOOST,0,0,0,0,0,None
12:09:30.453,BOOST,0,0,0,0,0,None
12:09:30.554,BOOST,0,0,0,0,0,None
12:09:30.655,BUCK,0,0,0,0,0,None
12:09:30.757,BUCK,0,0,0,0,0,None
12:09:30.858,BUCK,0,0,0,0,0,None
12:09:30.959,BUCK,0,0,0,0,0,None
12:09:31.060,BUCK,0,0,0,0,0,None
12:09:31.161,BUCK,0,0,0,0,0,None
12:09:31.262,BUCK,0,0,0,0,0,None
12:09:31.363,BUCK,0,0,0,0,0,None
12:09:31.464,BUCK,0,0,0,0,0,None
12:09:31.565,BUCK,0,0,0,0,0,None
12:09:31.666,BUCK,0,0,0,0,0,None
12:09:31.767,BUCK,0,0,0,0,0,None
12:09:31.868,BUCK,0,0,0,0,0,None
12:09:31.969,BUCK,0,0,0,0,0,None
12:09:32.070,BUCK,0,0,0,0,0,None
12:09:32.171,BUCK,0,0,0,0,0,None
12:09:32.272,BUCK,0,0,0,0,0,None
12:09:32.373,BUCK,0,0,0,0,0,None
12:09:32.474,BUCK,0,0,0,0,0,None
12:09:32.575,BUCK,0,0,0,0,0,None
12:09:32.676,BUCK,0,0,0,0,0,None
12:09:32.777,BUCK,0,0,0,0,0,None
12:09:32.878,BUCK,0,0,0,0,0,None
12:09:32.979,BUCK,0,0,0,0,0,None
12:09:33.080,BUCK,0,0,0,0,0,None
12:09:33.181,BUCK,0,0,0,0,0,None
12:09:33.282,BUCK,0,0,0,0,0,None
12:09:33.383,BUCK,0,0,0,0,0,None
12:09:33.484,BUCK,0,0,0,0,0,None
12:09:33.585,BUCK,0,0,0,0,0,None
12:09:33.686,BUCK,0,0,0,0,0,None
12:09:33.787,BUCK,0,0,0,0,0,None
12:09:33.888,BUCK,0,0,0,0,0,None
12:09:33.989,BUCK,0,0,0,0,0,None
12:09:34.090,BUCK,0,0,0,0,0,None
12:09:34.191,BUCK,0,0,0,0,0,None
