Timestamp,Calex_Seq,Calex_Mode,HS_V,LS_V,HS_A,LS_A,Calex_Faults
12:08:29.313,BOOST,0,0,0,0,0,None
12:08:29.414,BOOST,0,0,0,0,0,None
12:08:29.515,BOOST,0,0,0,0,0,None
12:08:29.616,BOOST,0,0,0,0,0,None
12:08:29.717,BOOST,0,0,0,0,0,None
12:08:29.818,BOOST,0,0,0,0,0,None
12:08:29.919,BOOST,0,0,0,0,0,None
12:08:30.020,BOOST,0,0,0,0,0,None
12:08:30.121,BOOST,0,0,0,0,0,None
12:08:30.222,BOOST,0,0,0,0,0,None
12:08:30.323,BOOST,0,0,0,0,0,None
12:08:30.424,BOOST,0,0,0,0,0,None
12:08:30.525,BOOST,0,0,0,0,0,None
12:08:30.626,BOOST,0,0,0,0,0,None
12:08:30.727,BOOST,0,0,0,0,0,None
12:08:30.828,BOOST,0,0,0,0,0,None
12:08:30.929,BOOST,0,0,0,0,0,None
12:08:31.030,BOOST,0,0,0,0,0,None
12:08:31.131,BOOST,0,0,0,0,0,None
12:08:31.232,BOOST,0,0,0,0,0,None
12:08:31.333,BOOST,0,0,0,0,0,None
12:08:31.434,BOOST,0,0,0,0,0,None
12:08:31.535,BOOST,0,0,0,0,0,None
12:08:31.636,BOOST,0,0,0,0,0,None
12:08:31.737,BOOST,0,0,0,0,0,None
12:08:31.838,BOOST,0,0,0,0,0,None
12:08:31.939,BOOST,0,0,0,0,0,None
12:08:32.040,BOOST,0,0,0,0,0,None
12:08:32.141,BOOST,0,0,0,0,0,None
12:08:32.242,BOOST,0,0,0,0,0,None
12:08:32.343,BOOST,0,0,0,0,0,None
12:08:32.444,BOOST,0,0,0,0,0,None
12:08:32.545,BOOST,0,0,0,0,0,None
12:08:32.646,BOOST,0,0,0,0,0,None
12:08:32.748,BOOST,0,0,0,0,0,None
12:08:32.849,BOOST,0,0,0,0,0,None
12:08:32.950,BOOST,0,0,0,0,0,None
12:08:33.051,BOOST,0,0,0,0,0,None
12:08:33.152,BOOST,0,0,0,0,0,None
12:08:33.253,BOOST,0,0,0,0,0,None
12:08:33.354,BOOST,0,0,0,0,0,None
12:08:33.455,BOOST,0,0,0,0,0,None
12:08:33.556,BOOST,0,0,0,0,0,None
12:08:33.657,BOOST,0,0,0,0,0,None
12:08:33.758,BOOST,0,0,0,0,0,None
12:08:33.859,BOOST,0,0,0,0,0,None
12:08:33.960,BOOST,0,0,0,0,0,None
12:08:34.061,BOOST,0,0,0,0,0,None
12:08:34.162,BOOST,0,0,0,0,0,None
12:08:34.263,BUCK,0,0,0,0,0,None
12:08:34.364,BUCK,0,0,0,0,0,None
12:08:34.466,BUCK,0,0,0,0,0,None
12:08:34.567,BUCK,0,0,0,0,0,None
12:08:34.668,BUCK,0,0,0,0,0,None
12:08:34.769,BUCK,0,0,0,0,0,None
12:08:34.870,BUCK,0,0,0,0,0,None
12:08:34.971,BUCK,0,0,0,0,0,None
12:08:35.072,BUCK,0,0,0,0,0,None
12:08:35.173,BUCK,0,0,0,0,0,None
12:08:35.274,BUCK,0,0,0,0,0,None
12:08:35.375,BUCK,0,0,0,0,0,None
12:08:35.476,BUCK,0,0,0,0,0,None
12:08:35.577,BUCK,0,0,0,0,0,None
12:08:35.678,BUCK,0,0,0,0,0,None
12:08:35.779,BUCK,0,0,0,0,0,None
12:08:35.880,BUCK,0,0,0,0,0,None
12:08:35.981,BUCK,0,0,0,0,0,None
12:08:36.082,BUCK,0,0,0,0,0,None
12:08:36.183,BUCK,0,0,0,0,0,None
12:08:36.284,BUCK,0,0,0,0,0,None
12:08:36.385,BUCK,0,0,0,0,0,None
12:08:36.486,BUCK,0,0,0,0,0,None
12:08:36.587,BUCK,0,0,0,0,0,None
12:08:36.688,BUCK,0,0,0,0,0,None
12:08:36.789,BUCK,0,0,0,0,0,None
12:08:36.890,BUCK,0,0,0,0,0,None
12:08:36.991,BUCK,0,0,0,0,0,None
12:08:37.092,BUCK,0,0,0,0,0,None
12:08:37.193,BUCK,0,0,0,0,0,None
12:08:37.294,BUCK,0,0,0,0,0,None
12:08:37.395,BUCK,0,0,0,0,0,None
12:08:37.496,BUCK,0,0,0,0,0,None
12:08:37.597,BUCK,0,0,0,0,0,None
12:08:37.698,BUCK,0,0,0,0,0,None
12:08:37.799,BUCK,0,0,0,0,0,None
12:08:37.900,BUCK,0,0,0,0,0,None
12:08:38.001,BUCK,0,0,0,0,0,None
