Timestamp,Pack_V,Pack_A,SOC_%,Temp_Max_C,Temp_Min_C,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Cell_13,Cell_14,Cell_15,Cell_16,Cell_17,Cell_18,Cell_19,Cell_20,Cell_21,Cell_22,Cell_23,Cell_24,Chg_ON,Dsg_ON,Bal_ON
18:04:26.738,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
18:04:26.958,28.8,0.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
18:04:27.178,28.8,0.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
18:04:27.378,28.8,0.0,67,0,0,2404,2405,2406,2405,2405,2405,2405,2405,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
18:04:27.598,28.8,0.0,67,0,0,2404,2405,2406,2405,2405,2405,2405,2405,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
18:04:27.798,28.8,0.0,67,31,31,2404,2405,2406,2405,2405,2405,2405,2405,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
18:04:27.998,28.8,0.0,67,31,31,2404,2405,2406,2405,2405,2405,2405,2405,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
18:04:28.230,28.8,0.0,67,31,31,2404,2405,2406,2405,2405,2405,2405,2405,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
18:04:28.438,28.8,0.0,67,31,31,2404,2405,2406,2405,2405,2405,2405,2405,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
18:04:28.658,28.8,0.0,67,31,31,2404,2405,2406,2405,2405,2405,2405,2405,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
18:04:28.858,28.8,0.0,67,31,31,2404,2405,2406,2405,2405,2405,2405,2405,2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
18:04:29.078,28.8,0.0,67,31,31,2404,2405,2406,2405,2405,2405,2405,2405,2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
18:04:29.278,28.8,0.0,67,31,31,2404,2405,2406,2405,2405,2405,2405,2405,2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
