Timestamp,Calex_Seq,Calex_Mode,HS_V,LS_V,HS_A,LS_A,Calex_Faults
18:59:37.440,BOOST,0,0,0,0,0,None
18:59:37.541,BOOST,0,0,0,0,0,None
18:59:37.642,BOOST,0,0,0,0,0,None
18:59:37.743,BOOST,0,0,0,0,0,None
18:59:37.844,BOOST,0,0,0,0,0,None
18:59:37.945,BOOST,0,0,0,0,0,None
18:59:38.047,BOOST,0,0,0,0,0,None
18:59:38.148,BOOST,0,0,0,0,0,None
18:59:38.249,BOOST,0,0,0,0,0,None
18:59:38.350,BOOST,0,0,0,0,0,None
18:59:38.451,BOOST,0,0,0,0,0,None
18:59:38.552,BOOST,0,0,0,0,0,None
18:59:38.653,BOOST,0,0,0,0,0,None
18:59:38.754,BOOST,0,0,0,0,0,None
18:59:38.856,BOOST,0,0,0,0,0,None
18:59:38.957,BOOST,0,0,0,0,0,None
18:59:39.058,BOOST,0,0,0,0,0,None
18:59:39.159,BOOST,0,0,0,0,0,None
18:59:39.260,BOOST,0,0,0,0,0,None
18:59:39.361,BOOST,0,0,0,0,0,None
18:59:39.462,BOOST,0,0,0,0,0,None
18:59:39.563,BOOST,0,0,0,0,0,None
18:59:39.664,BOOST,0,0,0,0,0,None
18:59:39.765,BOOST,0,0,0,0,0,None
18:59:39.866,BOOST,0,0,0,0,0,None
18:59:39.967,BOOST,0,0,0,0,0,None
18:59:40.068,BOOST,0,0,0,0,0,None
18:59:40.169,BOOST,0,0,0,0,0,None
18:59:40.270,BOOST,0,0,0,0,0,None
18:59:40.372,BOOST,0,0,0,0,0,None
18:59:40.473,BOOST,0,0,0,0,0,None
18:59:40.574,BOOST,0,0,0,0,0,None
18:59:40.675,BOOST,0,0,0,0,0,None
18:59:40.776,BOOST,0,0,0,0,0,None
18:59:40.877,BOOST,0,0,0,0,0,None
18:59:40.978,BOOST,0,0,0,0,0,None
18:59:41.079,BOOST,0,0,0,0,0,None
18:59:41.180,BOOST,0,0,0,0,0,None
18:59:41.281,BOOST,0,0,0,0,0,None
18:59:41.382,BOOST,0,0,0,0,0,None
18:59:41.483,BOOST,0,0,0,0,0,None
18:59:41.584,BOOST,0,0,0,0,0,None
18:59:41.685,BOOST,0,0,0,0,0,None
18:59:41.786,BOOST,0,0,0,0,0,None
18:59:41.887,BOOST,0,0,0,0,0,None
18:59:41.988,BOOST,0,0,0,0,0,None
18:59:42.089,BOOST,0,0,0,0,0,None
18:59:42.190,BOOST,0,0,0,0,0,None
18:59:42.292,BOOST,0,0,0,0,0,None
18:59:42.393,BUCK,0,0,0,0,0,None
18:59:42.494,BUCK,0,0,0,0,0,None
18:59:42.595,BUCK,0,0,0,0,0,None
18:59:42.696,BUCK,0,0,0,0,0,None
18:59:42.797,BUCK,0,0,0,0,0,None
18:59:42.898,BUCK,0,0,0,0,0,None
18:59:42.999,BUCK,0,0,0,0,0,None
18:59:43.100,BUCK,0,0,0,0,0,None
18:59:43.201,BUCK,0,0,0,0,0,None
18:59:43.303,BUCK,0,0,0,0,0,None
18:59:43.404,BUCK,0,0,0,0,0,None
18:59:43.505,BUCK,0,0,0,0,0,None
18:59:43.606,BUCK,0,0,0,0,0,None
18:59:43.707,BUCK,0,0,0,0,0,None
18:59:43.808,BUCK,0,0,0,0,0,None
18:59:43.909,BUCK,0,0,0,0,0,None
18:59:44.010,BUCK,0,0,0,0,0,None
18:59:44.111,BUCK,0,0,0,0,0,None
18:59:44.212,BUCK,0,0,0,0,0,None
18:59:44.313,BUCK,0,0,0,0,0,None
18:59:44.414,BUCK,0,0,0,0,0,None
18:59:44.515,BUCK,0,0,0,0,0,None
18:59:44.617,BUCK,0,0,0,0,0,None
18:59:44.718,BUCK,0,0,0,0,0,None
18:59:44.819,BUCK,0,0,0,0,0,None
18:59:44.920,BUCK,0,0,0,0,0,None
18:59:45.021,BUCK,0,0,0,0,0,None
18:59:45.122,BUCK,0,0,0,0,0,None
18:59:45.223,BUCK,0,0,0,0,0,None
18:59:45.324,BUCK,0,0,0,0,0,None
18:59:45.425,BUCK,0,0,0,0,0,None
18:59:45.526,BUCK,0,0,0,0,0,None
18:59:45.627,BUCK,0,0,0,0,0,None
18:59:45.728,BUCK,0,0,0,0,0,None
18:59:45.829,BUCK,0,0,0,0,0,None
18:59:45.930,BUCK,0,0,0,0,0,None
18:59:46.031,BUCK,0,0,0,0,0,None
18:59:46.132,BUCK,0,0,0,0,0,None
18:59:46.233,BUCK,0,0,0,0,0,None
18:59:46.334,BUCK,0,0,0,0,0,None
18:59:46.436,BUCK,0,0,0,0,0,None
18:59:46.537,BUCK,0,0,0,0,0,None
18:59:46.638,BUCK,0,0,0,0,0,None
18:59:46.739,BUCK,0,0,0,0,0,None
18:59:46.840,BUCK,0,0,0,0,0,None
18:59:46.941,BUCK,0,0,0,0,0,None
18:59:47.042,BUCK,0,0,0,0,0,None
18:59:47.143,BUCK,0,0,0,0,0,None
18:59:47.244,BUCK,0,0,0,0,0,None
18:59:47.345,BUCK,0,0,0,0,0,None
18:59:47.446,BOOST,0,0,0,0,0,None
18:59:47.547,BOOST,0,0,0,0,0,None
18:59:47.648,BOOST,0,0,0,0,0,None
18:59:47.749,BOOST,0,0,0,0,0,None
18:59:47.850,BOOST,0,0,0,0,0,None
18:59:47.951,BOOST,0,0,0,0,0,None
18:59:48.052,BOOST,0,0,0,0,0,None
18:59:48.153,BOOST,0,0,0,0,0,None
18:59:48.254,BOOST,0,0,0,0,0,None
18:59:48.355,BOOST,0,0,0,0,0,None
18:59:48.456,BOOST,0,0,0,0,0,None
18:59:48.557,BOOST,0,0,0,0,0,None
18:59:48.658,BOOST,0,0,0,0,0,None
18:59:48.759,BOOST,0,0,0,0,0,None
18:59:48.860,BOOST,0,0,0,0,0,None
18:59:48.961,BOOST,0,0,0,0,0,None
18:59:49.062,BOOST,0,0,0,0,0,None
18:59:49.163,BOOST,0,0,0,0,0,None
18:59:49.265,BOOST,0,0,0,0,0,None
18:59:49.366,BOOST,0,0,0,0,0,None
18:59:49.467,BOOST,0,0,0,0,0,None
18:59:49.568,BOOST,0,0,0,0,0,None
18:59:49.669,BOOST,0,0,0,0,0,None
18:59:49.770,BOOST,0,0,0,0,0,None
18:59:49.871,BOOST,0,0,0,0,0,None
18:59:49.972,BOOST,0,0,0,0,0,None
18:59:50.073,BOOST,0,0,0,0,0,None
18:59:50.174,BOOST,0,0,0,0,0,None
18:59:50.275,BOOST,0,0,0,0,0,None
18:59:50.376,BOOST,0,0,0,0,0,None
18:59:50.477,BOOST,0,0,0,0,0,None
18:59:50.578,BOOST,0,0,0,0,0,None
18:59:50.679,BOOST,0,0,0,0,0,None
18:59:50.780,BOOST,0,0,0,0,0,None
18:59:50.881,BOOST,0,0,0,0,0,None
18:59:50.982,BOOST,0,0,0,0,0,None
18:59:51.083,BOOST,0,0,0,0,0,None
18:59:51.184,BOOST,0,0,0,0,0,None
18:59:51.285,BOOST,0,0,0,0,0,None
18:59:51.386,BOOST,0,0,0,0,0,None
18:59:51.487,BOOST,0,0,0,0,0,None
18:59:51.588,BOOST,0,0,0,0,0,None
18:59:51.689,BOOST,0,0,0,0,0,None
18:59:51.790,BOOST,0,0,0,0,0,None
18:59:51.891,BOOST,0,0,0,0,0,None
18:59:51.992,BOOST,0,0,0,0,0,None
18:59:52.093,BOOST,0,0,0,0,0,None
18:59:52.194,BOOST,0,0,0,0,0,None
18:59:52.295,BOOST,0,0,0,0,0,None
18:59:52.396,BUCK,0,0,0,0,0,None
18:59:52.497,BUCK,0,0,0,0,0,None
18:59:52.598,BUCK,0,0,0,0,0,None
18:59:52.699,BUCK,0,0,0,0,0,None
18:59:52.801,BUCK,0,0,0,0,0,None
18:59:52.902,BUCK,0,0,0,0,0,None
18:59:53.003,BUCK,0,0,0,0,0,None
18:59:53.104,BUCK,0,0,0,0,0,None
