Timestamp,Calex_Seq,Calex_Mode,HS_V,LS_V,HS_A,LS_A,Calex_Faults
19:04:44.943,BOOST,0,0,0,0,0,None
19:04:45.044,BOOST,0,0,0,0,0,None
19:04:45.145,BOOST,0,0,0,0,0,None
19:04:45.246,BOOST,0,0,0,0,0,None
19:04:45.347,BOOST,0,0,0,0,0,None
19:04:45.448,BOOST,0,0,0,0,0,None
19:04:45.549,BOOST,0,0,0,0,0,None
19:04:45.650,BOOST,0,0,0,0,0,None
19:04:45.751,BOOST,0,0,0,0,0,None
19:04:45.852,BOOST,0,0,0,0,0,None
19:04:45.954,BOOST,0,0,0,0,0,None
19:04:46.055,BOOST,0,0,0,0,0,None
19:04:46.156,BOOST,0,0,0,0,0,None
19:04:46.257,BOOST,0,0,0,0,0,None
19:04:46.358,BOOST,0,0,0,0,0,None
19:04:46.459,BOOST,0,0,0,0,0,None
19:04:46.560,BOOST,0,0,0,0,0,None
19:04:46.661,BOOST,0,0,0,0,0,None
19:04:46.762,BOOST,0,0,0,0,0,None
19:04:46.863,BOOST,0,0,0,0,0,None
19:04:46.964,BOOST,0,0,0,0,0,None
19:04:47.065,BOOST,0,0,0,0,0,None
19:04:47.166,BOOST,0,0,0,0,0,None
19:04:47.267,BOOST,0,0,0,0,0,None
19:04:47.368,BOOST,0,0,0,0,0,None
19:04:47.469,BOOST,0,0,0,0,0,None
19:04:47.570,BOOST,0,0,0,0,0,None
19:04:47.671,BOOST,0,0,0,0,0,None
19:04:47.772,BOOST,0,0,0,0,0,None
19:04:47.873,BOOST,0,0,0,0,0,None
19:04:47.974,BOOST,0,0,0,0,0,None
19:04:48.075,BOOST,0,0,0,0,0,None
19:04:48.176,BOOST,0,0,0,0,0,None
19:04:48.277,BOOST,0,0,0,0,0,None
19:04:48.378,BOOST,0,0,0,0,0,None
19:04:48.479,BOOST,0,0,0,0,0,None
19:04:48.580,BOOST,0,0,0,0,0,None
19:04:48.681,BOOST,0,0,0,0,0,None
19:04:48.782,BOOST,0,0,0,0,0,None
19:04:48.883,BOOST,0,0,0,0,0,None
19:04:48.984,BOOST,0,0,0,0,0,None
19:04:49.085,BOOST,0,0,0,0,0,None
19:04:49.186,BOOST,0,0,0,0,0,None
19:04:49.287,BOOST,0,0,0,0,0,None
19:04:49.388,BOOST,0,0,0,0,0,None
19:04:49.489,BOOST,0,0,0,0,0,None
19:04:49.590,BOOST,0,0,0,0,0,None
19:04:49.691,BOOST,0,0,0,0,0,None
19:04:49.792,BOOST,0,0,0,0,0,None
19:04:49.893,BUCK,0,0,0,0,0,None
19:04:49.994,BUCK,0,0,0,0,0,None
19:04:50.095,BUCK,0,0,0,0,0,None
19:04:50.196,BUCK,0,0,0,0,0,None
19:04:50.297,BUCK,0,0,0,0,0,None
19:04:50.398,BUCK,0,0,0,0,0,None
19:04:50.499,BUCK,0,0,0,0,0,None
19:04:50.600,BUCK,0,0,0,0,0,None
19:04:50.701,BUCK,0,0,0,0,0,None
19:04:50.802,BUCK,0,0,0,0,0,None
19:04:50.904,BUCK,0,0,0,0,0,None
19:04:51.005,BUCK,0,0,0,0,0,None
19:04:51.106,BUCK,0,0,0,0,0,None
19:04:51.207,BUCK,0,0,0,0,0,None
19:04:51.308,BUCK,0,0,0,0,0,None
19:04:51.409,BUCK,0,0,0,0,0,None
19:04:51.510,BUCK,0,0,0,0,0,None
19:04:51.611,BUCK,0,0,0,0,0,None
19:04:51.712,BUCK,0,0,0,0,0,None
19:04:51.813,BUCK,0,0,0,0,0,None
19:04:51.914,BUCK,0,0,0,0,0,None
19:04:52.015,BUCK,0,0,0,0,0,None
19:04:52.116,BUCK,0,0,0,0,0,None
19:04:52.217,BUCK,0,0,0,0,0,None
19:04:52.318,BUCK,0,0,0,0,0,None
19:04:52.419,BUCK,0,0,0,0,0,None
19:04:52.520,BUCK,0,0,0,0,0,None
19:04:52.621,BUCK,0,0,0,0,0,None
19:04:52.722,BUCK,0,0,0,0,0,None
19:04:52.823,BUCK,0,0,0,0,0,None
19:04:52.924,BUCK,0,0,0,0,0,None
19:04:53.025,BUCK,0,0,0,0,0,None
19:04:53.126,BUCK,0,0,0,0,0,None
19:04:53.227,BUCK,0,0,0,0,0,None
19:04:53.328,BUCK,0,0,0,0,0,None
19:04:53.429,BUCK,0,0,0,0,0,None
19:04:53.530,BUCK,0,0,0,0,0,None
19:04:53.631,BUCK,0,0,0,0,0,None
19:04:53.732,BUCK,0,0,0,0,0,None
19:04:53.833,BUCK,0,0,0,0,0,None
19:04:53.934,BUCK,0,0,0,0,0,None
19:04:54.036,BUCK,0,0,0,0,0,None
19:04:54.137,BUCK,0,0,0,0,0,None
19:04:54.238,BUCK,0,0,0,0,0,None
19:04:54.339,BUCK,0,0,0,0,0,None
19:04:54.439,BUCK,0,0,0,0,0,None
19:04:54.540,BUCK,0,0,0,0,0,None
19:04:54.641,BUCK,0,0,0,0,0,None
19:04:54.742,BUCK,0,0,0,0,0,None
19:04:54.843,BUCK,0,0,0,0,0,None
19:04:54.945,BOOST,0,0,0,0,0,None
19:04:55.046,BOOST,0,0,0,0,0,None
19:04:55.147,BOOST,0,0,0,0,0,None
19:04:55.248,BOOST,0,0,0,0,0,None
19:04:55.349,BOOST,0,0,0,0,0,None
19:04:55.450,BOOST,0,0,0,0,0,None
19:04:55.551,BOOST,0,0,0,0,0,None
19:04:55.652,BOOST,0,0,0,0,0,None
19:04:55.753,BOOST,0,0,0,0,0,None
19:04:55.854,BOOST,0,0,0,0,0,None
