Timestamp,Calex_Seq,Calex_Mode,HS_V,LS_V,HS_A,LS_A,Calex_Faults
19:01:49.469,BOOST,0,0,0,0,0,None
19:01:49.571,BOOST,0,0,0,0,0,None
19:01:49.672,BOOST,0,0,0,0,0,None
19:01:49.773,BOOST,0,0,0,0,0,None
19:01:49.874,BOOST,0,0,0,0,0,None
19:01:49.975,BOOST,0,0,0,0,0,None
19:01:50.076,BOOST,0,0,0,0,0,None
19:01:50.177,BOOST,0,0,0,0,0,None
19:01:50.278,BOOST,0,0,0,0,0,None
19:01:50.379,BOOST,0,0,0,0,0,None
19:01:50.480,BOOST,0,0,0,0,0,None
19:01:50.581,BOOST,0,0,0,0,0,None
19:01:50.682,BOOST,0,0,0,0,0,None
19:01:50.783,BOOST,0,0,0,0,0,None
19:01:50.884,BOOST,0,0,0,0,0,None
19:01:50.985,BOOST,0,0,0,0,0,None
19:01:51.086,BOOST,0,0,0,0,0,None
19:01:51.187,BOOST,0,0,0,0,0,None
19:01:51.288,BOOST,0,0,0,0,0,None
19:01:51.389,BOOST,0,0,0,0,0,None
19:01:51.490,BOOST,0,0,0,0,0,None
19:01:51.591,BOOST,0,0,0,0,0,None
19:01:51.692,BOOST,0,0,0,0,0,None
19:01:51.793,BOOST,0,0,0,0,0,None
19:01:51.894,BOOST,0,0,0,0,0,None
19:01:51.995,BOOST,0,0,0,0,0,None
19:01:52.096,BOOST,0,0,0,0,0,None
19:01:52.197,BOOST,0,0,0,0,0,None
19:01:52.298,BOOST,0,0,0,0,0,None
19:01:52.399,BOOST,0,0,0,0,0,None
19:01:52.500,BOOST,0,0,0,0,0,None
19:01:52.601,BOOST,0,0,0,0,0,None
19:01:52.702,BOOST,0,0,0,0,0,None
19:01:52.803,BOOST,0,0,0,0,0,None
19:01:52.904,BOOST,0,0,0,0,0,None
19:01:53.005,BOOST,0,0,0,0,0,None
19:01:53.106,BOOST,0,0,0,0,0,None
19:01:53.207,BOOST,0,0,0,0,0,None
19:01:53.308,BOOST,0,0,0,0,0,None
19:01:53.409,BOOST,0,0,0,0,0,None
19:01:53.510,BOOST,0,0,0,0,0,None
19:01:53.611,BOOST,0,0,0,0,0,None
19:01:53.712,BOOST,0,0,0,0,0,None
19:01:53.813,BOOST,0,0,0,0,0,None
19:01:53.914,BOOST,0,0,0,0,0,None
19:01:54.015,BOOST,0,0,0,0,0,None
19:01:54.116,BOOST,0,0,0,0,0,None
19:01:54.217,BOOST,0,0,0,0,0,None
19:01:54.318,BOOST,0,0,0,0,0,None
19:01:54.419,BUCK,0,0,0,0,0,None
19:01:54.520,BUCK,0,0,0,0,0,None
19:01:54.621,BUCK,0,0,0,0,0,None
19:01:54.722,BUCK,0,0,0,0,0,None
19:01:54.823,BUCK,0,0,0,0,0,None
19:01:54.924,BUCK,0,0,0,0,0,None
19:01:55.025,BUCK,0,0,0,0,0,None
19:01:55.126,BUCK,0,0,0,0,0,None
19:01:55.227,BUCK,0,0,0,0,0,None
19:01:55.328,BUCK,0,0,0,0,0,None
19:01:55.429,BUCK,0,0,0,0,0,None
19:01:55.530,BUCK,0,0,0,0,0,None
19:01:55.631,BUCK,0,0,0,0,0,None
19:01:55.732,BUCK,0,0,0,0,0,None
19:01:55.833,BUCK,0,0,0,0,0,None
19:01:55.934,BUCK,0,0,0,0,0,None
19:01:56.035,BUCK,0,0,0,0,0,None
19:01:56.136,BUCK,0,0,0,0,0,None
19:01:56.237,BUCK,0,0,0,0,0,None
19:01:56.338,BUCK,0,0,0,0,0,None
19:01:56.440,BUCK,0,0,0,0,0,None
19:01:56.541,BUCK,0,0,0,0,0,None
19:01:56.642,BUCK,0,0,0,0,0,None
19:01:56.743,BUCK,0,0,0,0,0,None
19:01:56.844,BUCK,0,0,0,0,0,None
19:01:56.945,BUCK,0,0,0,0,0,None
19:01:57.046,BUCK,0,0,0,0,0,None
19:01:57.147,BUCK,0,0,0,0,0,None
19:01:57.248,BUCK,0,0,0,0,0,None
19:01:57.349,BUCK,0,0,0,0,0,None
19:01:57.450,BUCK,0,0,0,0,0,None
19:01:57.551,BUCK,0,0,0,0,0,None
19:01:57.653,BUCK,0,0,0,0,0,None
19:01:57.754,BUCK,0,0,0,0,0,None
19:01:57.855,BUCK,0,0,0,0,0,None
19:01:57.956,BUCK,0,0,0,0,0,None
19:01:58.057,BUCK,0,0,0,0,0,None
19:01:58.158,BUCK,0,0,0,0,0,None
19:01:58.259,BUCK,0,0,0,0,0,None
19:01:58.360,BUCK,0,0,0,0,0,None
19:01:58.461,BUCK,0,0,0,0,0,None
19:01:58.562,BUCK,0,0,0,0,0,None
19:01:58.663,BUCK,0,0,0,0,0,None
19:01:58.764,BUCK,0,0,0,0,0,None
19:01:58.865,BUCK,0,0,0,0,0,None
19:01:58.966,BUCK,0,0,0,0,0,None
19:01:59.067,BUCK,0,0,0,0,0,None
19:01:59.168,BUCK,0,0,0,0,0,None
19:01:59.269,BUCK,0,0,0,0,0,None
19:01:59.370,BUCK,0,0,0,0,0,None
19:01:59.471,BOOST,0,0,0,0,0,None
19:01:59.572,BOOST,0,0,0,0,0,None
19:01:59.673,BOOST,0,0,0,0,0,None
19:01:59.774,BOOST,0,0,0,0,0,None
19:01:59.875,BOOST,0,0,0,0,0,None
19:01:59.976,BOOST,0,0,0,0,0,None
19:02:00.077,BOOST,0,0,0,0,0,None
19:02:00.178,BOOST,0,0,0,0,0,None
19:02:00.279,BOOST,0,0,0,0,0,None
19:02:00.380,BOOST,0,0,0,0,0,None
19:02:00.482,BOOST,0,0,0,0,0,None
19:02:00.583,BOOST,0,0,0,0,0,None
19:02:00.684,BOOST,0,0,0,0,0,None
19:02:00.785,BOOST,0,0,0,0,0,None
19:02:00.886,BOOST,0,0,0,0,0,None
19:02:00.987,BOOST,0,0,0,0,0,None
19:02:01.088,BOOST,0,0,0,0,0,None
19:02:01.189,BOOST,0,0,0,0,0,None
19:02:01.290,BOOST,0,0,0,0,0,None
19:02:01.391,BOOST,0,0,0,0,0,None
19:02:01.492,BOOST,0,0,0,0,0,None
19:02:01.593,BOOST,0,0,0,0,0,None
19:02:01.694,BOOST,0,0,0,0,0,None
19:02:01.795,BOOST,0,0,0,0,0,None
19:02:01.896,BOOST,0,0,0,0,0,None
19:02:01.997,BOOST,0,0,0,0,0,None
19:02:02.098,BOOST,0,0,0,0,0,None
19:02:02.199,BOOST,0,0,0,0,0,None
19:02:02.300,BOOST,0,0,0,0,0,None
19:02:02.401,BOOST,0,0,0,0,0,None
19:02:02.503,BOOST,0,0,0,0,0,None
19:02:02.604,BOOST,0,0,0,0,0,None
19:02:02.705,BOOST,0,0,0,0,0,None
19:02:02.806,BOOST,0,0,0,0,0,None
19:02:02.907,BOOST,0,0,0,0,0,None
19:02:03.008,BOOST,0,0,0,0,0,None
19:02:03.109,BOOST,0,0,0,0,0,None
19:02:03.210,BOOST,0,0,0,0,0,None
19:02:03.311,BOOST,0,0,0,0,0,None
19:02:03.412,BOOST,0,0,0,0,0,None
19:02:03.513,BOOST,0,0,0,0,0,None
19:02:03.615,BOOST,0,0,0,0,0,None
19:02:03.716,BOOST,0,0,0,0,0,None
19:02:03.817,BOOST,0,0,0,0,0,None
19:02:03.918,BOOST,0,0,0,0,0,None
19:02:04.019,BOOST,0,0,0,0,0,None
19:02:04.120,BOOST,0,0,0,0,0,None
19:02:04.221,BOOST,0,0,0,0,0,None
19:02:04.322,BOOST,0,0,0,0,0,None
19:02:04.423,DEAD,0,0,0,0,0,None
19:02:04.524,BUCK,0,0,0,0,0,None
19:02:04.625,BUCK,0,0,0,0,0,None
19:02:04.726,BUCK,0,0,0,0,0,None
19:02:04.827,BUCK,0,0,0,0,0,None
19:02:04.929,BUCK,0,0,0,0,0,None
19:02:05.030,BUCK,0,0,0,0,0,None
19:02:05.131,BUCK,0,0,0,0,0,None
19:02:05.232,BUCK,0,0,0,0,0,None
19:02:05.333,BUCK,0,0,0,0,0,None
19:02:05.434,BUCK,0,0,0,0,0,None
19:02:05.535,BUCK,0,0,0,0,0,None
19:02:05.636,BUCK,0,0,0,0,0,None
19:02:05.737,BUCK,0,0,0,0,0,None
19:02:05.838,BUCK,0,0,0,0,0,None
19:02:05.939,BUCK,0,0,0,0,0,None
19:02:06.040,BUCK,0,0,0,0,0,None
19:02:06.141,BUCK,0,0,0,0,0,None
19:02:06.242,BUCK,0,0,0,0,0,None
19:02:06.343,BUCK,0,0,0,0,0,None
19:02:06.444,BUCK,0,0,0,0,0,None
19:02:06.545,BUCK,0,0,0,0,0,None
19:02:06.646,BUCK,0,0,0,0,0,None
19:02:06.747,BUCK,0,0,0,0,0,None
19:02:06.848,BUCK,0,0,0,0,0,None
19:02:06.950,BUCK,0,0,0,0,0,None
19:02:07.051,BUCK,0,0,0,0,0,None
19:02:07.152,BUCK,0,0,0,0,0,None
19:02:07.253,BUCK,0,0,0,0,0,None
19:02:07.354,BUCK,0,0,0,0,0,None
19:02:07.455,BUCK,0,0,0,0,0,None
19:02:07.556,BUCK,0,0,0,0,0,None
19:02:07.657,BUCK,0,0,0,0,0,None
19:02:07.758,BUCK,0,0,0,0,0,None
19:02:07.859,BUCK,0,0,0,0,0,None
19:02:07.960,BUCK,0,0,0,0,0,None
19:02:08.061,BUCK,0,0,0,0,0,None
19:02:08.162,BUCK,0,0,0,0,0,None
19:02:08.263,BUCK,0,0,0,0,0,None
19:02:08.364,BUCK,0,0,0,0,0,None
19:02:08.466,BUCK,0,0,0,0,0,None
19:02:08.567,BUCK,0,0,0,0,0,None
19:02:08.668,BUCK,0,0,0,0,0,None
19:02:08.769,BUCK,0,0,0,0,0,None
19:02:08.870,BUCK,0,0,0,0,0,None
19:02:08.971,BUCK,0,0,0,0,0,None
19:02:09.072,BUCK,0,0,0,0,0,None
19:02:09.173,BUCK,0,0,0,0,0,None
19:02:09.274,BUCK,0,0,0,0,0,None
19:02:09.375,BUCK,0,0,0,0,0,None
19:02:09.476,BOOST,0,0,0,0,0,None
19:02:09.577,BOOST,0,0,0,0,0,None
19:02:09.679,BOOST,0,0,0,0,0,None
19:02:09.780,BOOST,0,0,0,0,0,None
19:02:09.881,BOOST,0,0,0,0,0,None
19:02:09.982,BOOST,0,0,0,0,0,None
19:02:10.083,BOOST,0,0,0,0,0,None
19:02:10.184,BOOST,0,0,0,0,0,None
19:02:10.285,BOOST,0,0,0,0,0,None
19:02:10.386,BOOST,0,0,0,0,0,None
19:02:10.487,BOOST,0,0,0,0,0,None
19:02:10.588,BOOST,0,0,0,0,0,None
19:02:10.689,BOOST,0,0,0,0,0,None
19:02:10.790,BOOST,0,0,0,0,0,None
19:02:10.891,BOOST,0,0,0,0,0,None
19:02:10.992,BOOST,0,0,0,0,0,None
19:02:11.093,BOOST,0,0,0,0,0,None
19:02:11.194,BOOST,0,0,0,0,0,None
19:02:11.295,BOOST,0,0,0,0,0,None
19:02:11.397,BOOST,0,0,0,0,0,None
19:02:11.498,BOOST,0,0,0,0,0,None
19:02:11.599,BOOST,0,0,0,0,0,None
19:02:11.700,BOOST,0,0,0,0,0,None
19:02:11.801,BOOST,0,0,0,0,0,None
19:02:11.902,BOOST,0,0,0,0,0,None
19:02:12.003,BOOST,0,0,0,0,0,None
19:02:12.104,BOOST,0,0,0,0,0,None
19:02:12.205,BOOST,0,0,0,0,0,None
19:02:12.306,BOOST,0,0,0,0,0,None
19:02:12.407,BOOST,0,0,0,0,0,None
19:02:12.508,BOOST,0,0,0,0,0,None
19:02:12.609,BOOST,0,0,0,0,0,None
19:02:12.710,BOOST,0,0,0,0,0,None
19:02:12.811,BOOST,0,0,0,0,0,None
19:02:12.913,BOOST,0,0,0,0,0,None
19:02:13.014,BOOST,0,0,0,0,0,None
19:02:13.115,BOOST,0,0,0,0,0,None
19:02:13.216,BOOST,0,0,0,0,0,None
19:02:13.317,BOOST,0,0,0,0,0,None
19:02:13.418,BOOST,0,0,0,0,0,None
19:02:13.520,BOOST,0,0,0,0,0,None
19:02:13.621,BOOST,0,0,0,0,0,None
19:02:13.722,BOOST,0,0,0,0,0,None
19:02:13.823,BOOST,0,0,0,0,0,None
19:02:13.924,BOOST,0,0,0,0,0,None
19:02:14.025,BOOST,0,0,0,0,0,None
19:02:14.126,BOOST,0,0,0,0,0,None
19:02:14.227,BOOST,0,0,0,0,0,None
19:02:14.328,BOOST,0,0,0,0,0,None
19:02:14.429,BOOST,0,0,0,0,0,None
19:02:14.530,BUCK,0,0,0,0,0,None
19:02:14.631,BUCK,0,0,0,0,0,None
19:02:14.732,BUCK,0,0,0,0,0,None
19:02:14.833,BUCK,0,0,0,0,0,None
19:02:14.934,BUCK,0,0,0,0,0,None
19:02:15.035,BUCK,0,0,0,0,0,None
19:02:15.136,BUCK,0,0,0,0,0,None
19:02:15.238,BUCK,0,0,0,0,0,None
19:02:15.339,BUCK,0,0,0,0,0,None
19:02:15.440,BUCK,0,0,0,0,0,None
19:02:15.541,BUCK,0,0,0,0,0,None
19:02:15.642,BUCK,0,0,0,0,0,None
19:02:15.743,BUCK,0,0,0,0,0,None
19:02:15.844,BUCK,0,0,0,0,0,None
19:02:15.945,BUCK,0,0,0,0,0,None
19:02:16.046,BUCK,0,0,0,0,0,None
19:02:16.147,BUCK,0,0,0,0,0,None
19:02:16.248,BUCK,0,0,0,0,0,None
19:02:16.349,BUCK,0,0,0,0,0,None
19:02:16.450,BUCK,0,0,0,0,0,None
19:02:16.551,BUCK,0,0,0,0,0,None
19:02:16.652,BUCK,0,0,0,0,0,None
19:02:16.753,BUCK,0,0,0,0,0,None
19:02:16.854,BUCK,0,0,0,0,0,None
19:02:16.955,BUCK,0,0,0,0,0,None
19:02:17.056,BUCK,0,0,0,0,0,None
19:02:17.157,BUCK,0,0,0,0,0,None
19:02:17.258,BUCK,0,0,0,0,0,None
19:02:17.359,BUCK,0,0,0,0,0,None
19:02:17.460,BUCK,0,0,0,0,0,None
19:02:17.561,BUCK,0,0,0,0,0,None
19:02:17.662,BUCK,0,0,0,0,0,None
19:02:17.763,BUCK,0,0,0,0,0,None
19:02:17.864,BUCK,0,0,0,0,0,None
19:02:17.965,BUCK,0,0,0,0,0,None
19:02:18.066,BUCK,0,0,0,0,0,None
19:02:18.167,BUCK,0,0,0,0,0,None
19:02:18.268,BUCK,0,0,0,0,0,None
19:02:18.369,BUCK,0,0,0,0,0,None
19:02:18.470,BUCK,0,0,0,0,0,None
19:02:18.571,BUCK,0,0,0,0,0,None
19:02:18.672,BUCK,0,0,0,0,0,None
19:02:18.773,BUCK,0,0,0,0,0,None
19:02:18.874,BUCK,0,0,0,0,0,None
19:02:18.975,BUCK,0,0,0,0,0,None
19:02:19.076,BUCK,0,0,0,0,0,None
19:02:19.177,BUCK,0,0,0,0,0,None
19:02:19.278,BUCK,0,0,0,0,0,None
19:02:19.379,BUCK,0,0,0,0,0,None
19:02:19.480,BOOST,0,0,0,0,0,None
