Timestamp,Pack_V,Pack_A,SOC_%,Temp_Max_C,Temp_Min_C,Cell_Max_mV,Cell_Min_mV,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Cell_13,Cell_14,Cell_15,Cell_16,Cell_17,Cell_18,Cell_19,Cell_20,Cell_21,Cell_22,Cell_23,Cell_24,Chg_ON,Dsg_ON,Bal_ON
13:45:10.039,28.8,0.0,67,20,20,2401,2394,2401,2401,2401,2401,2403,2401,2401,2401,2403,27469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:45:10.258,28.8,0.0,67,20,20,2401,2394,147,220,0,2401,2403,2401,2401,2401,2403,27469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:45:10.480,28.8,0.0,67,20,20,2401,2394,147,220,0,2401,2403,2401,2401,2401,2403,27469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:45:10.694,28.8,0.0,67,20,20,2401,2395,147,220,0,2401,2403,2401,2401,2401,2403,27469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:45:10.897,28.8,0.0,67,20,20,2401,2395,147,220,0,2401,2403,2401,2401,2401,2403,27469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:45:11.148,28.8,0.0,67,20,20,2401,2395,147,220,0,17924,18502,0,2401,2401,2403,27470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:45:11.398,28.8,0.0,67,20,20,2401,2395,147,220,0,17924,18502,0,2401,2401,2403,27470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:45:11.599,28.8,0.0,67,20,20,2401,2394,2401,2403,2403,2401,2401,2401,2401,2401,2403,27470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:45:11.811,28.8,0.0,67,20,20,2401,2394,147,220,0,2401,2401,2401,2401,2401,2403,27470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:45:12.029,28.8,0.0,67,20,20,2403,2395,147,220,0,2401,2401,2401,2401,2401,2403,27470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:45:12.250,28.8,0.0,67,20,20,2401,2394,147,220,0,17924,18502,0,2401,2401,2403,27471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:45:12.469,28.8,0.0,67,20,20,2401,2394,147,220,0,17924,18502,0,2401,2401,2403,27471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:45:12.678,28.8,0.0,67,20,20,2401,2395,147,220,0,17924,18502,0,2401,2401,2403,27471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:45:12.881,28.8,0.0,67,20,20,2403,2395,147,220,0,17924,18502,0,2401,2401,2403,27471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:45:13.082,28.8,0.0,67,20,20,2403,2394,147,220,0,17924,18502,0,2401,2401,2403,27471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:45:13.285,28.8,0.0,67,20,20,2403,2394,2401,2403,2401,2401,2403,2401,2403,2401,2403,27472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:45:13.485,28.8,0.0,67,20,20,2401,2394,147,220,0,2401,2403,2401,2403,2401,2403,27472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
