Timestamp,Pack_V,Pack_A,SOC_%,Temp_Max_C,Temp_Min_C,Cell_Max_mV,Cell_Min_mV,Cell_1,Cell_2,Cell_3,Cell_4,Cell_5,Cell_6,Cell_7,Cell_8,Cell_9,Cell_10,Cell_11,Cell_12,Cell_13,Cell_14,Cell_15,Cell_16,Cell_17,Cell_18,Cell_19,Cell_20,Cell_21,Cell_22,Cell_23,Cell_24,Chg_ON,Dsg_ON,Bal_ON
13:49:57.105,28.8,0.0,67,20,20,2401,2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:49:57.305,28.8,0.0,67,20,20,2401,2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:49:57.507,28.8,0.0,67,20,20,2401,2394,2401,2401,2401,2401,2403,2401,2401,2401,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:49:57.708,28.8,0.0,67,20,20,2401,2394,2401,2401,2401,2401,2403,2401,2401,2401,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:49:57.925,28.8,0.0,67,20,20,2401,2394,2401,2401,2401,2401,2403,2401,2401,2401,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:49:58.146,28.8,0.0,67,20,20,2401,2394,2401,2401,2401,2401,2403,2401,2401,2401,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:49:58.368,28.8,0.0,67,20,20,2403,2394,2401,2401,2401,2401,2403,2401,2401,2401,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:49:58.585,28.8,0.0,67,20,20,2403,2394,2401,2401,2401,2401,2403,2401,2401,2401,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:49:58.788,28.8,0.0,67,20,20,2401,2394,2401,2401,2401,2401,2403,2401,2401,2401,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:49:58.989,28.8,0.0,67,20,20,2401,2394,2401,2401,2401,2401,2403,2401,2401,2401,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13:49:59.190,28.8,0.0,67,20,20,2401,2394,2401,2401,2401,2401,2401,2401,2401,2401,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
